Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
41869,B,M,F23,6/6/2002,Th,38510,38233,38233,C19,,,,42437,,,C37/49
41872,B,M,F23,6/6/2002,Th,38317,38615,38615,C25,,,,42271,,,C32
41874,B,F,F23,6/6/2002,Th,38317,38615,38615,C25,,,,42389,,,C47
41881,T,M,F23,6/6/2002,Th,38376,38631,38631,C27,,,,42241,,,C33
41884,T,F,F23,6/6/2002,Th,38376,38631,38631,C27,,,,42100,,,C21
41893,B,M,F23,6/6/2002,Th,38409,38769,38769,C28,,,,42447,,,C50
41900,B,F,F23,6/6/2002,Th,38409,38769,38769,C28,,,,42618,,,C68
41906,B,M,F23,6/6/2002,Th,38482,38565,38565,C31,,,,42469,,,C52
41911,B,M,F23,6/6/2002,Th,38578,38373,38373,C36,,,,41839,,,C4
41916,B,F,F23,6/6/2002,Th,38578,38373,38373,C36,,,,42707,,,C71
41923,B,M,F23,6/6/2002,Th,38635,38416,38416,C39,,,,42293,,,C34
41929,W,F,F23,6/6/2002,Th,38635,38416,38416,C39,,,,42161,,, C27
41933,B,M,F23,6/6/2002,Th,38693,38384,38384,C43,,,,41853,,,C5
41935,W,M,F23,6/6/2002,Th,38693,38384,38384,C43,,,,42066,,,C18
41939,W,F,F23,6/6/2002,Th,38712,38420,38420,C44,,,,42470,,,C61
41952,B,M,F23,6/6/2002,Th,38765,38279,38279,C48,,,,41985,,,C7
41957,W,F,F23,6/6/2002,Th,38806,38596,38596,C56,,,,42373,,,C46
41959,W,M,F23,6/6/2002,Th,38806,38596,38596,C56,,,,42423,,,C54
41967,B,M,F23,6/6/2002,Th,38811,38215,38215,C57,,,,41687,,,C8
41968,B,F,F23,6/6/2002,Th,38811,38215,38215,C57,,,,42504,,,C64
41977,T,F,F23,6/6/2002,Th,38836,38701,38701,C60,,,,41765,,,C3
41982,W,M,F23,6/6/2002,Th,38836,38701,38701,C60,,,,41773,,,C9
41985,W,F,F23,6/6/2002,Th,38250,38925,38925,C63,,,,41952,,,C7
41988,W,M,F23,6/6/2002,Th,38250,38925,38925,C63,,,,42086,,,C22
41998,B,M,F23,6/6/2002,Th,38927,38741,38741,C64,,,,41737,,,C10
42011,W,M,F23,6/7/2002,F,38239,38301,38301,C1,,,,41847,,,C11
42025,W,F,F23,6/7/2002,F,38370,38193,38193,C5,,,,41679,,,C14
42028,W,F,F23,6/7/2002,F,38370,38193,38193,C5,,,,42428,,,C53
42030,T,M,F23,6/7/2002,F,38202,38444,38444,C9,,,,41761,,,C13
42033,B,F,F23,6/7/2002,F,38202,38444,38444,C9,,,,41775,,,C17
42042,T,M,F23,6/7/2002,F,38426,38350,38350,C16,,,,42713,,,C70
42051,B,F,F23,6/7/2002,F,38426,38350,38350,C16,,,,42268,,,C36
42059,B,M,F23,6/7/2002,F,38284,38697,38697,C23,,,,41817,,,C15
42063,W,F,F23,6/7/2002,F,38284,38697,38697,C23,,,,41771,,,C16
42066,B,F,F23,6/7/2002,F,38359,38690,38690,C26,,,,41935,,,C18
42068,B,M,F23,6/7/2002,F,38359,38690,38690,C26,,,,42372,,,C43
42079,B,M,F23,6/7/2002,F,38653,38316,38316,C40,,,,42383,,,C44
42084,B,F,F23,6/7/2002,F,38653,38316,38316,C40,,,,42257,,,C35
42086,B,F,F23,6/7/2002,F,38439,38797,38797,C50,,,,41988,,,C22
42100,W,M,F23,6/7/2002,F,38590,38793,38793,C51,,,,41884,,,C21
42114,B,F,F23,6/7/2002,F,38946,38174,38174,C66,,,,41812,,,C12
42116,W,F,F23,6/7/2002,F,38239,38301,38301,C1,,,,41710,,,C19
42128,T,F,F23,6/8/2002,Sa,38760,38527,38527,C47,,,,41701,,,C24
42129,T,F,F23,6/8/2002,Sa,38760,38527,38527,C47,,,,42282,,,C37
42156,T,F,F23,6/9/2002,Su,38772,38343,38343,C49,,,,42507,,,C65
42158,T,M,F23,6/9/2002,Su,38772,38343,38343,C49,,,,41726,,,C26
42161,W,M,F23,6/9/2002,Su,38772,38343,38343,C49,,,,41929,,,C27
42165,T,M,F23,6/9/2002,Su,38277,38431,38431,C11,,,,41716,,,C25
42168,B,F,F23,6/9/2002,Su,38277,38431,38431,C11,,,,42452,,,C74
42227,W,F,F23,6/11/2002,Tu,38190,38454,38454,C8,,,,41673,,,C29
42228,W,M,F23,6/11/2002,Tu,38190,38454,38454,C8,,,,42394,,,C42
42232,W,M,F23,6/11/2002,Tu,38190,38454,38454,C8,,,,42858,,,C78
42241,B,F,F23,6/11/2002,Tu,38208,38412,38412,C10,,,,41881,,,C33
42242,B,M,F23,6/11/2002,Tu,38208,38412,38412,C10,,,,42508,,,C62
42249,T,F,F23,6/11/2002,Tu,38228,38776,38776,C22,,,,42432,,,C57
42257,W,M,F23,6/11/2002,Tu,38799,38649,38649,C53,,,,42084,,,C35
42262,B,F,F23,6/11/2002,Tu,38799,38649,38649,C53,,,,41854,,,C30
42268,B,M,F23,6/11/2002,Tu,38529,38856,38856,C61,,,,42051,,,C36
42271,T,F,F23,6/11/2002,Tu,38529,38856,38856,C61,,,,41872,,,C32
42276,T,F,F23,6/11/2002,Tu,38329,38967,38967,C67,,,,41825,,,C28
42282,W,M,F23,6/11/2002,Tu,38329,38967,38967,C67,,,,42129,,,C37
42290,W,M,F23,6/11/2002,Tu,39004,38805,38805,C72,,,,41821,,,C38
42293,W,F,F23,6/11/2002,Tu,39004,38805,38805,C72,,,,41923,,,C34
42327,W,F,F23,6/12/2002,W,38450,39052,39052,C73,,,,42784,,,C72
42333,W,F,F23,6/12/2002,W,38735,39125,39125,C79,,,,42438,,,C57
42336,W,M,F23,6/12/2002,W,38735,39125,39125,C79,,,,42479,,,C58
42347,W,F,F23,6/12/2002,W,39116,38625,38625,C80,,,,41665,,,C39
42372,T,F,F23,6/13/2002,Th,39035,38664,38664,C75,,,,42068,,,C43
42373,T,M,F23,6/13/2002,Th,39035,38664,38664,C75,,,,41957,,,C46
42383,B,F,F23,6/13/2002,Th,39051,38375,38375,C76,,,,42079,,,C44
42389,W,M,F23,6/13/2002,Th,39051,38375,38375,C76,,,,41874,,,C47
42394,B,F,F23,6/13/2002,Th,39093,38738,38738,C78,,,,42228,,,C42
42396,B,M,F23,6/13/2002,Th,39093,38738,38738,C78,,,,42500,,,C66
42399,W,M,F23,6/13/2002,Th,39333,40056,40056,C86,,,,41669,,,C48
42400,W,M,F23,6/13/2002,Th,39333,40056,40056,C86,,,,42620,,,C69
42423,B,F,F23,6/14/2002,F,38699,38810,38810,C55,,,,41959,,,C54
42428,B,M,F23,6/14/2002,F,38699,38810,38810,C55,,,,42028,,,C53
42432,T,M,F23,6/14/2002,F,38628,39003,39003,C71,,,,42249,,,C56
42437,B,F,F23,6/14/2002,F,38467,39036,39036,C74,,,,41869,,,C49
42438,B,M,F23,6/14/2002,F,38467,39036,39036,C74,,,,42333,,,C57
42447,W,F,F23,6/14/2002,F,39135,39259,39259,C82,,,,41893,,,C50
42452,B,M,F23,6/14/2002,F,39135,39259,39259,C82,,,,42168,,,C74
42459,B,M,F23,6/14/2002,F,39186,39246,39246,C83,,,,41675,,,C59
42464,W,M,F23,6/14/2002,F,39239,39181,39181,C84,,,,41861,,,C60
42469,B,F,F23,6/14/2002,F,39239,39181,39181,C84,,,,41906,,,C52
42470,B,M,F23,6/14/2002,F,39239,39181,39181,C84,,,,41939,,,C61
42476,W,M,F23,6/14/2002,F,40055,39397,39397,C87,,,,42789,,,C73
42479,W,F,F23,6/14/2002,F,40055,39397,39397,C87,,,,42336,,,C58
42500,T,F,F23,6/15/2002,Sa,38646,38953,38953,C68,,,,42396,,,C66
42504,B,M,F23,6/15/2002,Sa,38646,38953,38953,C68,,,,41968,,,C64
42507,T,M,F23,6/15/2002,Sa,38559,39088,39088,C77,,,,42156,,,C65
42508,T,F,F23,6/15/2002,Sa,38559,39088,39088,C77,,,,42242,,,C62
42516,W,M,F23,6/15/2002,Sa,38682,39140,39140,C81,,,,41776,,,C67
42520,W,F,F23,6/15/2002,Sa,38682,39140,39140,C81,,,,41722,,,C63
42618,B,M,F23,6/19/2002,W,38488,38659,38659,C32,,,,41900,,,C68
42620,B,F,F23,6/19/2002,W,38488,38659,38659,C32,,,,42400,,,C69
42707,W,M,F23,6/25/2002,Tu,38165,38584,38584,C20,,,,41916,,,C71
42713,W,F,F23,6/25/2002,Tu,38165,38584,38584,C20,,,,42042,,,C70
42776,W,F,F23,6/26/2002,W,38828,38719,38719,C58,,,,42984,,,C77
42779,W,M,F23,6/26/2002,W,38828,38719,38719,C58,,,,42888,,,C76
42784,W,M,F23,6/26/2002,W,38963,38675,38675,C70,,,,42327,,,C72
42789,B,F,F23,6/26/2002,W,38963,38675,38675,C70,,,,42476,,,C73
42856,W,M,F23,6/29/2002,Sa,39224,38684,38684,C85,,,,43133,,,C83
42858,W,F,F23,6/29/2002,Sa,39224,38684,38684,C85,,,,42232,,,C78
42887,T,M,F23,6/30/2002,Su,38605,38267,38267,C37,,,,43108,,,C79
42888,T,F,F23,6/30/2002,Su,38605,38267,38267,C37,,,,42779,,,C76
42982,W,F,F23,7/4/2002,Th,39040,38163,38163,C3,,,,43136,,,C82
42984,W,M,F23,7/4/2002,Th,39040,38163,38163,C3,,,,42776,,,C77
42988,W,F,F23,7/6/2002,Sa,38628,38833,38833,C59,,,,43040,,,C80
43040,B,M,F23,7/9/2002,Tu,38744,38255,38255,C46,,,,42988,,,C80
43108,W,F,F23,7/15/2002,M,38662,38492,38492,C41,,,,42887,,,C79
43133,B,F,F23,7/16/2002,Tu,38352,38206,38206,C2,,,,42856,,,C83
43136,B,M,F23,7/16/2002,Tu,38352,38206,38206,C2,,,,42982,,,C82
