Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
11702,black,F,F8,10/11/1997,Sa,10128,10137,10137,C2-45,,,12/23/1997,11426,,,C72
11712,white,F,F8,10/13/1997,M,9593,9758,9758,C2-13,,,12/31/1997,11838,,,C88
11737,black,M,F8,10/14/1997,Tu,9864,9752,9752,C2-20,,,12/31/1997,11865,,,C89
11739,black,F,F8,10/14/1997,Tu,10187,9975,9975,C1-55,,,1/7/1998,11973,,,C105
11741,black,M,F8,10/14/1997,Tu,10187,9975,9975,C1-55,,,12/23/1997,11159,,,C74
11749,black,M,F8,10/15/1997,W,9548,10179,10179,C2-47,,,12/26/1997,11411,,,C76
11750,black,F,F8,10/15/1997,W,9548,10179,10179,C2-47,,,12/26/1997,11608,,,C75
11765,black,F,F8,10/16/1997,Th,9835,10181,10181,C1-56,,,12/26/1997,11275,,,C78
11766,black,M,F8,10/16/1997,Th,9835,10181,10181,C1-56,,,12/26/1997,11465,,,C79
11770,white,F,F8,10/16/1997,Th,9659,10101,10101,C2-37,,,12/31/1997,11919,,,C96
11780,black,F,F8,10/16/1997,Th,10195,9720,9720,C2-51,,,12/26/1997,11209,,,C77
11790,black,F,F8,10/17/1997,F,9971,9523,9523,C1-51,,,12/31/1997,11922,,,C97
11792,black,M,F8,10/17/1997,F,9971,9523,9523,C1-51,,,12/26/1997,11616,,,C82
11798,black,F,F8,10/17/1997,F,9779,10202,10202,C1-57,,,1/7/1998,11984,,,C103
11822,black,M,F8,10/18/1997,Sa,10201,9818,9818,C1-58,,,12/31/1997,11512,,,C86
11824,black,F,F8,10/18/1997,Sa,10201,9818,9818,C1-58,,,12/31/1997,11336,,,C84
11831,black,F,F8,10/18/1997,Sa,10217,9620,9620,C1-59,,,12/31/1997,11231,,,C83
11834,black,M,F8,10/18/1997,Sa,10217,9620,9620,C1-59,,,12/31/1997,11526,,,C87
11838,white,M,F8,10/18/1997,Sa,9596,9666,9666,C2-8,,,12/31/1997,11712,,,C88
11845,,F,F8,10/18/1997,Sa,9596,9666,9666,C2-8,,,12/31/1997,11664,,,C85
11864,black,M,F8,10/20/1997,M,9775,10239,10239,C2-52,,,12/31/1997,11655,,,C90
11865,black,F,F8,10/20/1997,M,9775,10239,10239,C2-52,,,12/31/1997,11737,,,C89
11908,black,F,F8,10/22/1997,W,10283,9840,9840,C1-62,,,12/31/1997,11557,,,C91
11910,black,M,F8,10/22/1997,W,10283,9840,9840,C1-62,,,12/31/1997,11642,,,C95
11919,black,M,F8,10/22/1997,W,9722,10135,10135,C2-43,,,12/31/1997,11770,,,C96
11922,white,M,F8,10/22/1997,W,9710,10244,10244,C2-53,,,12/31/1997,11790,,,C97
11930,black,F,F8,10/22/1997,W,9924,10274,10274,C2-57,,,1/7/1998,11991,,,C107
11931,black,M,F8,10/22/1997,W,9924,10274,10274,C2-57,,,1/7/1998,11467,,,C102
11938,tan,M,F8,10/22/1997,W,10258,9995,9995,C2-58,,,12/31/1998,11590,,,C98
11948,black,M,F8,10/22/1997,W,10275,10129,10129,C2-59,,,12/31/1997,11314,,,C99
11949,black,F,F8,10/22/1997,W,10275,10129,10129,C2-59,,,12/31/1997,11617,,,C92
11973,tan,M,F8,10/26/1997,Su,9697,9516,9516,C1-39,,,1/7/1998,11739,,,C105
11974,tan,F,F8,10/26/1997,Su,9697,9516,9516,C1-39,,,1/7/1998,11596,,,C104
11978,white,F,F8,10/27/1997,M,10241,10026,10026,C2-54,,,1/7/1998,11701,,,C100
11984,black,M,F8,10/27/1997,M,10241,10026,10026,C2-54,,,1/7/1998,11798,,,C103
11989,tan,F,F8,10/27/1997,M,9683,9670,9670,C2-11,,,1/7/1998,11510,,,C106
11991,tan,M,F8,10/27/1997,M,9683,9670,9670,C2-11,,,1/7/1998,11930,,,C107
