Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
9289,black,F,F7,6/10/1997,Tu,7366,7628,7628,C1-31,,11/11/1997,8/19/1997,8956,10967-10979,10/4/1997,C1-30
9291,white,F,F7,6/10/1997,Tu,7366,7628,7628,C1-31,,10/30/1997,8/19/1997,8749,10948-10958,10/3/1997,C1-25
9298,black,M,F7,6/10/1997,Tu,7571,7474,7474,C1-30,,10/30/1997,8/19/1997,8851,10883-10893,10/1/1997,C1-34
9299,black,F,F7,6/10/1997,Tu,7571,7474,7474,C1-30,,10/30/1997,8/19/1997,8868,10929-10939,10/2/1997,C1-27
9300,black,F,F7,6/10/1997,Tu,7571,7474,7474,C1-30,,10/30/1997,8/19/1997,9148,10940-10947,10/2/1997,C1-29
9312,tan,M,F7,6/10/1997,Tu,7533,7568,7568,C1-29,,10/30/1997,8/19/1997,8778,10873-10882,10/1/1997,C1-33
9313,tan,M,F7,6/10/1997,Tu,7533,7568,7568,C1-29,,10/30/1997,8/19/1997,9083,10873-10882,10/1/1997,C1-32
9323,black,F,F7,6/10/1997,Tu,7533,7568,7568,C1-29,,11/13/1997,8/19/1997,8824,11312-17,10/23/1997,C1-26
9351,tan,M,F7,6/12/1997,Th,7117,7631,7631,C2-3,,10/24/1997,8/21/1997,8740,10994-11004,10/7/1997,C2-2
9352,black,F,F7,6/12/1997,Th,7117,7631,7631,C2-3,,10/30/1997,8/21/1997,8747,10894-10903,10/1/1997,C2-1
9355,white,F,F7,6/12/1997,Th,7636,7583,7583,C2-4,,11/12/1997,9/4/1997,9609,11150-11160,10/19/1997,C2-6
9359,white,F,F7,6/12/1997,Th,7636,7583,7583,C2-4,,11/12/1997,9/10/1997,9948,11266-78,10/22/1997,C2-23
9360,tan,M,F7,6/12/1997,Th,7636,7583,7583,C2-4,,10/24/1997,8/21/1997,8708,10959-10966,10/3/1997,C2-3
9372,black,F,F7,6/13/1997,F,7376,7541,7541,C1-27,,11/12/1997,8/27/1997,8822,11161-11167,10/19/1997,C1-35
9410,tan,M,F7,6/19/1997,Th,7735,7788,7788,C2-5,,12/12/1997,8/28/1997,8745,11039-11040,10/9/1997,C2-4
9413,black,F,F7,6/19/1997,Th,7789,7727,7727,C2-6,,11/18/1997,9/10/1997,9870,11355-59,10/23/1997,C2-26
9516,white,F,F7,6/23/1997,M,7027,6990,6990,C1-9,,11/19/1997,9/8/1997,9697,11965-75,11/16/1997,C1-39
9519,black,M,F7,6/23/1997,M,7027,6990,6990,C1-9,,12/12/1997,9/4/1997,9631,11102-11109,10/17/1997,C1-37
9523,black,F,F7,6/23/1997,M,7027,6990,6990,C1-9,,11/18/1997,9/12/1997,9971,11784-95,11/7/1997,C1-51
9538,white,F,F7,6/23/1997,M,7884,7875,7875,C2-11,,11/14/1997,9/10/1997,9845,11391-96,10/24/1997,C2-19
9548,black,M,F7,6/23/1997,M,7884,7875,7875,C2-11,,11/14/1997,9/23/1997,10179,11747-51,11/5/1997,C 2-47
9550,black,M,F7,6/23/1997,M,7884,7875,7875,C2-11,,11/4/1997,9/17/1997,10125,11641-54,10/30/1997,C 2-39
9567,white,M,F7,6/23/1997,M,7713,7949,7949,C2-12,,11/13/1997,9/8/1997,9824,11251-11257,10/22/1997,C 2-16
9568,white,F,F7,6/23/1997,M,7713,7949,7949,C2-12,,11/18/1997,9/10/1997,9856,11339-46,10/23/1997,C2-18
9586,black,F,F7,6/25/1997,W,7641,7802,7802,C2-7,,11/18/1997,9/14/1997,10025,11571-82,10/28/1997,C2-33
9593,white,M,F7,6/25/1997,W,7766,7874,7874,C2-9,,11/7/1997,9/8/1997,9758,11704-12,3-Nov,C2-13
9596,white,M,F7,6/25/1997,W,7766,7874,7874,C2-9,,11/14/1997,9/5/1997,9666,11837-45,11/8/1997,C2-8
9609,tan,M,F7,6/25/1997,W,8010,8051,8051,C2-20,,10/24/1997,9/4/1997,9355,11150-11160,10/19/1997,C2-6
9611,tan,M,F7,6/25/1997,W,8010,8051,8051,C2-20,,10/31/1997,9/5/1997,9661,11148-11149,10/18/1997,C2-9
9613,black,F,F7,6/25/1997,W,8010,8051,8051,C2-20,,11/12/1997,9/8/1997,9717,11179-11189,10/20/1997,C2-12
9619,black,M,F7,6/26/1997,Th,7938,7228,7228,C1-36,,11/4/1997,9/12/1997,9969,11467,71,10/25/97
9620,black,F,F7,6/26/1997,Th,7938,7228,7228,C1-36,,11/18/1997,9/26/1997,10217,11826-36,11/8/1997,C1-59
9626,white,M,F7,6/26/1997,Th,7877,7946,7946,C2-13,,11/4/1997,9/10/1997,9927,11397-07,10/24/1997,C2-22
9631,black,F,F7,6/26/1997,Th,7465,7940,7940,C1-34,,11/4/1997,9/4/1997,9519,11102-11109,10/17/1997,C1-37
9632,black,M,F7,6/26/1997,Th,7465,7940,7940,C1-34,,11/4/1997,9/8/1997,9799,11224-11232,10/21/1997,C1-42
9637,black,F,F7,6/26/1997,Th,7465,7940,7940,C1-34,,11/4/1997,9/4/1997,9285,11111-11120,10/17/1997,C1-38
9659,black,M,F7,6/27/1997,F,7985,7997,7997,C2-17,,11/14/1997,9/16/1997,10101,11769-74,11/6/1997,C2-37
9661,black,F,F7,6/27/1997,F,7985,7997,7997,C2-17,,11/4/1997,9/5/1997,9611,11148-11149,10/18/1997,C2-9
9666,tan,F,F7,6/27/1997,F,8033,7794,7794,C2-23,,11/18/1997,9/5/1997,9596,11837-45,11/8/1997,C2-8
9667,tan,M,F7,6/27/1997,F,8033,7794,7794,C2-23,,11/14/1997,9/14/1997,10059,11515-24,10/27/1997,C2-31
9670,tan,F,F7,6/27/1997,F,8033,7794,7794,C2-23,,11/19/1997,9/8/1997,9683,11985-97,11/17/1997,C2-11
9675,black,F,F7,6/28/1997,Sa,7972,7981,7981,C2-16,,11/18/1997,9/14/1997,10021,11508-14,10/27/1997,C2-30
9683,black,M,F7,6/28/1997,Sa,7972,7981,7981,C2-16,,11/19/1997,9/8/1997,9670,11985-97,11/17/1997,C2-11
9684,black,M,F7,6/28/1997,Sa,7972,7981,7981,C2-16,,11/4/1997,9/14/1997,10015,11495-07,10/27/1997,C2-29
9689,black,F,F7,6/28/1997,Sa,7486,8017,8017,C1-37,,11/12/1997,9/8/1997,9806,11168-11178,10/20/1997,C1-43
9695,tan,F,F7,6/28/1997,Sa,7658,8023,8023,C1-39,,11/18/1997,9/10/1997,9915,11607-12,10/28/1997,C1-44
9697,tan,M,F7,6/28/1997,Sa,7658,8023,8023,C1-39,,12/2/1997,9/8/1997,9516,11965-75,11/16/1997,C1-39
9710,tan,M,F7,6/28/1997,Sa,8025,7782,7782,C2-21,,11/18/1997,9/30/1997,10244,11920-24,11/12/1997,C2-53
9717,black,M,F7,6/28/1997,Sa,8031,8059,8059,C2-22,,11/7/1997,9/8/1997,9613,11179-11189,10/20/1997,C2-12
9720,black,F,F7,6/28/1997,Sa,8031,8059,8059,C2-22,,11/11/1997,9/23/1997,10195,11775-83,11/6/1997,C2-51
9722,white,M,F7,6/28/1997,Sa,8031,8059,8059,C2-22,,11/18/1997,9/19/1997,10135,11913-19,11/12/1997,C2-43
9723,black,M,F7,6/28/1997,Sa,8044,7647,7647,C2-24,,11/14/1997,9/14/1997,10020,11583-94,10/28/1997,C2-32
9741,black,M,F7,6/29/1997,Su,7661,8118,8118,C1-42,,11/4/1997,9/15/1997,10115,11613-22,10/28/1997,C1-54
9750,white,F,F7,6/29/1997,Su,7661,8118,8118,C1-42,,11/18/1997,9/15/1997,10071,11531-42,10/27/1997,C1-53
9752,white,F,F7,6/29/1997,Su,8095,8007,8007,C2-28,,11/11/1997,9/10/1997,9864,11736-38,11/4/1997,C2-20
9758,white,F,F7,6/29/1997,Su,8095,8007,8007,C2-28,,11/11/1997,9/8/1997,9593,11704-12,11/3/1997,C2-13
9774,black,M,F7,6/30/1997,M,8109,8038,8038,C2-29,,11/4/1997,9/10/1997,9857,11347-54,10/23/1997,C2-17
9775,black,M,F7,6/30/1997,M,8109,8038,8038,C2-29,,11/18/1997,9/30/1997,10239,11856-68,11/10/1997,C2-52
9779,tan,M,F7,6/30/1997,M,8113,7354,7354,C1-43,,12/2/1997,9/24/1997,10202,11796-03,11/7/1997,C1-57
9780,white,F,F7,6/30/1997,M,8113,7354,7354,C1-43,,11/18/1997,9/10/1997,9935,11328-38,10/23/1997,C1-46
9782,tan,F,F7,6/30/1997,M,8113,7354,7354,C1-43,,11/14/1997,9/10/1997,9899,11430-40,10/24/1997,C 1-49
9793,black,F,F7,6/30/1997,M,7438,8213,8213,C1-47,,11/12/1997,9/8/1997,9821,11233-11242,10/21/1997,C1-41
9794,black,M,F7,6/30/1997,M,7438,8213,8213,C1-47,,11/4/1997,9/10/1997,9912,11258-65,10/22/1997,C1-47
9799,black,F,F7,6/30/1997,M,8217,8211,8211,C1-48,,11/12/1997,9/8/1997,9632,11224-11232,10/21/1997,C1-42
9805,black,M,F7,6/30/1997,M,8217,8211,8211,C1-48,,11/4/1997,9/10/1997,9936,11408-18,10/24/1997,C1-48
9806,white,M,F7,6/30/1997,M,8217,8211,8211,C1-48,,11/7/1997,9/8/1997,9689,11168-11178,10/20/1997,C1-43
9811,white,F,F7,6/30/1997,M,8198,8104,8104,C2-42,,11/14/1997,9/10/1997,9871,11457-66,10/25/1997,C2-25
9814,white,M,F7,6/30/1997,M,8198,8104,8104,C2-42,,11/13/1997,9/10/1997,9875,11419-29,10/24/1997,C2-27
9818,black,F,F7,6/30/1997,M,7472,7656,7656,C1-33,,11/18/1997,9/24/1997,10201,11814-25,11/8/1997,C1-58
9821,black,M,F7,6/30/1997,M,7472,7656,7656,C1-33,,10/24/1997,9/8/1997,9793,11233-11242,10/21/1997,C1-41
9822,black,M,F7,6/30/1997,M,8124,8128,8128,C2-30,,11/4/1997,9/10/1997,9879,11360-69,10/23/1997,C2-24
9824,black,F,F7,6/30/1997,M,8124,8128,8128,C2-30,,11/12/1997,9/8/1997,9567,11251-11257,10/22/1997,C2-16
9835,black,M,F7,7/1/1997,Tu,7566,8154,8154,C1-45,,11/14/1997,9/23/1997,10181,11760-68,11/6/1997,C1-56
9840,black,F,F7,7/1/1997,Tu,7566,8154,8154,C1-45,,11/19/1997,9/30/1997,10283,11904-12,11/12/1997,C1-62
9841,black,F,F7,7/1/1997,Tu,7566,8154,8154,C1-45,,11/14/1997,9/10/1997,9919,11207-11216,10/20/1997,C1-45
9845,white,M,F7,7/1/1997,Tu,7980,8188,8188,C2-34,,11/4/1997,9/10/1997,9538,11391-96,10/24/1997,C2-19
9856,tan,M,F7,7/1/1997,Tu,8133,7926,7926,C2-31,,11/13/1997,9/10/1997,9568,11339-46,10/23/1997,C2-18
9857,tan,F,F7,7/1/1997,Tu,8133,7926,7926,C2-31,,11/18/1997,9/10/1997,9774,11347-54,10/23/1997,C2-17
9864,black,M,F7,7/1/1997,Tu,8139,8123,8123,C2-36,,11/14/1997,9/10/1997,9752,11736-38,11/4/1997,C2-20
9869,black,F,F7,7/1/1997,Tu,8139,8123,8123,C2-36,,11/18/1997,9/15/1997,10088,11595-06,10/28/1997,C2-36
9870,black,M,F7,7/3/1997,Th,7908,8142,8142,C2-33,,11/4/1997,9/10/1997,9413,11355-59,10/23/1997,C2-26
9871,white,M,F7,7/3/1997,Th,7908,8142,8142,C2-33,,11/4/1997,9/10/1997,9811,11457-66,10/25/1997,C2-25
9875,white,F,F7,7/3/1997,Th,7908,8142,8142,C2-33,,11/14/1997,9/10/1997,9814,11419-29,10/24/1997,C2-27
9879,black,F,F7,7/3/1997,Th,8120,8222,8222,C2-43,,11/12/1997,9/10/1997,9822,11360-69,10/23/1997,C2-24
9880,black,M,F7,7/3/1997,Th,8120,8222,8222,C2-43,,11/14/1997,9/14/1997,10051,11525-30,10/27/1997,C2-34
9899,white,M,F7,7/3/1997,Th,8156,7484,7484,C1-46,,11/4/1997,9/11/1997,9792,11302-11,10/23/1997,C1-49
9902,black,M,F7,7/3/1997,Th,8156,7484,7484,C1-46,,11/14/1997,9/15/1997,10075,11543-52,10/27/1997,C1-52
9912,white,F,F7,7/2/1997,W,7623,8119,8119,C1-41,,11/12/1997,9/10/1997,9794,11258-65,10/22/1997,C1-47
9915,tan,M,F7,7/2/1997,W,7623,8119,8119,C1-41,,11/4/1997,9/10/1997,9695,11607-12,10/28/1997,C1-44
9919,tan,M,F7,7/2/1997,W,7623,8119,8119,C1-41,,11/14/1997,9/10/1997,9841,11207-11216,10/20/1997,C1-45
9924,black,M,F7,7/2/1997,W,8055,8138,8138,C2-35,,12/2/1997,9/30/1997,10274,11925-35,11/12/1997,C2-57
9927,black,F,F7,7/2/1997,W,8055,8138,8138,C2-35,,11/14/1997,9/10/1997,9626,11397-07,10/24/1997,C2-22
9935,black,M,F7,7/2/1997,W,7545,8158,8158,C1-44,,11/14/1997,9/10/1997,9780,11328-38,10/23/1997,C1-46
9936,black,F,F7,7/2/1997,W,7545,8158,8158,C1-44,,11/14/1997,9/10/1997,9805,11408-18,10/24/1997,C1-48
9944,white,M,F7,7/2/1997,W,7954,8199,8199,C2-41,,11/14/1997,9/15/1997,10087,11553-62,10/27/1997,C2-35
9948,white,M,F7,7/2/1997,W,7954,8199,8199,C2-41,,11/14/1997,9/10/1997,9359,11266-78,10/22/1997,C2-23
9969,black,F,F7,7/4/1997,F,7525,8018,8018,C1-38,,11/14/1997,9/10/1997,9619,11467-71,10/25/1997,C1-50
9971,black,M,F7,7/4/1997,F,7525,8018,8018,C1-38,,12/12/1997,9/12/1997,9523,11784-95,11/7/1997,C1-51
9975,black,F,F7,7/4/1997,F,7525,8018,8018,C1-38,,11/11/1997,9/23/1997,10187,11739-46,11/4/1997,C1-55
9994,black,M,F7,7/5/1997,Sa,8184,8171,8171,C2-39,,11/14/1997,9/19/1997,10142,11665-74,10/31/1997,C2-44
9995,black,F,F7,7/5/1997,Sa,8184,8171,8171,C2-39,,11/19/1997,9/30/1997,10258,11936-43,11/12/1997,C2-58
10015,white,F,F7,7/6/1997,Su,7779,8028,8028,C2-19,,11/18/1997,9/14/1997,9684,11495-07,10/27/1997,C2-29
10020,tan,F,F7,7/6/1997,Su,7779,8028,8028,C2-19,,11/18/1997,9/14/1997,9723,11583-94,10/28/1997,C2-32
10021,tan,M,F7,7/6/1997,Su,7779,8028,8028,C2-19,,11/4/1997,9/14/1997,9675,11508-14,10/27/1997,C2-30
10025,white,M,F7,7/6/1997,Su,7777,8201,8201,C2-40,,11/4/1997,9/14/1997,9586,11571-82,10/28/1997,C2-33
10026,white,F,F7,7/6/1997,Su,7777,8201,8201,C2-40,,11/19/1997,9/30/1997,10241,11978-84,11/17/1997,C2-54
10051,black,F,F7,7/6/1997,Su,7804,8372,8372,C2-49,,11/18/1997,9/14/1997,9880,11525-30,10/27/1997,C2-34
10059,black,F,F7,7/6/1997,Su,8383,8345,8345,C2-54,,11/18/1997,9/14/1997,9667,11515-24,10/27/1997,C2-31
10061,black,M,F7,7/6/1997,Su,8383,8345,8345,C2-54,,11/4/1997,9/17/1997,10117,11655-64,10/30/1997,C2-42
10071,black,M,F7,7/7/1997,M,8209,8232,8232,C1-50,,11/14/1997,9/15/1997,9750,11531-42,10/27/1997,C1-53
10075,black,F,F7,7/7/1997,M,8209,8232,8232,C1-50,,11/18/1997,9/15/1997,9902,11543-52,10/27/1997,C1-52
10087,tan,F,F7,7/7/1997,M,8360,8380,8380,C2-51,,11/18/1997,9/15/1997,9944,11553-62,10/27/1997,C2-35
10088,black,M,F7,7/7/1997,M,8360,8380,8380,C2-51,,11/14/1997,9/15/1997,9869,11595-06,10/28/1997,C2-36
10101,white,F,F7,7/8/1997,Tu,8252,8336,8336,C2-44,,11/11/1997,9/16/1997,9659,11769-74,11/6/1997,C2-37
10115,black,F,F7,7/8/1997,Tu,8228,7384,7384,C1-51,,11/11/1997,9/15/1997,9741,11613-22,10/28/1997,C1-54
10117,black,F,F7,7/9/1997,W,8335,8251,8251,C2-46,,11/11/1997,9/17/1997,10061,11655-64,10/30/1997,C2-42
10125,black,F,F7,7/9/1997,W,8224,8364,8364,C2-48,,11/11/1997,9/17/1997,9550,11641-54,10/30/1997,C2-39
10128,black,M,F7,7/9/1997,W,8224,8364,8364,C2-48,,11/14/1997,9/19/1997,10137,11696-03,11/1/1997,C2-45
10129,black,F,F7,7/9/1997,W,8224,8364,8364,C2-48,,11/19/1997,9/30/1997,10275,11944-51,11/12/1997,C2-59
10135,black,F,F7,7/10/1997,Th,7905,7968,7968,C2-15,,11/19/1997,9/19/1997,9722,11913-19,11/12/1997,C2-43
10137,black,F,F7,7/10/1997,Th,7905,7968,7968,C2-15,,11/11/1997,9/19/1997,10128,11696-03,11/1/1997,C2-45
10142,black,F,F7,7/10/1997,Th,8370,7810,7810,C2-52,,11/11/1997,9/19/1997,9994,11665-74,10/31/1997,C2-44
10179,black,F,F7,7/13/1997,Su,8166,7784,7784,C2-37,,11/11/1997,9/23/1997,9548,11747-51,11/5/1997,C2-47
10181,white,F,F7,7/15/1997,Tu,7235,7664,7664,C1-32,,11/11/1997,9/23/1997,9835,11760-68,11/6/1997,C1-56
10187,black,M,F7,7/15/1997,Tu,7235,7664,7664,C1-32,,12/2/1997,9/23/1997,9975,11739-46,11/4/1997,C1-55
10195,,M,F7,7/15/1997,Tu,8430,8447,8447,C2-56,,11/14/1997,9/23/1997,9720,11775-83,11/6/1997,C2-51
10201,black,M,F7,7/16/1997,W,8159,8226,8226,C1-49,,12/2/1997,9/24/1997,9818,11814-25,11/8/1997,C1-58
10202,black,F,F7,7/16/1997,W,8159,8226,8226,C1-49,,11/18/1997,9/24/1997,9779,11796-03,11/7/1997,C1-57
10217,black,M,F7,7/17/1997,Th,8013,7527,7527,C1-40,,11/18/1997,9/26/1997,9620,11826-36,11/8/1997,C1-59
10239,black,F,F7,7/20/1997,Su,8411,8474,8474,C2-58,,,9/30/1997,9775,,,C2-52
10241,black,M,F7,7/21/1997,M,8470,7910,7910,C2-59,,,9/30/1997,10026,,,C2-54
10244,white,F,F7,7/21/1997,M,8470,7910,7910,C2-59,,,9/30/1997,9710,,,C2-53
10258,white,M,F7,7/22/1997,Tu,8255,8331,8331,C2-45,,,9/30/1997,9995,,,C2-58
10274,black,F,F7,7/22/1997,Tu,8074,8381,8381,C2-50,,,9/30/1997,9924,,,C2-57
10275,black,M,F7,7/22/1997,Tu,8074,8381,8381,C2-50,,,9/30/1997,10129,,,C2-59
10283,black,M,F7,7/22/1997,Tu,7933,7136,7136,C1-35,,,9/30/1997,9840,,,C1-62
