Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
57312,B,F,F29,10/14/04,Th,54157,54029,54029,C56,,,1/26/2005,57072,,,C29
57313,W,M,F29,10/14/04,Th,54253,54938,54938,C63,,,1/26/2005,57469,,,C63
57318,W,M,F29,10/14/04,Th,54303,54217,54217,C66,,,1/26/2005,57142,,,C65
57322,W,F,F29,10/14/04,Th,54303,54217,54217,C66,,,1/26/2005,57674,,,C49
57328,W,F,F29,10/14/04,Th,54479,54210,54210,C70,,,1/26/2005,57720,,,C61
57337,B,M,F29,10/14/04,Th,54479,54210,54210,C70,,,1/26/2005,57608,,,C67
57343,T,F,F29,10/14/04,Th,54324,54246,54246,C71,,,1/26/2005,57915,,,C36
57346,B,M,F29,10/14/04,Th,54324,54246,54246,C71,,,1/26/2005,57516,,,C68
57348,B,F,F29,10/14/04,Th,54735,54460,54460,C78,,,1/26/2005,57380,,,C75
57353,W,M,F29,10/14/04,Th,54735,54460,54460,C78,,,1/26/2005,57181,,,C70
57360,B,M,F29,10/14/04,Th,54411,54642,54642,C79,,,1/26/2005,57233,,,C71
57363,T,F,F29,10/14/04,Th,54411,54642,54642,C79,,,1/26/2005,57209,,,C42
57369,W,M,F29,10/14/04,Th,54969,54466,54466,C82,,,1/26/2005,57302,,,C72
57370,W,M,F29,10/14/04,Th,54969,54466,54466,C82,,,1/26/2005,57571,,,C73
57380,T,M,F29,10/14/04,Th,54575,54434,54434,C84,,,,,,,
57381,T,F,F29,10/14/04,Th,54575,54434,54434,C84,,,,,,,
57387,W,F,F29,10/14/04,Th,54588,54536,54536,C86,,,,,,,
57388,B,M,F29,10/14/04,Th,54588,54536,54536,C86,,,,,,,
57398,W,F,F29,10/14/04,Th,54636,54517,54517,C87,,,,,,,
57403,B,F,F29,10/14/04,Th,54636,54517,54517,C87,,,,,,,
57404,B,M,F29,10/14/04,Th,54636,54517,54517,C87,,,,,,,
57411,W,F,F29,10/14/04,Th,54541,54733,54733,C88,,,,,,,
57415,W,F,F29,10/14/04,Th,55198,54968,54968,C93,,,,,,,
57418,W,M,F29,10/14/04,Th,55173,55197,55197,C96,,,,,,,
57421,W,M,F29,10/14/04,Th,55173,55197,55197,C96,,,,,,,
57423,W,F,F29,10/14/04,Th,55173,55197,55197,C96,,,,,,,
57452,B,M,F29,10/15/04,F,53893,54181,54181,C2,,,,,,,
57459,B,F,F29,10/15/04,F,53893,54181,54181,C2,,,,,,,
57464,B,M,F29,10/15/04,F,54228,53892,53892,C7,,,,,,,
57469,W,F,F29,10/15/04,F,54228,53892,53892,C7,,,,,,,
57473,T,M,F29,10/15/04,F,54432,53909,53909,C10,,,,,,,
57475,B,F,F29,10/15/04,F,54432,53909,53909,C10,,,,,,,
57482,B,M,F29,10/15/04,F,53939,54099,54099,C11,,,,,,,
57483,B,M,F29,10/15/04,F,53939,54099,54099,C11,,,,,,,
57484,B,F,F29,10/15/04,F,53939,54099,54099,C11,,,,,,,
57486,W,M,F29,10/15/04,F,54039,54438,54438,C21,,,,,,,
57489,T,F,F29,10/15/04,F,54039,54438,54438,C21,,,,,,,
57492,B,M,F29,10/15/04,F,54077,54823,54823,C25,,,,,,,
57499,B,M,F29,10/15/04,F,54644,54128,54128,C31,,,,,,,
57502,W,F,F29,10/15/04,F,54644,54128,54128,C31,,,,,,,
57516,B,F,F29,10/15/04,F,54966,53978,53978,C33,,,,,,,
57521,W,M,F29,10/15/04,F,53996,54465,54465,C38,,,,,,,
57531,B,M,F29,10/15/04,F,54855,54056,54056,C53,,,,,,,
57532,B,F,F29,10/15/04,F,54855,54056,54056,C53,,,,,,,
57542,W,F,F29,10/15/04,F,55169,54226,54266,C57,,,,,,,
57543,W,F,F29,10/15/04,F,55169,54226,54266,C57,,,,,,,
57547,B,M,F29,10/15/04,F,55169,54226,54266,C57,,,,,,,
57552,B,F,F29,10/15/04,F,54658,54360,54360,C60,,,,,,,
57558,T,M,F29,10/15/04,F,54658,54360,54360,C60,,,,,,,
57559,T,F,F29,10/15/04,F,54658,54360,54360,C60,,,,,,,
57563,W,M,F29,10/15/04,F,54248,54662,54662,C66,,,,,,,
57571,B,F,F29,10/15/04,F,54248,54662,54662,C66,,,,,,,
57576,B,F,F29,10/15/04,F,54275,54266,54266,C64,,,,,,,
57579,W,M,F29,10/15/04,F,54275,54266,54266,C64,,,,,,,
57589,T,M,F29,10/15/04,F,54397,54357,54357,C73,,,,,,,
57592,T,F,F29,10/15/04,F,54397,54357,54357,C73,,,,,,,
57594,B,F,F29,10/15/04,F,54518,54415,54415,C80,,,,,,,
57598,B,M,F29,10/15/04,F,54518,54415,54415,C80,,,,,,,
57604,T,M,F29,10/15/04,F,54814,54431,54431,C83,,,,,,,
57608,B,F,F29,10/15/04,F,54814,54431,54431,C83,,,,,,,
57625,W,M,F29,10/16/04,Sa,54548,53952,53952,C13,,,,,,,
57628,W,M,F29,10/16/04,Sa,54548,53952,53952,C13,,,,,,,
57633,B,F,F29,10/16/04,Sa,54548,53952,53952,C13,,,,,,,
57644,B,F,F29,10/16/04,Sa,54055,54543,54543,C23,,,,,,,
57647,B,M,F29,10/16/04,Sa,54055,54543,54543,C23,,,,,,,
57648,B,M,F29,10/16/04,Sa,54055,54543,54543,C23,,,,,,,
57652,B,M,F29,10/16/04,Sa,54417,54007,54007,C28,,,,,,,
57656,B,F,F29,10/16/04,Sa,54417,54007,54007,C28,,,,,,,
57666,W,F,F29,10/16/04,Sa,54452,54093,54093,C29,,,,,,,
57669,W,M,F29,10/16/04,Sa,54452,54093,54093,C29,,,,,,,
57674,T,M,F29,10/16/04,Sa,54012,54806,54806,C36,,,,,,,
57675,W,F,F29,10/16/04,Sa,54012,54806,54806,C36,,,,,,,
57676,B,M,F29,10/16/04,Sa,54122,54449,54449,C39,,,,,,,
57685,W,F,F29,10/16/04,Sa,54122,54449,54449,C39,,,,,,,
57692,W,F,F29,10/16/04,Sa,54270,54065,54065,C41,,,,,,,
57694,B,M,F29,10/16/04,Sa,54270,54065,54065,C41,,,,,,,
57699,W,F,F29,10/16/04,Sa,54146,54544,54544,C55,,,,,,,
57715,B,M,F29,10/16/04,Sa,55171,54256,54256,C58,,,,,,,
57720,W,M,F29,10/16/04,Sa,54219,54813,54813,C59,,,,,,,
57725,B,F,F29,10/16/04,Sa,54219,54813,54813,C59,,,,,,,
57728,W,F,F29,10/16/04,Sa,54289,54243,54243,C65,,,,,,,
57732,B,M,F29,10/16/04,Sa,54289,54243,54243,C65,,,,,,,
57742,B,F,F29,10/16/04,Sa,54318,54327,54327,C68,,,,,,,
57743,B,M,F29,10/16/04,Sa,54318,54327,54327,C68,,,,,,,
57748,W,M,F29,10/16/04,Sa,54605,54304,54304,C72,,,,,,,
57749,B,F,F29,10/16/04,Sa,54605,54304,54304,C72,,,,,,,
57753,W,M,F29,10/16/04,Sa,54151,54408,54408,C75,,,,,,,
57756,W,F,F29,10/16/04,Sa,54151,54408,54408,C75,,,,,,,
57765,B,M,F29,10/16/04,Sa,55344,54853,54853,C91,,,,,,,
57766,W,F,F29,10/16/04,Sa,55344,54853,54853,C91,,,,,,,
57819,T,F,F29,10/18/04,M,54177,54936,54936,C19,,,,,,,
57821,T,M,F29,10/18/04,M,54177,54936,54936,C19,,,,,,,
57893,B,M,F29,10/25/04,M,55260,55178,55178,C97,,,,,,,
57894,B,M,F29,10/25/04,M,55260,55178,55178,C97,,,,,,,
57913,T,F,F29,10/27/04,W,54102,53903,53903,C4,,,,,,,
57943,B,F,F29,10/28/04,Th,53906,54667,54667,C40,,,,,,,
57946,B,M,F29,10/28/04,Th,53906,54667,54667,C40,,,,,,,
57955,W,F,F29,10/29/04,F,55426,55343,55343,C98,,,,,,,
57982,T,F,F29,10/30/04,Sa,54249,54965,54965,C37,,,,,,,
57985,B,M,F29,10/30/04,Sa,54249,54965,54965,C37,,,,,,,
57989,W,F,F29,10/30/04,Sa,54113,54487,54487,C69,,,,,,,
57999,T,M,F29,10/30/04,Sa,54525,54600,54600,C89,,,,,,,
58003,T,F,F29,10/30/04,Sa,54525,54600,54600,C89,,,,,,,
58069,W,M,F29,11/04/04,Th,54805,53995,53995,C52,,,,,,,
58071,T,F,F29,11/04/04,Th,54805,53995,53995,C52,,,,,,,
58107,B,F,F29,11/05/04,F,54089,54463,54463,C30,,,,,,,
58149,B,F,F29,11/08/04,M,54819,55119,55119,C90,,,,,,,
58238,B,M,F29,11/13/04,Sa,54313,54343,54343,C67,,,,,,,
58155,T,F,F29,11/08/04,M,54819,55119,55119,C90,,,,,,,
