Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
3414,white,F,F4,9/1/1996,Su,1387,1261,1261,C2-31,,1/8/1997,11/25/1996,4041,6062-6073,1/7/1997,C2-31
3475,black,F,F4,9/4/1996,W,1539,1541,1541,C1-38,,1/3/1997,11/13/1996,2780,5617-5624,12/24/1996,C1-38
3483,black,M,F4,9/4/1996,W,1539,1541,1541,C1-29,,12/27/1996,11/13/1996,3329,5625-5635,12/24/1996,C1-29
3485,black,M,F4,9/4/1996,W,1532,1586,1586,C1-41,,12/27/1996,11/15/1996,3661,5741-5752,12/26/1996,C1-41
3488,black,F,F4,9/4/1996,W,1532,1586,1586,C1-48,,1/17/1997,12/3/1996,4104,6376-6386,1/16/1997,C1-48
3494,tan,F,F4,9/4/1996,W,1391,1419,1419,C2-17,,1/2/1997,11/15/1996,3756,5776-5780,12/28/1996,C2-17
3496,tan,M,F4,9/4/1996,W,1391,1419,1419,C2-32,,1/23/1997,12/3/1996,4157,6548-6556,1/22/1997,C2-32
3504,black,F,F4,9/4/1996,W,1561,1198,1198,C2-7,,1/2/1997,11/13/1996,3518,5648-5659,12/25/1996,C2-7
3505,black,M,F4,9/4/1996,W,1561,1198,1198,C2-13,,12/30/1996,11/18/1996,3803,5810-5820,12/28/1996,C2-13
3511,black,M,F4,9/4/1996,W,1365,1550,1550,C2-18,,12/27/1996,11/13/1996,3269,5636-5647,12/24/1996,
3512,black,F,F4,9/4/1996,W,1365,1550,1550,C2-18,,1/2/1997,11/13/1996,3528,5671-5680,12/25/1996,
3518,black,M,F4,9/4/1996,W,1313,1664,1664,C2-7,,12/27/1996,11/13/1996,3504,5648-5659,12/25/1996,C2-7
3526,black,F,F4,9/4/1996,W,1313,1664,1664,C2-36,,1/17/1997,12/3/1996,4080,6387-6393,1/16/1997,C2-36
3528,white,M,F4,9/4/1996,W,1588,1577,1577,C2-8,,12/27/1996,11/13/1996,3512,5671-5680,12/25/1996,C2-8
3529,black,F,F4,9/4/1996,W,1588,1577,1577,C2-5,,12/27/1996,11/13/1996,3217,5702-5711,12/26/1996,C2-5
3605,white,F,F4,9/5/1996,Th,1604,1225,1225,C2-11,,12/30/1996,11/15/1996,3270,5876-5885,12/29/1996,C2-11
3606,white,M,F4,9/5/1996,Th,1604,1225,1225,C2-40,,1/17/1997,12/3/1996,4243,6318-6330,1/15/1996,C2-40
3610,black,M,F4,9/5/1996,Th,1575,1569,1569,C2-14,,12/30/1996,11/15/1996,3743,5841-5848,12/28/1996,C2-14
3617,white,F,F4,9/5/1996,Th,1575,1569,1569,C2-9,,1/8/1997,11/15/1996,3080,5830-5840,12/28/1996,C2-9
3628,,F,F4,9/5/1996,Th,1477,1411,1411,C2-22,,2/4/1997,12/10/1996,3872,6599-6608,1/29/1996,C2-22
3632,black,M,F4,9/5/1996,Th,1477,1411,1411,C2-41,,1/22/1997,12/3/1996,4180,6410-6416,1/16/1996,C2-41
3636,,M,F4,9/5/1996,Th,1699,1623,1623,C2-27,,2/18/1997,11/25/1996,4020,6455-6463,1/17/1997,C2-27
3645,white,F,F4,9/5/1996,Th,1699,1623,1623,C2-10,,1/8/1997,11/15/1996,3209,5821-5829,12/28/1996,C2-10
3661,black,F,F4,9/5/1996,Th,1526,1540,1540,C1-41,,1/3/1997,11/15/1996,3485,5741-5752,12/26/1996,C1-41
3667,black,F,F4,9/5/1996,Th,1525,1563,1563,C2-15,,1/3/1997,11/15/1996,3257,5753-5763,12/26/1996,C2-15
3672,black,M,F4,9/5/1996,Th,1525,1563,1563,C1-19,,1/22/1997,12/3/1996,4208,6201-6211,1/14/1997,C1-19
3680,black,F,F4,9/5/1996,Th,1530,1466,1466,C1-46,,1/10/1997,,4014,6110-6118,1/8/1997,C1-46
3743,black,F,F4,9/6/1996,F,1207,1597,1597,C2-14,,1/8/1997,11/15/1996,3610,5841-5848,12/28/1996,C2-14
3744,black,M,F4,9/6/1996,F,1207,1597,1597,C2-15,,1/2/1997,11/15/1996,3325,5753-5763,12/26/1996,C2-15
3746,white,M,F4,9/6/1996,F,1638,1677,1677,C2-16,,1/2/1997,11/15/1996,3777,5785-5795,12/28/1996,C2-16
3747,tan,F,F4,9/6/1996,F,1638,1677,1677,C2-49,,1/21/1997,12/3/1996,4306,6505-6509,1/16/1997,C2-49
3756,black,M,F4,9/6/1996,F,1381,1685,1685,C2-17,,1/2/1997,11/15/1996,3494,5776-5780,12/28/1996,C2-17
3759,black,F,F4,9/6/1996,F,1381,1685,1685,C2-39,,1/17/1997,12/3/1996,4165,6394-6402,1/16/1997,C2-39
3762,black,F,F4,9/6/1996,F,1609,1202,1202,C2-12,,1/2/1997,11/15/1996,3403,5782-5784,12/29/1996,C2-12
3765,black,M,F4,9/6/1996,F,1609,1202,1202,C2-33,,1/23/1997,12/3/1996,4109,6277-6289,1/16/1997,C2-33
3775,tan,M,F4,9/6/1996,F,1619,1332,1332,C2-28,,1/8/1997,11/25/1996,4044,6052-6059,1/6/1997,C2-28
3777,black,F,F4,9/6/1996,F,1619,1332,1332,C2-16,,1/2/1997,11/15/1996,3746,5785-5795,12/28/1997,C2-16
3795,black,M,F4,9/6/1996,F,1688,1612,1612,C2-19,,12/30/1996,11/15/1996,3818,5689-5693,12/25/1996,C2-19
3803,black,F,F4,9/6/1996,F,1688,1612,1612,C2-13,,1/8/1997,11/15/1996,3505,5810-5820,12/28/1996,C2-13
3818,white,F,F4,9/6/1996,F,1182,1422,1422,C2-19,,12/27/1996,11/15/1996,3795,5689-5693,12/25/1996,C2-19
3835,black,F,F4,9/7/1996,Sa,1585,1734,1734,C1-44,,1/2/1997,11/18/1996,3059,5865-5875,12/29/1996,C1-44
3838,black,M,F4,9/7/1996,Sa,1585,1734,1734,C1-45,,1/8/1997,11/18/1996,3281,5939-5948,12/31/1996,C1-45
3867,black,F,F4,9/9/1996,M,1191,1310,1310,C2-44,,1/17/1997,12/5/1996,4258,6342-6353,1/15/1997,C2-44
3869,,M,F4,9/9/1996,M,1754,1594,1594,C2-21,,2/5/1997,11/18/1996,3293,6158-6170,1/13/1997,C2-21
3872,,M,F4,9/9/1996,M,1754,1594,1594,C2-22,,2/18/1997,12/10/1996,3628,6599-6608,1/29/1997,C2-22
3941,black,F,F4,9/12/1996,Th,1747,1782,1782,C2-23,,1/8/1997,11/21/1996,3235,5956-5967,1/3/1997,C2-23
3948,black,M,F4,9/12/1996,Th,1747,1782,1782,C2-24,,1/8/1997,11/21/1996,3207,6020-6031,1/4/1997,C2-24
3950,tan,M,F4,9/12/1996,Th,1668,1839,1839,C2-34,,1/22/1997,12/3/1996,4143,6287-6299,1/15/1997,C2-34
4014,,M,F4,9/14/1996,Sa,1521,1789,1789,C1-46,,2/5/1997,,3680,6110-6118,1/8/1997,C1-46
4020,black,F,F4,9/14/1996,Sa,1721,1762,1762,C2-27,,1/17/1997,11/25/1996,3636,6455-6463,1/17/1997,C2-27
4025,,M,F4,9/14/1996,Sa,1729,1831,1831,C2-30,,1/10/1997,11/25/1996,3400,6088-6096,1/7/1997,C2-30
4026,tan,F,F4,9/14/1996,Sa,1729,1831,1831,C2-51,,1/21/1997,12/3/1996,4082,6436-6445,1/16/1997,C2-51
4041,white,M,F4,9/14/1996,Sa,1825,1708,1708,C2-31,,1/10/1997,11/25/1996,3414,6062-6073,1/7/1997,C2-31
4043,black,F,F4,9/14/1996,Sa,1825,1708,1708,C2-25,,1/8/1997,11/25/1996,3304,6040-6051,1/6/1997,C2-25
4044,black,F,F4,9/14/1996,Sa,1819,1696,1696,C2-28,,1/8/1997,11/25/1996,3775,6052-6059,1/7/1997,C2-28
4046,white,M,F4,9/14/1996,Sa,1819,1696,1696,C2-45,,1/22/1997,12/3/1996,4331,6417-6425,1/16/1997,C2-45
4054,black,M,F4,9/14/1996,Sa,1834,1738,1738,C2-35,,1/22/1997,12/3/1996,4110,6171-6181,1/13/1997,C2-35
4058,white,F,F4,9/14/1996,Sa,1834,1738,1738,C2-26,,1/10/1997,11/25/1996,3409,6119-6129,1/8/1997,C2-26
4071,,M,F4,9/17/1996,Tu,1885,1817,1817,C2-47,,2/4/1997,12/3/1996,4302,6403-6409,1/16/1997,C2-47
4078,black,F,F4,9/17/1996,Tu,1885,1817,1817,C2-50,,1/17/1997,12/3/1996,4333,6256-6265,1/14/1997,C2-50
4080,white,M,F4,9/19/1996,Th,1862,1766,1766,C2-36,,1/23/1997,12/3/1996,3526,6387-6393,1/16/1997,C2-36
4082,,M,F4,9/19/1996,Th,1862,1766,1766,C2-37,,2/4/1997,12/3/1996,4026,6436-6445,1/16/1997,C2-37
4100,tan,F,F4,9/19/1996,Th,1566,1855,1855,C1-47,,1/17/1997,12/3/1996,2785,6300-6312,1/15/1997,C1-47
4104,black,M,F4,9/19/1996,Th,1566,1855,1855,C1-48,,1/23/1997,12/3/1996,3488,6376-6386,1/16/1997,C1-48
4109,white,F,F4,9/19/1996,Th,1848,1927,1927,C2-33,,1/17/1997,12/3/1996,3765,6277-6289,1/15/1997,C2-33
4110,,F,F4,9/19/1996,Th,1848,1927,1927,C2-35,,1/15/1997,12/3/1996,4054,6171-6181,1/13/1997,C2-35
4138,black,M,F4,9/19/1996,Th,1899,1884,1884,C2-42,,1/17/1997,12/3/1996,4256,6331-6344,1/15/1997,C2-42
4139,black,F,F4,9/19/1996,Th,1899,1884,1884,C2-51,,1/21/1997,12/3/1996,4346,"6433-35, 3469",1/16/1997,C2-51
4143,black,F,F4,9/19/1996,Th,1961,1799,1799,C2-34,,1/17/1997,12/3/1996,3950,6287-6299,1/15/1997,C2-34
4157,,F,F4,9/19/1996,Th,1973,1775,1775,C2-62,,2/4/1997,12/3/1996,3496,6548-6556,1/22/1997,
4165,black,M,F4,9/19/1996,Th,1973,1775,1775,C2-39,,1/22/1997,12/3/1996,3759,6394-6402,1/16/1997,C2-39
4180,tan,F,F4,9/20/1996,F,1949,1943,1943,C2-41,,1/17/1997,12/3/1996,3632,6410-6416,1/16/1997,C2-41
4187,white,M,F4,9/20/1996,F,1949,1943,1943,C2-46,,1/22/1997,12/3/1996,4350,6223-6234,1/14/1997,C2-46
4208,black,F,F4,9/20/1996,F,1893,1644,1644,C1-49,,1/15/1997,12/3/1997,3672,6201-6211,1/14/1997,C1-49
4243,white,F,F4,9/20/1996,F,1629,1959,1959,C2-40,,1/17/1997,12/3/1996,3606,6318-6330,1/15/1997,C2-40
4256,tan,F,F4,9/20/1996,F,1655,1919,1919,C2-42,,1/17/1997,12/3/1996,4138,6331-6344,1/15/1997,C2-42
4258,tan,M,F4,9/20/1996,F,1655,1919,1919,C2-44,,1/22/1997,12/3/1996,3867,6342-6353,1/15/1997,C2-44
4264,tan,M,F4,9/20/1996,F,1791,1894,1894,C1-51,,1/23/1997,12/6/1996,4424,6474-6481,1/17/1997,C1-51
4267,black,F,F4,9/20/1996,F,1791,1894,1894,C1-52,,1/23/1997,12/6/1996,4419,6491-6500,1/18/1997,C1-52
4274,tan,M,F4,9/21/1996,Sa,1672,1750,1750,C2-48,,1/22/1997,12/3/1996,4295,6235-6245,1/14/1997,C2-48
4295,white,F,F4,9/21/1996,Sa,1917,1826,1826,C2-48,,1/15/1997,12/3/1997,4274,6235-6245,1/14/1997,C2-48
4302,white,F,F4,9/21/1996,Sa,1800,1868,1868,C2-47,,1/17/1997,12/3/1997,4071,6403-6409,1/16/1997,C2-47
4306,,M,F4,9/21/1996,Sa,1800,1868,1868,C2-49,,2/4/1997,12/3/1997,3747,6505-6509,1/16/1997,C2-49
4331,black,F,F4,9/21/1996,Sa,1876,1970,1970,C2-45,,1/21/1997,12/3/1996,4046,6417-6425,1/16/1997,C2-45
4333,black,M,F4,9/21/1996,Sa,1876,1970,1970,C2-50,,1/17/1997,12/3/1996,4078,6256-6265,1/14/1997,C2-50
4346,,M,F4,9/21/1996,Sa,1778,1626,1626,C2-51,,2/4/1997,12/3/1997,4139,"6466-35,6439",1/16/1997,C2-51
4350,black,F,F4,9/21/1996,Sa,1778,1626,1626,C2-46,,1/15/1997,12/3/1997,4187,6223-6234,1/14/1997,C2-46
4419,black,M,F4,9/27/1996,F,1857,1645,1645,C1-52,,1/23/1997,12/6/1996,4267,6491-6500,1/18/1997,C1-52
4424,black,F,F4,9/27/1996,F,1857,1645,1645,C1-51,,1/17/1997,12/6/1996,4264,6474-6481,1/17/1997,C1-51
