Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
19015,B,F,F12,12/15/1998,Tu,17887,17461,17461,C32,,,3/2/1999,19048,,,C19
19018,W,M,F12,12/15/1998,Tu,17887,17461,17461,C32,,,3/2/1999,18928,,,C16
19021,W,F,F12,12/15/1998,Tu,17736,17891,17891,C33,,,3/2/1999,18878,,,C14
19024,W,M,F12,12/15/1998,Tu,17736,17891,17891,C33,,,3/2/1999,18837,,,C17
19039,B,F,F12,12/16/1998,W,17903,17875,17875,C37,,,3/9/1999,19199,,,C28
19041,T,M,F12,12/16/1998,W,17903,17875,17875,C37,,,3/2/1999,18853,,,C18
19048,B,M,F12,12/17/1998,Th,17919,17569,17569,C39,,,3/2/1999,19015,,,C19
19053,B,F,F12,12/17/1998,Th,17919,17569,17569,C39,,,3/2/1999,19091,,,C24
19073,B,M,F12,12/18/1998,F,17934,17639,17639,C41,,,3/2/1999,19006,,,C21
19075,T,F,F12,12/18/1998,F,17934,17639,17639,C41,,,3/2/1999,18849,,,C20
19085,B,M,F12,12/19/1998,Sa,17733,17913,17913,C36,,,3/9/1999,19194,,,C27
19087,B,F,F12,12/19/1998,Sa,17733,17913,17913,C36,,,3/2/1999,18924,,,C23
19091,W,M,F12,12/19/1998,Sa,17915,17518,17518,C38,,,3/2/1999,19053,,,C24
19094,B,F,F12,12/19/1998,Sa,17915,17518,17518,C38,,,3/2/1999,18894,,,C22
19164,T,F,F12,12/22/1998,Tu,17954,17901,17901,C42,,,3/9/1999,18962,,,C25
19165,B,F,F12,12/23/1998,W,17993,17970,17970,C43,,,3/9/1999,19225,,,C30
19169,B,M,F12,12/23/1998,W,17993,17970,17970,C43,,,3/9/1999,18951,,,C26
19194,B,F,F12,12/26/1998,Sa,17892,17501,17501,C35,,,3/9/1999,19085,,,C27
19199,W,M,F12,12/26/1998,Sa,17892,17501,17501,C35,,,3/9/1999,19039,,,C28
19225,W,M,F12,12/27/1998,Su,18002,17727,17727,C44,,,3/9/1999,19165,,,C30
19270,B,F,F12,12/28/1998,M,17568,17328,17328,C12,,,3/26/1999,19478,,,C35
19272,B,M,F12,12/28/1998,M,17568,17328,17328,C12,,,3/10/1999,19291,,,C31
19284,B,M,F12,12/30/1998,W,18019,17874,17874,C45,,,3/23/1999,19435,,,C32
19286,W,F,F12,12/30/1998,W,18019,17874,17874,C45,,,3/23/1999,19428,,,C34
19291,T,F,F12,12/30/1998,W,18034,17911,17911,C46,,,3/10/1999,19272,,,C31
19292,W,M,F12,12/30/1998,W,18034,17911,17911,C46,,,3/31/1999,19533,,,C36
19390,B,F,F12,1/7/1999,Th,18123,17974,17974,C52,,,4/6/1999,19546,,,C40
19393,B,M,F12,1/7/1999,Th,18123,17974,17974,C52,,,3/23/1999,19431,,,C33
19404,B,F,F12,1/8/1999,F,18130,18000,18000,C53,,,4/6/1999,19551,,,C41
19405,B,M,F12,1/8/1999,F,18130,18000,18000,C53,,,4/6/1999,19624,,,C48
19428,B,M,F12,1/9/1999,Sa,18083,17948,17948,C49,,,3/23/1999,19286,,,C34
19431,B,F,F12,1/9/1999,Sa,18083,17948,17948,C49,,,3/23/1999,19393,,,C33
19435,B,F,F12,1/9/1999,Sa,17982,18095,18095,C50,,,3/23/1999,19284,,,C32
19441,B,M,F12,1/9/1999,Sa,17982,18095,18095,C50,,,4/6/1999,19617,,,C46
19478,W,M,F12,1/14/1999,Th,17909,18088,18088,C47,,,3/26/1999,19270,,,C35
19486,W,F,F12,1/14/1999,Th,17909,18088,18088,C47,,,4/6/1999,19626,,,C49
19518,T,M,F12,1/19/1999,Tu,18273,18037,18037,C55,,,4/6/1999,19539,,,C37
19519,T,F,F12,1/19/1999,Tu,18273,18037,18037,C55,,,4/6/1999,19561,,,C39
19521,B,F,F12,1/20/1999,W,18125,18317,18317,C57,,,4/13/1999,19748,,,C51
19532,W,M,F12,1/20/1999,W,18315,18101,18101,C59,,,4/6/1999,19594,,,C42
19533,W,F,F12,1/20/1999,W,18315,18101,18101,C59,,,3/31/1999,19292,,,C36
19538,W,M,F12,1/21/1999,Th,17971,18263,18263,C54,,,4/6/1999,19582,,,C43
19539,T,F,F12,1/21/1999,Th,17971,18263,18263,C54,,,4/6/1999,19518,,,C37
19546,T,M,F12,1/21/1999,Th,18309,18024,18024,C58,,,4/6/1999,19390,,,C40
19551,B,M,F12,1/21/1999,Th,18442,18277,18277,C62,,,4/6/1999,19404,,,C41
19554,B,F,F12,1/21/1999,Th,18442,18277,18277,C62,,,4/6/1999,19604,,,C45
19561,W,M,F12,1/21/1999,Th,18275,18007,18007,C56,,,,19519,,,C39
19565,W,F,F12,1/21/1999,Th,18275,18007,18007,C56,,,4/6/1999,19583,,,C44
19582,B,F,F12,1/22/1999,F,17717,18131,18131,C66,,,4/6/1999,19538,,,C43
19583,B,M,F12,1/22/1999,F,17717,18131,18131,C66,,,4/6/1999,19565,,,C44
19594,P,F,F12,1/22/1999,F,17545,18266,18266,C67,,,4/6/1999,19532,,,C42
19595,B,M,F12,1/22/1999,F,17545,18266,18266,C67,,,,19752,,,C50
19604,B,M,F12,1/23/1999,Sa,17826,17716,17716,C65,,,4/6/1999,19554,,,C45
19617,B,F,F12,1/24/1999,Su,18264,18445,18445,C61,,,4/6/1999,19441,,,C46
19624,T,F,F12,1/25/1999,M,18268,18121,18121,C64,,,4/6/1999,19405,,,C48
19626,B,M,F12,1/25/1999,M,18268,18121,18121,C64,,,4/6/1999,19486,,,C49
19748,B,M,F12,2/1/1999,M,18120,18450,18450,C60,,,,19521,,,C51
19752,B,F,F12,2/1/1999,M,18120,18450,18450,C60,,,4/13/1999,19595,,,C50
19844,W,M,F12,2/15/1999,M,18119,18074,18074,C51,,,,19869,,,C52
19869,T,F,F12,2/18/1999,Th,18453,18114,18114,C63,,,4/29/1999,19844,,,C52
