Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
154,tan,M,F2,12/15/1995,F,3,6,,,,5/16/1996,3/4/1996,113,"681,82,84,88-91",4/17/1996,
155,tan,F,F2,12/15/1995,F,3,6,,,,6/13/1996,4/29/1996,106*/262,1404-15,6/11/1996,
160,black,M,F2,12/18/1995,M,18,26,,,,6/13/1996,3/21/1996,212,"977,9,81,2,4,6,7,90,92",5/3/1996,20
162,black,F,F2,12/18/1995,M,18,26,,,,6/13/1996,4/30/1996,115*/120,"1402,3,1416-19",6/11/1996,
165,white,M,F2,12/18/1995,M,18,26,,,,6/26/1996,3/4/1996,202,"696-8,701,3,4",4/18/1996,
167,white,F,F2,12/18/1995,M,23,36,,,,5/28/1996,3/4/1996,186,"569-71,575-7",4/16/1996,
168,white,F,F2,12/18/1995,M,23,36,,,,6/13/1996,4/30/1996,158*/160,1372-1379,6/11/1996,
175,tan,F,F2,12/18/1995,M,23,36,,,,6/12/1996,3/4/1996,86*,******,,
178,black,F,F2,12/18/1995,M,14,1,,,,5/29/1996,3/4/1996,195,759-762,4/18/1996,
183,black,M,F2,12/18/1995,M,14,1,,,,5/29/1996,3/21/1996,226,"1111-15,1128-32",5/5/1996,
186,white,M,F2,12/21/1995,TH,5,28,,,,5/28/1996,3/4/1996,167,"569-71,575-7",4/16/1996,
187,white,F,F2,12/21/1995,TH,5,28,,,,6/12/1996,4/30/1996,142*/229,"1346-1351,1363-67",6/11/1996,
190,tan,F,F2,12/21/1995,TH,5,28,,,,6/14/1996,3/4/1996,135*,******,,
191,tan,F,F2,12/21/1995,TH,5,28,,,,5/17/1996,3/4/1996,123,853-859,4/29/1996,
195,black,M,F2,12/21/1995,TH,5,28,,,,5/28/1996,3/4/1996,178,759-762,4/18/1996,
196,white,M,F2,12/25/1995,M,21,2,,,,5/17/1996,3/4/1996,124,"727,30,31,35-7",4/18/1996,
197,white,M,F2,12/25/1995,M,21,2,,,,7/1/1996,3/21/1996,249,1134-38,5/5/1996,
198,black,F,F2,12/25/1995,M,21,2,,,,5/28/1996,3/4/1996,84,"661-3,69,70,72,74",4/17/1996,
200,black,M,F2,12/25/1995,M,21,2,,,,5/23/1996,3/4/1996,147*,******,,
201,black,F,F2,12/25/1995,M,21,2,,,,6/4/1996,3/4/1996,68,785-792,4/19/1996,
202,black,F,F2,12/25/1995,M,21,2,,,,5/24/1996,3/4/1996,165,"696-8,701,3,4",4/18/1996,
203,black,F,F2,12/25/1995,M,21,2,,,,6/14/1996,4/30/1996,169*/108,1477-1478,6/12/1996,
204,black,M,F2,12/25/1995,M,21,2,,,,5/28/1996,3/4/1996,121,"726,29,32-4,38",4/18/1996,
208,white,F,F2,1/8/1996,M,34,43,,,,6/4/1996,3/21/1996,231,1067-72,5/4/1996,
210,black,M,F2,1/8/1996,M,34,43,,,,6/4/1996,3/21/1996,266,886-890,5/1/1996,
213,tan,F,F2,1/8/1996,M,34,43,,,,6/14/1996,4/30/1996,118,"1479-81, 1494-96",6/14/1996,
215,black,F,F2,1/8/1996,M,34,43,,,,6/4/1996,3/21/1996,250,"1064-6,73-6",5/4/1996,
216,tan,F,F2,1/8/1996,M,34,43,,,,5/21/1996,3/21/1996,232,"1090-93,1103-6",5/4/1996,
217,black,M,F2,1/8/1996,M,34,43,,,,5/22/1996,3/21/1996,228,1094-1102,5/4/1996,
218,tan,M,F2,1/9/1996,TU,31,46,,,,5/22/1996,3/21/1996,282,"950-4,",5/3/1996,
220,black,M,F2,1/9/1996,TU,31,46,,,,5/29/1996,3/21/1996,267,"1019-21,28,32-4",5/3/1996,
222,black,M,F2,1/9/1996,TU,31,46,,,,6/13/1996,3/21/1996,273,"929,30,33-35,44,60",5/3/1996,18
223,tan,M,F2,1/9/1996,TU,31,46,,,,5/29/1996,,,,,
225,black,M,F2,1/9/1996,TU,31,46,,,,6/14/1996,4/29/1996,104,1320-28,6/11/1996,
226,white,F,F2,1/10/1996,W,24,37,,,,6/4/1996,3/21/1996,183,"1111-15,1128-32",5/5/1996,
228,white,F,F2,1/10/1996,W,24,37,,,,5/21/1996,3/21/1996,217,1094-1102,5/4/1996,
229,white,M,F2,1/10/1996,W,24,37,,,,6/14/1996,3/21/1996,207*,1107-1110*,*****,
230,white,M,F2,1/10/1996,W,24,37,,,,5/20/1996,?,275,1155-63,5/12/1996,
231,tan,M,F2,1/10/1996,W,24,37,,,,5/22/1996,321/96,208,1067-72,5/4/1996,
232,tan,M,F2,1/10/1996,W,24,37,,,,6/26/1996,3/21/1996,216,"1090-93,1103-6",5/4/1996,
233,black,F,F2,1/10/1996,W,24,37,,,,6/4/1996,3/21/1996,245,"1048-51,1060-63",5/4/1996,
236,black,F,F2,1/10/1996,W,24,37,,,,6/24/1996,4/30/1996,115,"1526-29, 1563-66",6/23/1996,
238,white,M,F2,1/10/1996,W,27,39,,,,6/4/1996,3/21/1996,269,1052-1059,5/4/1996,
239,white,M,F2,1/10/1996,W,27,39,,,,6/4/1996,3/21/1996,260,"10,351,036",5/3/1996,
242,black,F,F2,1/10/1996,W,27,39,,,,6/4/1996,3/21/1996,263,1116-1127,5/5/1996,
243,black,F,F2,1/10/1996,W,27,39,,,,5/21/1996,,.,,,
245,black,M,F2,1/10/1996,W,27,39,,,,6/4/1996,3/21/1996,233,1048-511060-63,5/4/1996,
249,tan,F,F2,1/10/1996,W,27,39,,,,6/4/1996,3/21/1996,197,1134-38,5/5/1996,
250,black,M,F2,1/10/1996,W,29,40,,,,5/22/1996,3/21/1996,215,"1064-6,73-6",5/4/1996,
251,white,M,F2,1/10/1996,W,29,40,,,,6/6/1996,3/21/1996,272,"948,9,55,56",5/3/1996,
253,white,F,F2,1/10/1996,W,29,40,,,,6/4/1996,3/21/1996,274,"1080,81,83-85",5/4/1996,
256,white,F,F2,1/10/1996,W,29,40,,,,5/20/1996,3/21/1996,259,"1022-27,29-31",5/3/1996,
259,tan,M,F2,1/10/1996,W,38,47,,,,6/13/1996,3/21/1996,256,"1022-27,29-31",5/3/1996,
260,white,F,F2,1/10/1996,W,38,47,,,,5/20/1996,3/21/1996,239,"10,351,036",5/3/1996,
262,tan,M,F2,1/10/1996,W,38,47,,,,6/13/1996,3/21/1996,240,"908,10.12-16,19-21",5/2/1996,17
263,tan,M,F2,1/10/1996,W,38,47,,,,5/29/1996,3/21/1996,242,1116-27,5/5/1996,
265,tan,M,F2,1/10/1996,W,38,47,,,,6/13/1996,3/21/1996,209,"978,80,3,5,8,9,91,3,4",5/3/1996,
266,white,F,F2,1/10/1996,W,38,47,,,,5/20/1996,3/21/1996,210,886-890,5/1/1996,
267,tan,F,F2,1/10/1996,W,38,47,,,,5/20/1996,3/21/1996,220,"1019-21,28,32-4",5/3/1996,
269,tan,F,F2,1/10/1996,W,38,47,,,,6/4/1996,3/21/1996,238,1052-1059,5/4/1996,
272,black,F,F2,1/10/1996,W,41,50,,,,6/6/1996,3/21/1996,251,"948,9,55,56",5/3/1996,
274,black,M,F2,1/10/1996,W,41,50,,,,6/4/1996,3/21/1996,253,"1080,81,83-85",5/4/1996,
275,black,F,F2,1/10/1996,W,41,50,,,,7/2/1996,?,230,1155-63,5/12/1996,
280,black,F,F2,1/10/1996,W,41,50,,,,5/29/1996,,200,1000-12,5/3/1996,
282,black,F,F2,1/10/1996,W,41,50,,,,6/6/1996,3/21/1996,218,"950-4,",5/3/1996,
284,white,F,F2,1/31/1996,W,5,36,,,,6/13/1996,4/30/1996,342,1282-1290,6/10/1996,
285,white,F,F2,1/31/1996,W,5,36,,,,6/18/1996,4/30/1996,348,1521-1524,6/16/1996,
288,black,F,F2,1/31/1996,W,5,36,,,,6/14/1996,4/30/1996,365,"1420-25,1432-36",6/11/1996,
289,black,F,F2,1/31/1996,W,5,36,,,,6/24/1996,4/30/1996,336,1508-1516,6/15/1996,
290,black,F,F2,1/31/1996,W,5,36,,,,6/14/1996,4/30/1996,343,"1459-61,1466-67",6/12/1996,
291,white,F,F2,1/31/1996,W,5,36,,,,6/13/1996,4/30/1996,317,"1384-88,1398-1401",6/11/1996,
292,black,F,F2,1/31/1996,W,5,36,,,,6/14/1996,4/30/1996,349,"1212-15,1222-24",6/10/1996,
297,tan,M,F2,1/31/1996,W,14,9,,,,6/13/1996,4/29/1986,363/315,"1225-30,1242-47",6/10/1996,
298,tan,M,F2,1/31/1996,W,14,9,,,,6/14/1996,4/29/1996,314,1308-13,6/11/1996,
299,black,F,F2,1/31/1996,W,14,9,,,,6/14/1996,4/29/1996,363,"1248-1253,1264-68",6/10/1996,
300,black,F,F2,1/31/1996,W,14,9,,,,6/18/1996,4/29/1996,333,"1520, 1525",6/16/1996,
301,tan,M,F2,1/31/1996,W,14,9,,,,6/12/1996,4/29/1996,318,1254-1263,6/10/1996,
302,tan,F,F2,1/31/1996,W,14,9,,,,6/13/1996,4/29/1986,344,"1303-1307,1314-16",6/11/1996,
307,tan,F,F2,1/31/1996,W,21,6,,,,6/13/1996,4/29/1996,355,1389-1397,6/11/1996,
308,tan,M,F2,1/31/1996,W,21,6,,,,6/18/1996,4/29/1996,328,1462-1465,6/12/1996,
309,white,F,F2,1/31/1996,W,21,6,,,,6/14/1996,4/30/1996,131,1231-1241,6/10/1996,
312,black,M,F2,1/31/1996,W,21,6,,,,6/12/1996,4/29/1996,327,1273-81,6/10/1996,
314,black,F,F2,1/31/1996,W,21,6,,,,6/13/1996,4/29/1996,298,1308-13,6/11/1996,
315,white,F,F2,1/31/1996,W,21,6,,,,6/14/1996,4/29/1996,297,"1225-30,1242-47",6/10/1996,
316,black,F,F2,2/1/1996,TH,15,11,,,,6/14/1996,4/29/1996,350,"1269-72,1291-94",6/10/1996,
317,black,M,F2,2/1/1996,TH,15,11,,,,6/24/1996,4/30/1996,291,"1384-88,1398-1401",6/11/1996,
318,white,F,F2,2/1/1996,TH,15,11,,,,6/14/1996,4/29/1996,301,1254-1263,6/10/1996,
319,white,M,F2,2/1/1996,TH,15,11,,,,6/18/1996,4/29/1996,331,1317-19,6/11/1996,
323,black,M,F2,2/1/1996,TH,15,11,,,,6/13/1996,4/29/1986,332,"1195-99,1208-11",6/9/1996,
324,black,F,F2,2/1/1996,TH,15,11,,,,7/2/1996,4/29/1996,359,"1769-73,82-85",7/2/1996,
326,black,M,F2,2/1/1996,TH,15,11,,,,6/13/1996,4/29/1996,334,1200-1207,6/9/1996,
327,black,F,F2,2/1/1996,TH,15,11,,,,6/14/1996,4/29/1996,312,1273-81,6/10/1996,
328,black,F,F2,2/1/1996,TH,7,35,,,,6/14/1996,4/29/1996,308,1462-1465,6/12/1996,
331,white,F,F2,2/1/1996,TH,7,35,,,,6/13/1996,4/29/1996,319,1317-19,6/11/1996,
332,black,F,F2,2/1/1996,TH,7,35,,,,6/14/1996,4/29/1996,323,"1195-99,1208-11",6/9/1996,
333,black,M,F2,2/1/1996,TH,7,35,,,,6/18/1996,4/29/1996,300,"1520, 1525",6/16/1996,
334,black,F,F2,2/1/1996,TH,7,35,,,,6/14/1996,4/29/1996,326,1200-1207,6/9/1996,
336,black,M,F2,2/1/1996,TH,7,35,,,,6/18/1996,4/30/1996,289,1508-1516,6/15/1996,
337,black,F,F2,2/1/1996,TH,7,35,,,,6/24/1996,5/13/1996,405,"1567-72,1588-90",6/25/1996,
338,black,F,F2,2/5/1996,M,4,26,,,,6/24/1996,5/13/1996,390,"1610-14,1619-22",6/25/1996,
339,white,F,F2,2/5/1996,M,4,26,,,,6/26/1996,5/13/1996,403,1595-1604,6/25/1996,
340,black,F,F2,2/5/1996,M,4,26,,,,7/1/1996,5/13/1996,387,"1704-09,1728-31",6/27/1996,
341,white,F,F2,2/5/1996,M,4,26,,,,6/24/1996,5/13/1996,395,"1530-33, 1552-57",6/25/1996,
342,black,M,F2,2/5/1996,M,4,26,,,,6/13/1996,4/30/1996,284,1282-1290,6/10/1996,
343,black,M,F2,2/5/1996,M,4,26,,,,6/14/1996,4/30/1996,290,"1459-61,1466-67",6/12/1996,
344,white,M,F2,2/5/1996,M,4,26,,,,6/24/1996,4/29/1996,302,"1303-1307,1314-16",6/11/1996,
346,black,F,F2,2/5/1996,M,4,26,,,,8/2/1996,5/13/1996,388,1544-51,6/24/1996,
347,black,F,F2,2/5/1996,M,4,26,,,,6/26/1996,5/13/1996,399,"1628-30,1640-43",6/25/1996,
348,black,M,F2,2/5/1996,M,4,26,,,,6/24/1996,4/30/1996,285,1521-1524,6/16/1996,
349,tan,M,F2,2/8/1996,TH,25,8,,,,6/12/1996,4/30/1996,292,"1212-15,1222-24",6/10/1996,
350,black,M,F2,2/8/1996,TH,25,8,,,,6/12/1996,4/29/1996,316,"1269-72,1291-94",6/10/1996,
351,black,F,F2,2/5/1996,M,4,26,,,,6/26/1996,5/13/1996,394,1581-87,6/25/1996,
354,black,F,F2,2/8/1996,TH,25,8,,,,6/26/1996,5/13/1996,415,1644-1645,6/25/1996,
355,tan,M,F2,2/8/1996,TH,25,8,,,,6/26/1996,4/29/1996,307,1389-1397,6/11/1996,
356,white,F,F2,2/8/1996,TH,25,8,,,,6/26/1996,5/13/1996,375,"1646-52,1663-67",6/25/1996,
357,black,F,F2,2/8/1996,TH,25,8,,,,7/1/1996,5/13/1996,402,1720-1727,6/27/1996,
359,black,M,F2,2/8/1996,TH,25,8,,,,7/2/1996,4/29/1996,324,"1769-73,1782-85",7/2/1996,
360,black,F,F2,2/8/1996,TH,25,8,,,,6/26/1996,5/13/1996,393,"1615-18,1623-27",6/25/1996,
363,black,M,F2,2/12/1996,M,18,1,,,,6/12/1996,4/29/1996,299,"1248-1253,1264-68",6/10/1996,
364,black,F,F2,2/12/1996,M,18,1,,,,6/26/1996,5/13/1996,392,"1591-94,1605-9",6/25/1996,
365,black,M,F2,2/12/1996,M,18,1,,,,6/14/1996,4/30/1996,288,"1420-25,1432-36",6/11/1996,
366,black,F,F2,2/12/1996,M,18,1,,,,6/26/1996,5/13/1996,377,1672-1681,6/26/1996,
370,black,M,F2,2/12/1996,M,18,1,,,,6/26/1996,5/13/1996,397,"1534-39, 1543",6/24/1996,
371,black,M,F2,2/25/1996,SU,51,39,,,,7/5/1996,5/13/1996,389,1732-1734,6/27/1996,
372,white,F,F2,2/25/1996,SU,51,39,,,,7/2/1996,5/13/1996,383,1687-1693,6/26/1996,
373,tan,M,F2,2/25/1996,SU,51,39,,,,6/26/1996,5/13/1996,398,1653-1662,6/24/1996,
374,white,F,F2,2/25/1996,SU,51,39,,,,6/26/1996,5/13/1996,406,1573-1580,6/25/1996,
375,black,M,F2,2/25/1996,SU,51,39,,,,7/5/1996,5/13/1996,356,"1646-52,1663-67",6/25/1996,
377,white,M,F2,2/25/1996,SU,51,39,,,,7/2/1996,5/13/1996,366,1672-1681,6/25/1996,
378,black,M,F2,2/25/1996,SU,51,39,,,,6/26/1996,5/13/1996,385,1694-1703,6/26/1996,
379,black,F,F2,2/25/1996,SU,51,39,,,,6/26/1996,5/13/1996,413,"1668-71,1682-86",6/25/1996,
382,black,F,F2,2/25/1996,SU,51,39,,,,6/26/1996,5/13/1996,400,1540-42,6/24/1996,
383,black,M,F2,2/27/1996,TU,52,38,,,,7/2/1996,5/13/1996,372,1687-1693,6/26/1996,
385,black,F,F2,2/27/1996,TU,52,38,,,,7/2/1996,5/13/1996,378,1694-1703,6/26/1996,
387,black,M,F2,2/27/1996,TU,52,38,,,,7/2/1996,5/13/1996,340*/340,"1704-09,1728-31",6/27/1996,
388,black,M,F2,2/27/1996,TU,52,38,,,,7/2/1996,5/13/1996,346,1544-51,6/24/1996,
389,white,F,F2,2/27/1996,TU,52,38,,,,7/5/1996,5/13/1996,371,1732-1734,6/27/1996,
390,black,M,F2,2/27/1996,TU,52,38,,,,7/2/1996,5/13/1996,338,"1610-14,1619-22",6/25/1996,
392,white,M,F2,2/27/1996,TU,52,38,,,,7/2/1996,5/13/1996,364,"1591-94,1605-09",6/25/1996,
393,black,M,F2,2/27/1996,TU,48,30,,,,7/2/1996,5/13/1996,360,"1615-18,1623-27",6/25/1996,
394,black,M,F2,2/27/1996,TU,48,30,,,,7/2/1996,5/13/1996,351,1581-87,6/25/1996,
395,black,M,F2,2/27/1996,TU,48,30,,,,6/24/1996,5/13/1996,341,"1530-33, 1552-62",6/23/1996,
396,black,F,F2,2/27/1996,TU,48,30,,,,6/26/1996,5/13/1996,414,1631-1639,6/25/1996,
397,white,F,F2,2/27/1996,TU,48,30,,,,6/26/1996,5/13/1996,370,"1534-39, 1543",6/24/1996,
398,tan,F,F2,2/29/1996,TH,31,10,,,,6/26/1996,5/13/1996,373,1653-1662,6/24/1996,
399,tan,M,F2,2/29/1996,TH,31,10,,,,7/5/1996,5/13/1996,347,"1628-30,1640-43",6/25/1996,
400,black,M,F2,2/29/1996,TH,31,10,,,,7/2/1996,5/13/1996,382,1540-42,6/24/1996,
401,black,F,F2,2/29/1996,TH,31,10,,,,7/1/1996,5/17/1996,426,1739-1751,6/29/1996,
402,black,M,F2,2/29/1996,TH,31,10,,,,7/5/1996,5/13/1996,357,1720-1727,6/27/1996,
403,black,M,F2,2/29/1996,TH,31,10,,,,6/26/1996,5/13/1996,339,1595-1604,6/25/1996,
405,white,M,F2,2/29/1996,TH,31,10,,,,7/5/1996,5/13/1996,337,"1567-72,1588-90",6/25/1996,
406,tan,M,F2,2/29/1996,TH,31,10,,,,7/5/1996,5/13/1996,374,1573-1580,6/25/1996,
407,black,F,F2,2/29/1996,TH,31,10,,,,7/5/1996,5/17/1996,422,1760-1765,6/30/1996,
408,white,F,F2,3/3/1996,SU,49,37,,,,7/2/1996,5/17/1996,431,"1756-59,1766-68",6/30/1996,
409,white,F,F2,3/3/1996,SU,49,37,,,,7/1/1996,5/17/1996,429,"1735-38,1752-55",6/29/1996,
410,black,F,F2,3/3/1996,SU,49,37,,,,7/11/1996,5/17/1996,424,"1899-1902,1911-14",7/11/1996,
411,tan,F,F2,3/3/1996,SU,49,37,,,,7/8/1996,5/23/1996,437,"1829-31,36-7,41,3-5",7/5/1996,
412,white,F,F2,3/3/1996,SU,49,37,,,,7/8/1996,5/23/1996,446,1798-1804,7/5/1996,
413,tan,M,F2,3/3/1996,SU,49,37,,,,7/9/1996,5/13/1996,379,"1668-71,1682-86",6/25/1996,
414,white,M,F2,3/3/1996,SU,49,37,,,,7/2/1996,5/13/1996,396,1631-1639,6/25/1996,
415,white,M,F2,3/3/1996,SU,49,37,,,,6/26/1996,5/13/1996,354,1644-1645,6/25/1996,
417,white,F,F2,3/3/1996,SU,49,37,,,,7/8/1996,5/23/1996,438,"1807-10,1822-26",7/5/1996,
418,white,F,F2,3/3/1996,SU,49,37,,,,7/8/1996,5/23/1996,433,1811-1821,7/5/1996,
420,white,F,F2,3/3/1996,SU,49,37,,,,7/8/1996,5/23/1996,439,"1827-8,32-35,38-40,42",7/5/1996,
422,white,M,F2,3/8/1996,F,42,2,,,,7/9/1996,5/17/1996,427,1760-1765,7/1/1996,
424,black,M,F2,3/8/1996,F,42,2,,,,7/9/1996,5/17/1996,410,"1899-02,1911-14",7/11/1996,
425,white,F,F2,3/8/1996,F,42,2,,,,7/8/1996,5/23/1996,436,1786-1794,7/3/1996,
426,white,M,F2,3/8/1996,F,42,2,,,,7/5/1996,5/17/1996,401,1739-1751,6/29/1996,
428,black,F,F2,3/8/1996,F,42,2,,,,7/2/1996,5/23/1996,445,1774-1781,7/2/1996,
429,white,M,F2,3/8/1996,F,42,2,,,,7/5/1996,5/17/1996,409,"1735-38,1752-55",6/29/1996,
431,white,M,F2,3/8/1996,F,42,2,,,,7/9/1996,5/17/1996,408,"1756-59,1766-68",6/30/1996,
433,white,F,F2,3/8/1996,F,42,2,,,,7/11/1996,5/28/1996,475,"1937-40,1947-49",7/11/1996,
436,white,M,F2,3/14/1996,TH,27,11,,,,7/9/1996,5/23/1996,425,1786-1794,7/3/1996,
437,white,M,F2,3/14/1996,TH,27,11,,,,7/9/1996,5/23/1996,411,"1829-31,36-7,41,3-5",7/5/1996,
438,black,M,F2,3/14/1996,TH,27,11,,,,7/9/1996,5/23/1996,417,"1807-10,1822-26",7/5/1996,
439,black,M,F2,3/14/1996,TH,27,11,,,,7/9/1996,5/23/1996,420,"1827-8,32-35,38-40,42",7/5/1996,
441,***,F,F2,3/14/1996,TH,27,11,,,,7/10/1996,5/28/1996,476,"1874-79,1888-91",7/10/1996,
443,black,M,F2,3/14/1996,TH,27,11,,,,7/9/1996,5/23/1996,418,1811-1821,7/5/1996,
445,black,M,F2,3/14/1996,TH,27,11,,,,7/9/1996,5/23/1996,428,1774-1781,7/2/1996,
446,black,M,F2,3/14/1996,TH,27,11,,,,7/9/1996,5/23/1996,412,1798-1804,7/5/1996,
447,black,M,F2,3/17/1996,SU,41,36,,,,7/12/1996,5/28/1996,458,1870-1873,7/9/1996,
451,white,M,F2,3/17/1996,SU,41,36,,,,7/12/1996,5/28/1996,468,"1968-74,1981-83",7/12/1996,
452,white,M,F2,3/17/1996,SU,41,36,,,,8/5/1996,5/28/1996,460,1941-1946,7/11/1996,
453,***,F,F2,3/17/1996,SU,41,36,,,,7/10/1996,5/28/1996,473,"1883-87,1895-98",7/10/1996,
454,black,F,F2,3/17/1996,SU,41,36,,,,7/11/1996,5/28/1996,467,1921-1931,7/11/1996,
455,black,M,F2,3/17/1996,SU,41,36,,,,7/11/1996,5/28/1996,466,1955-64,7/11/1996,
458,tan,F,F2,3/17/1996,SU,24,6,,,,7/9/1996,5/28/1996,447,1870-1873,7/9/1996,
459,black,M,F2,3/17/1996,SU,24,6,,,,8/5/1996,5/28/1996,470,"1915-20,1932-36",7/11/1996,
460,tan,F,F2,3/17/1996,SU,24,6,,,,7/11/1996,5/28/1996,452,1941-1946,7/11/1996,
461,tan,M,F2,3/17/1996,SU,24,6,,,,7/11/1996,5/28/1996,474,"1880-82,1892-94",7/10/1996,
462,white,F,F2,3/17/1996,SU,24,6,,,,7/9/1996,5/28/1996,478,"1846-49,1858-61",7/10/1996,
463,tan,F,F2,3/17/1996,SU,24,6,,,,7/9/1996,5/28/1996,472,"1850-53,1862-69",7/9/1996,
466,black,F,F2,3/17/1996,SU,24,6,,,,7/11/1996,5/28/1996,455,1955-1964,7/11/1996,
467,black,M,F2,3/17/1996,SU,24,6,,,,7/11/1996,5/28/1996,454,1921-1931,7/11/1996,
468,black,F,F2,3/17/1996,SU,24,6,,,,7/12/1996,5/28/1996,451,"1968-74,1981-83",7/12/1996,
470,white,F,F2,3/17/1996,SU,29,35,,,,7/11/1996,5/28/1996,459,"1915-20,1932-36",7/11/1996,
472,tan,M,F2,3/17/1996,SU,29,35,,,,7/9/1996,5/28/1996,463,"1850-53,1862-69",7/9/1996,
473,black,M,F2,3/17/1996,SU,29,35,,,,7/12/1996,5/28/1996,453,"1883-87,1895-98",7/10/1996,
474,,F,F2,3/17/1996,SU,29,35,,,,7/10/1996,5/28/1996,461,"1880-82,1892-94",7/10/1996,
475,black,M,F2,3/17/1996,SU,29,35,,,,7/12/1996,5/28/1996,433,"1937-40,1947-49",7/11/1996,
476,,M,F2,3/17/1996,SU,29,35,,,,7/10/1996,5/28/1996,441,"1874-79,1888-91",7/10/1996,
478,black,M,F2,3/17/1996,SU,29,35,,,,7/11/1996,5/28/1996,462,"1846-49,1858-61",7/9/1996,
