Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
7146,white,M,F6,2/27/1997,Th,5507,4639,4639,C1-25,,7/2/1997,5/15/1997,6876,9026-9035,6/27/1997,C1-11
7210,white,F,F6,2/27/1997,Th,4716,5018,5018,C1-9,,7/2/1997,5/15/1997,7393,8950-8956,6/26/1997,C1-21
7216,white,M,F6,2/27/1997,Th,4716,5018,5018,C1-9,,7/2/1997,5/15/1997,6892,8684-8693,6/25/1997,C1-12
7222,black,F,F6,2/27/1997,Th,5050,4889,4889,C1-16,,7/2/1997,5/15/1997,7348,8942-8949,6/26/1997,C1-14
7227,black,F,F6,2/27/1997,Th,4976,5111,5111,C1-20,,7/7/1997,5/15/1997,7383,9207-9209,6/29/1997,C1-20
7228,white,F,F6,2/27/1997,Th,4976,5111,5111,C1-20,,7/17/1997,6/4/1997,7938,9616-9623,7/17/1997,C1-36
7235,black,M,F6,2/27/1997,Th,4976,5111,5111,C1-20,,8/6/1997,5/22/1997,7664,10180-10192,8/5/1997,C1-32
7319,white,M,F6,2/28/1997,F,4828,5007,5007,C1-11,,7/2/1997,5/15/1997,7004,9094-9102,6/27/1997,C1-16
7348,black,M,F6,2/23/1997,Su,4640,5070,5070,C1-8,,6/30/1997,5/15/1997,7222,8942-8949,6/26/1997,C1-14
7354,white,F,F6,2/23/1997,Su,4640,5070,5070,C1-8,,7/25/1997,6/9/1997,8113,9777-9788,7/21/1997,C1-43
7366,black,M,F6,3/2/1997,Su,4939,5510,5510,C1-24,,8/12/1997,5/19/1997,7628,9281-9291,6/29/1997,C1-31
7371,tan,F,F6,3/2/1997,Su,5136,5570,5570,C1-29,,7/1/1997,5/15/1997,6989,9140-9148,6/28/1997,C1-18
7376,tan,M,F6,3/2/1997,Su,5136,5570,5570,C1-29,,7/7/1997,5/19/1997,7541,9366-9375,7/4/1997,C1-27
7383,white,M,F6,3/2/1997,Su,5530,4988,4988,C1-27,,7/1/1997,5/15/1997,7227,9207-9209,6/29/1997,C1-20
7384,white,F,F6,3/2/1997,Su,5530,4988,4988,C1-27,,7/29/1997,6/16/1997,8228,10106-10115,7/29/1997,C1-51
7393,tan,M,F6,3/2/1997,Su,5528,5580,5580,C1-26,,6/30/1997,5/15/1997,7210,8950-8956,6/26/1997,C1-21
7396,white,F,F6,3/2/1997,Su,5528,5580,5580,C1-26,,6/30/1997,5/15/1997,6891,9083-9093,6/27/1997,C1-17
7404,tan,F,F6,3/2/1997,Su,4914,5588,5588,C1-32,,6/27/1997,5/15/1997,6999,9103-9110,6/27/1997,C1-19
7408,tan,M,F6,3/2/1997,Su,4914,5588,5588,C1-32,,6/26/1997,5/15/1997,6959,8694-8702,6/25/1997,C1-22
7438,black,M,F6,3/4/1997,Tu,5581,5525,5525,C1-28,,7/24/1997,6/10/1997,8213,9789-9797,7/21/1997,C1-47
7444,black,F,F6,3/4/1997,Tu,5581,5525,5525,C1-28,,6/26/1997,5/15/1997,7014,8717-8726,6/25/1997,C1-23
7463,tan,F,F6,3/5/1997,W,4998,5612,5612,C1-34,,6/26/1997,5/15/1997,6954,8727-8736,6/25/1997,C1-24
7465,tan,M,F6,3/5/1997,W,4998,5612,5612,C1-34,,7/23/1997,6/4/1997,7940,9627-9638,7/17/1997,C1-34
7472,black,M,F6,3/6/1997,Th,5572,4940,4940,C1-31,,7/25/1997,5/22/1997,7656,9817-9821,7/21/1997,C1-33
7474,black,F,F6,3/6/1997,Th,5572,4940,4940,C1-31,,7/7/1997,5/19/1997,7571,9292-9300,6/29/1997,C1-30
7484,black,F,F6,3/6/1997,Th,5619,4974,4974,C1-36,,7/29/1997,6/9/1997,8156,9899-9908,7/24/1997,C1-46
7486,black,M,F6,3/6/1997,Th,5619,4974,4974,C1-36,,7/25/1997,6/6/1997,8017,,,C1-37
7488,white,M,F6,3/6/1997,Th,5706,5496,5496,C2-4,,6/26/1997,5/15/1997,7502,8737-8748,6/25/1997,C2-1
7493,white,F,F6,3/6/1997,Th,5706,5496,5496,C2-4,,6/26/1997,5/15/1997,7505,8703-8710,6/25/1997,C2-2
7502,black,F,F6,3/6/1997,Th,5757,5348,5348,C2-5,,6/26/1997,5/15/1997,7488,8737-8748,6/25/1997,C2-1
7505,black,M,F6,3/6/1997,Th,5757,5348,5348,C2-5,,6/26/1997,5/15/1997,7493,8703-8710,6/25/1997,C2-2
7512,,F,F6,3/7/1997,F,4717,5621,5621,C1-33,,7/7/1997,,7074,9210-9214,6/29/1997,C1-25
7514,white,M,F6,3/7/1997,F,4717,5621,5621,C1-33,,6/30/1997,,7532,9149-9159,6/28/1997,C1-26
7525,black,M,F6,3/7/1997,F,5617,5296,5296,C1-35,,7/25/1997,6/6/1997,8018,9965-9976,7/25/1997,C1-38
7527,tan,F,F6,3/7/1997,F,5617,5296,5296,C1-35,,8/7/1997,6/6/1997,8013,10213-10218,8/6/1997,C1-40
7532,tan,F,F6,3/7/1997,F,5765,4915,4915,C1-40,,7/1/1997,,7514,9149-9159,6/28/1997,C1-26
7533,white,M,F6,3/7/1997,F,5765,4915,4915,C1-40,,7/2/1997,5/19/1997,7568,9312-9323,6/29/1997,C1-29
7541,black,F,F6,3/8/1997,Sa,4719,5041,5041,C1-10,,7/7/1997,5/19/1997,7376,9366-9375,7/4/1997,C1-27
7545,black,M,F6,3/8/1997,Sa,4719,5041,5041,C1-10,,7/28/1997,6/9/1997,8158,9933-9940,7/23/1997,C1-44
7566,black,M,F6,3/9/1997,Su,4987,4718,4718,C1-14,,8/11/1997,6/9/1997,8154,9834-9843,7/22/1997,C1-45
7568,black,F,F6,3/9/1997,Su,4987,4718,4718,C1-14,,7/7/1997,5/19/1997,7533,9312-9323,6/29/1997,C1-29
7571,tan,M,F6,3/9/1997,Su,5750,5591,5591,C1-39,,7/2/1997,5/19/1997,7474,9292-9300,6/29/1997,C1-30
7572,tan,F,F6,3/9/1997,Su,5750,5591,5591,C1-39,,7/14/1997,5/19/1997,7015,9270-9280,6/29/1997,C1-28
7583,tan,F,F6,3/9/1997,Su,5785,5202,5202,C2-10,,,5/19/1997,7636,,,C2-4
7623,black,M,F6,3/10/1997,M,5601,5870,5870,C1-41,,8/11/1997,6/9/1997,8119,9910-9920,7/23/1997,C1-41
7628,black,F,F6,3/10/1997,M,5601,5870,5870,C1-41,,7/14/1997,5/19/1997,7366,9281-9291,6/29/1997,C1-31
7631,black,F,F6,3/10/1997,M,5658,5843,5843,C2-8,,7/7/1997,5/19/1997,7117,9348-9354,7/3/1997,C2-3
7636,black,M,F6,3/10/1997,M,5658,5843,5843,C2-8,,7/7/1997,5/19/1997,7583,9355-9365,7/3/1997,C2-4
7641,black,M,F6,3/10/1997,M,5784,5345,5345,C2-9,,7/23/1997,5/29/1997,7802,9583-9590,7/16/1997,C2-7
7647,tan,F,F6,3/10/1997,M,5784,5345,5345,C2-9,,7/23/1997,6/6/1997,8044,9723-9726,7/19/1997,C2-24
7656,black,F,F6,3/11/1997,Tu,5867,5627,5627,C1-42,,7/24/1997,5/22/1997,7472,9817-9821,7/21/1997,C1-33
7658,white,M,F6,3/11/1997,Tu,5867,5627,5627,C1-42,,7/25/1997,6/6/1997,8023,9692-9697,7/19/1997,C1-39
7661,black,M,F6,3/11/1997,Tu,5298,5941,5941,C1-43,,7/25/1997,6/9/1997,8118,9740-9750,7/20/1997,C1-42
7664,black,F,F6,3/11/1997,Tu,5298,5941,5941,C1-43,,8/6/1997,5/22/1997,7235,10180-10192,8/5/1997,C1-32
7713,black,M,F6,3/16/1997,Su,5832,6051,6051,C2-17,,7/17/1997,6/4/1997,7949,9559-9569,7/14/1997,C2-12
7727,white,F,F6,3/16/1997,Su,5646,6053,6053,C2-16,,7/15/1997,5/29/1997,7789,9412-9416,7/10/1997,C2-6
7735,white,M,F6,3/16/1997,Su,5646,6053,6053,C2-16,,7/14/1997,5/29/1997,7788,9401-9411,7/10/1997,C2-5
7766,black,M,F6,3/18/1997,Tu,6058,5657,5657,C2-19,,7/17/1997,6/3/1997,7874,9591-9601,7/16/1997,C2-9
7777,white,M,F6,3/18/1997,Tu,5350,6028,6028,C2-13,,7/28/1997,6/10/1997,8201,10022-10028,7/27/1997,C2-40
7779,tan,M,F6,3/18/1997,Tu,5350,6028,6028,C2-13,,8/4/1997,6/6/1997,8028,10014-10021,7/27/1997,C2-19
7782,white,F,F6,3/18/1997,Tu,5350,6028,6028,C2-13,,7/23/1997,6/6/1997,8025,9698-9708**,7/19/1997,C2-21
7784,black,F,F6,3/18/1997,Tu,5783,5958,5958,C2-11,,8/4/1997,6/9/1997,8166,10168-10179,7/3/1997,C2-37
7788,black,F,F6,3/18/1997,Tu,5783,5958,5958,C2-11,,7/15/1997,5/29/1997,7735,9401-9411,7/10/1997,C2-5
7789,black,M,F6,3/18/1997,Tu,5783,5958,5958,C2-11,,7/14/1997,5/29/1997,7727,,,C2-6
7794,white,F,F6,3/18/1997,W,5503,5814,5814,C2-7,,7/25/1997,,8033,9662-9671,7/18/1997,C2-23
7802,black,F,F6,3/19/1997,W,5676,6024,6024,C2-14,,7/17/1997,5/29/1997,7641,9583-9590,7/16/1997,C2-7
7804,black,M,F6,3/19/1997,W,5676,6024,6024,C2-14,,7/28/1997,6/17/1997,8372,10044-10052,7/27/1997,C2-49
7810,black,F,F6,3/19/1997,W,5676,6024,6024,C2-14,,8/4/1997,6/17/1997,8370,10139-10145,7/31/1997,C2-52
7874,white,F,F6,3/23/1997,Su,6158,5835,5835,C2-22,,,6/3/1997,7766,9591-9601,7/16/1997,C2-9
7875,black,F,F6,3/23/1997,Su,6158,5835,5835,C2-22,,7/15/1997,,7884,9536-9550,7/14/1997,C2-11
7877,black,M,F6,3/23/1997,Su,6158,5835,5835,C2-22,,,6/4/1997,7946,9624-9627,7/17/1997,C2-13
7884,black,M,F6,3/24/1997,M,6233,6239,6239,C2-27,,7/25/1997,,7875,9536-9550,7/14/1997,C2-11
7905,black,M,F6,3/25/1997,Tu,5883,6176,6176,C2-20,,8/4/1997,6/5/1997,7968,10131-10138,7/31/1997,C2-15
7908,white,M,F6,3/25/1997,Tu,6166,5822,5822,C2-23,,8/11/1997,6/9/1997,8142,9870-9877,7/22/1997,C2-33
7910,white,F,F6,3/25/1997,Tu,6166,5822,5822,C2-23,,8/11/1997,,8470,10240-10248,8/11/1997,C2-59
7926,white,F,F6,3/26/1997,W,6231,6236,6236,C2-26,,7/24/1997,6/9/1997,8133,9856-9861,7/22/1997,C2-31
7933,black,M,F6,3/26/1997,W,5741,6475,6475,C1-49,,8/12/1997,6/4/1997,7136,10277-10288,8/12/1997,C1-35
7938,black,M,F6,3/26/1997,W,5741,6475,6475,C1-49,,,6/4/1997,7228,9616-9623,7/17/1997,C1-36
7940,black,F,F6,3/26/1997,W,5741,6475,6475,C1-49,,,6/4/1997,7465,9627-9638,7/17/1997,C1-34
7946,white,F,F6,3/26/1997,W,6327,5829,5829,C2-35,,7/24/1997,6/4/1997,7877,9624-9626,7/17/1997,C2-13
7949,white,F,F6,3/26/1997,W,6327,5829,5829,C2-35,,7/15/1997,6/4/1997,7713,9559-9569,7/14/1997,C2-12
7954,white,M,F6,3/26/1997,W,6327,5829,5829,C2-35,,7/24/1997,6/10/1997,8199,9941-9951,7/23/1997,C2-41
7968,black,F,F6,3/27/1997,Th,5823,6261,6261,C2-25,,8/4/1997,6/5/1997,7905,10131-10138,7/31/1997,C2-15
7972,black,M,F6,3/27/1997,Th,5823,6261,6261,C2-25,,7/23/1997,6/5/1997,7981,9674-9684,7/19/1997,C2-16
7980,tan,M,F6,3/27/1997,Th,6130,6347,6347,C2-33,,8/11/1997,6/9/1997,8188,9844-9855,7/22/1997,C2-34
7981,white,F,F6,3/27/1997,Th,6282,5792,5792,C2-34,,7/23/1997,6/5/1997,7972,9674-9684,7/19/1997,C2-16
7985,black,M,F6,3/27/1997,Th,6282,5792,5792,C2-34,,7/23/1997,6/5/1997,7997,9656-9661,7/18/1997,C2-17
7997,black,F,F6,3/27/1997,Th,6346,6126,6126,C2-37,,7/29/1997,6/5/1997,7985,9656-9661,7/18/1997,C2-17
8007,black,F,F6,3/28/1997,F,6096,6169,6169,C2-21,,7/25/1997,6/9/1997,8095,9751-9759,7/20/1997,C2-28
8010,white,M,F6,3/28/1997,F,6096,6169,6169,C2-21,,7/25/1997,6/6/1997,8051,9606-9615,7/16/1997,C2-20
8013,black,M,F6,3/28/1997,F,5939,6201,6201,C1-44,,8/7/1997,6/6/1997,7527,10213-10218,8/6/1997,C1-40
8017,black,F,F6,3/28/1997,F,5939,6201,6201,C1-44,,7/23/1997,6/6/1997,7486,9685-9691,7/19/1997,C1-37
8018,black,F,F6,3/28/1997,F,5939,6201,6201,C1-44,,7/29/1997,6/6/1997,7525,9965-9976,7/25/1997,C1-38
8023,black,F,F6,3/28/1997,F,6110,6303,6303,C1-45,,7/23/1997,6/6/1997,7658,9692-9697,7/19/1997,C1-39
8025,black,M,F6,3/28/1997,F,6341,5761,5761,C2-36,,7/25/1997,6/6/1997,7782,9698-9708**,7/19/1997,C2-21
8028,black,F,F6,3/28/1997,F,6341,5761,5761,C2-36,,8/4/1997,6/697,7779,10014-10028,7/27/1997,C2-19
8031,black,M,F6,3/28/1997,F,6341,5761,5761,C2-36,,7/23/1997,6/6/1997,8059,9715-9722,7/19/1997,C2-22
8033,black,M,F6,3/28/1997,F,5436,5707,5707,C2-3,,7/25/1997,,7794,9662-9671,7/18/1997,C2-23
8038,tan,F,F6,3/28/1997,F,5436,5707,5707,C2-3,,7/25/1997,6/9/1997,8109,9768-9776,7/21/1997,C2-29
8044,black,M,F6,3/28/1997,F,6238,6418,6418,C2-42,,7/23/1997,6/6/1997,7647,9723-9726,7/19/1997,C2-24
8051,black,F,F6,3/28/1997,F,6238,6418,6418,C2-42,,,6/6/1997,8010,9606-9615,7/16/1997,C2-20
8055,white,M,F6,3/28/1997,F,6414,6122,6122,C2-48,,7/24/1997,6/9/1997,8138,9921-9927,7/23/1997,C2-35
8059,white,F,F6,3/28/1997,F,6414,6122,6122,C2-48,,7/23/1997,6/6/1997,8031,9715-9722,7/19/1997,C2-22
8074,black,M,F6,3/28/1997,F,5689,6333,6333,C2-30,,8/20/1997,6/17/1997,8381,10268-276,8/12/1997,C2-50
8095,white,M,F6,3/29/1997,Sa,6435,5788,5788,C2-51,,7/24/1997,6/9/1997,8007,9751-9759,7/20/1997,C2-28
8104,black,F,F6,3/29/1997,Sa,6020,6458,6458,C2-53,,7/25/1997,6/10/1997,8198,9807-9816,7/21/1997,C2-42
8109,black,M,F6,3/29/1997,Sa,6020,6458,6458,C2-53,,7/24/1997,6/9/1997,8038,9768-9776,7/21/1997,C2-29
8113,tan,M,F6,3/29/1997,Sa,5589,6481,6481,C1-48,,7/24/1997,6/9/1997,7354,9777-9788,7/21/1997,C1-43
8118,tan,F,F6,3/29/1997,Sa,5589,6481,6481,C1-48,,7/23/1997,6/9/1997,7661,9740-9750,7/20/1997,C1-42
8119,tan,F,F6,3/29/1997,Sa,5589,6481,6481,C1-48,,7/24/1997,6/9/1997,7623,9910-9920,7/23/1997,C1-41
8120,white,M,F6,3/29/1997,Sa,5844,6441,6441,C2-39,,7/25/1997,6/13/1997,8222,9878-9890,7/22/1997,C2-43
8123,black,F,F6,3/29/1997,Sa,6291,6387,6387,C2-43,,7/24/1997,6/9/1997,8139,9862-9869,7/22/1997,C2-36
8124,black,M,F6,3/29/1997,Sa,6291,6387,6387,C2-43,,7/23/1997,6/9/1997,8128,9822-9833,7/21/1997,C2-30
8128,black,F,F6,3/29/1997,Sa,6424,5817,5817,C2-50,,7/24/1997,6/9/1997,8124,9822-9833,7/22/1997,C2-30
8133,black,M,F6,3/29/1997,Sa,6424,5817,5817,C2-50,,7/28/1997,6/9/1997,7926,9856-9861,7/22/1997,C2-31
8138,tan,F,F6,3/30/1997,Su,6265,5880,5880,C2-28,,7/24/1997,6/9/1997,8055,9921-9927,7/23/1997,C2-35
8139,black,M,F6,3/30/1997,Su,6265,5880,5880,C2-28,,7/24/1997,6/9/1997,8123,9862-9869,7/22/1997,C2-36
8142,tan,F,F6,3/30/1997,Su,6265,5880,5880,C2-28,,7/24/1997,6/9/1997,7908,9870-9877,7/22/1997,C2-33
8154,black,F,F6,3/30/1997,Su,6378,6117,6117,C1-47,,7/24/1997,6/9/1997,7566,9834-9843,7/22/1997,C1-45
8156,black,M,F6,3/30/1997,Su,6378,6117,6117,C1-47,,7/28/1997,6/9/1997,7484,9899-9908,7/23/1997,C1-46
8158,black,F,F6,3/30/1997,Su,6378,6117,6117,C1-47,,7/24/1997,6/9/1997,7545,9933-9940,7/23/1997,C1-44
8159,black,M,F6,3/30/1997,Su,6378,6117,6117,C1-47,,8/7/1997,6/16/1997,8226,10201-10212,8/6/1997,C1-49
8166,black,M,F6,3/30/1997,Su,6062,6394,6394,C2-41,,,6/9/1997,7784,10168-10179,7/18/1997,C2-37
8171,black,F,F6,3/30/1997,Su,6062,6394,6394,C2-41,,7/29/1997,6/9/1997,8184,9990-9995,8/5/1997,C2-39
8184,black,M,F6,3/30/1997,Su,6406,5690,5690,C2-47,,7/28/1997,6/9/1997,8171,9990-9995,8/5/1997,C2-39
8188,black,F,F6,3/30/1997,Su,6406,5690,5690,C2-47,,7/24/1997,6/9/1997,7980,9844-9855,,C2-34
8198,white,M,F6,4/1/1997,Tu,6405,6070,6070,C2-46,,7/25/1997,6/10/1997,8104,9807-9816,7/21/1997,C2-42
8199,white,F,F6,4/1/1997,Tu,6405,6070,6070,C2-46,,8/24/1997,6/10/1997,7954,9941-9951,7/23/1997,C2-41
8201,white,F,F6,4/1/1997,Tu,6405,6070,6070,C2-46,,8/4/1997,6/10/1997,7777,10022-10028,7/27/1997,C2-40
8209,black,M,F6,4/1/1997,Tu,6495,5747,5747,C1-52,,7/29/1997,6/16/1997,8232,10071-10083,7/28/1997,C1-50
8211,black,F,F6,4/1/1997,Tu,6495,5747,5747,C1-52,,7/25/1997,6/10/1997,8217,9798-9806,7/21/1997,C1-48
8213,black,F,F6,4/1/1997,Tu,6495,5747,5747,C1-52,,7/25/1997,6/10/1997,7438,9789-9797,7/21/1997,C1-47
8217,tan,M,F6,4/1/1997,Tu,4919,4571,4571,C1-7,,7/24/1997,6/10/1997,8211,9798-9806,7/21/1997,C1-48
8222,black,F,F6,4/2/1997,W,5961,6293,6293,C2-32,,7/24/1997,6/13/1997,8120,9878-9890,7/22/1997,C2-43
8224,black,M,F6,4/2/1997,W,5961,6293,6293,C2-32,,8/4/1997,6/16/1997,8364,10124-10130,7/30/1997,C2-48
8226,black,F,F6,4/2/1997,W,5571,5088,5088,C1-30,,8/6/1997,6/16/1997,8159,10201-10212,8/6/1997,C1-49
8228,black,M,F6,4/2/1997,W,5571,5088,5088,C1-30,,7/29/1997,6/16/1997,7384,10106-10115,7/29/1997,C1-51
8232,black,F,F6,4/2/1997,W,5571,5088,5088,C1-30,,7/29/1997,6/16/1997,8209,10071-10083,7/28/1997,C1-50
8251,white,F,F6,4/3/1997,Th,6388,6094,6094,C2-44,,7/30/1997,6/16/1997,8335,10116-10123,7/29/1997,C2-46
8252,white,M,F6,4/3/1997,Th,6388,6094,6094,C2-44,,7/29/1997,6/16/1997,8336,10094-10105,7/28/1997,C2-44
8255,white,M,F6,4/3/1997,Th,6388,6094,6094,C2-44,,8/20/1997,6/16/1997,8331,10257-10267,8/12/1997,C2-45
8331,tan,F,F6,4/6/1997,Su,5776,6433,6433,C2-38,,8/12/1997,6/16/1997,8255,10257-10267,8/12/1997,C2-45
8335,black,M,F6,4/6/1997,Su,5776,6433,6433,C2-38,,7/29/1997,6/16/1997,8251,10116-10125,7/29/1997,C2-46
8336,black,F,F6,4/6/1997,Su,5776,6433,6433,C2-38,,7/29/1997,6/16/1997,8252,10094-10105,7/29/1997,C2-44
8345,black,F,F6,4/6/1997,Su,6344,6550,6550,C2-55,,7/28/1997,6/16/1997,8383,10053-10064,7/27/1997,C2-54
8360,tan,M,F6,4/7/1997,M,5644,6046,6046,C2-15,,7/28/1997,6/17/1997,8380,10084-10097,7/28/1997,C2-51
8364,tan,F,F6,4/7/1997,M,5644,6046,6046,C2-15,,7/30/1997,6/16/1997,8224,10124-10130,7/30/1997,C2-48
8370,black,M,F6,4/8/1997,Tu,6554,6403,6403,C2-56,,8/20/1997,6/17/1997,7810,10139-10145,7/31/1997,C2-52
8372,black,F,F6,4/8/1997,Tu,6554,6403,6403,C2-56,,8/4/1997,6/17/1997,7804,10044-10052,7/27/1997,C2-49
8380,black,F,F6,4/8/1997,Tu,6292,6606,6606,C2-57,,7/29/1997,6/17/1997,8360,10084-10097,7/28/1997,C2-51
8381,tan,F,F6,4/8/1997,Tu,6292,6606,6606,C2-57,,8/12/1997,6/17/1997,8074,10268-10276,8/12/1997,C2-50
8383,black,M,F6,4/8/1997,Tu,6292,6606,6606,C2-57,,7/29/1997,6/17/1997,8345,10053-10064,7/27/1997,C2-54
8411,tan,M,F6,4/11/1997,F,6462,6505,6505,C2-54,,8/20/1997,,8474,10237-10239,8/10/1997,C2-58
8430,black,M,F6,4/11/1997,F,6605,6507,6507,C2-58,,8/6/1997,,8447,10195-10200,8/5/1997,C2-56
8447,black,F,F6,4/14/1997,M,6398,6349,6349,C2-45,,8/6/1997,,8430,10195-10200,8/5/1997,C2-56
8470,tan,M,F6,4/15/1997,Tu,5432,5637,5637,C2-60,,8/12/1997,,7910,10240-10248,8/11/1997,C2-59
8474,black,F,F6,4/15/1997,Tu,5432,5637,5637,C2-60,,8/11/1997,,8411,10237-10239,8/10/1997,C2-58
