id	sire	dam	sex	generation
22765.1	24089.1	24144.1	1	F39
22766.1	24034.1	24087.1	2	F39
22767.1	24034.1	24087.1	1	F39
22768.1	25001.1	24090.1	2	F39
22769.1	25001.1	24090.1	1	F39
22785.1	24362.1	24079.1	2	F39
22787.1	24362.1	24079.1	1	F39
22788.1	24362.1	24079.1	1	F39
22789.1	23759.1	24039.1	2	F39
22790.1	23759.1	24039.1	2	F39
22791.1	23759.1	24039.1	1	F39
22792.1	23759.1	24039.1	1	F39
22820.1	23772.1	24398.1	1	F39
22821.1	23772.1	24398.1	1	F39
22822.1	23772.1	24398.1	2	F39
22823.1	23772.1	24398.1	2	F39
22826.1	23763.1	24307.1	1	F39
22848.1	24542.1	24248.1	2	F39
22850.1	24542.1	24248.1	1	F39
22852.1	23775.1	24254.1	1	F39
22854.1	23777.1	24483.1	2	F39
22855.1	23777.1	24483.1	1	F39
22876.1	24086.1	24251.1	2	F39
22877.1	24086.1	24251.1	1	F39
22878.1	24539.1	24249.1	2	F39
22879.1	24539.1	24249.1	2	F39
22880.1	24539.1	24249.1	1	F39
25638.1	24041.1	23742.1	2	F39
25640.1	24041.1	23742.1	1	F39
25641.1	24041.1	23742.1	1	F39
25688.1	23744.1	24359.1	1	F39
25689.1	25002.1	25005.1	2	F39
25690.1	25002.1	25005.1	2	F39
25691.1	25002.1	25005.1	1	F39
25692.1	24146.1	24088.1	2	F39
25693.1	24146.1	24088.1	2	F39
25694.1	24146.1	24088.1	1	F39
25695.1	24149.1	25138.1	2	F39
25697.1	24149.1	25138.1	1	F39
25699.1	24350.1	23740.1	1	F39
25700.1	24350.1	23740.1	1	F39
25701.1	25006.1	24080.1	2	F39
25703.1	23800.1	23745.1	2	F39
25704.1	23800.1	23745.1	2	F39
25705.1	23800.1	23745.1	1	F39
25707.1	23743.1	25135.1	2	F39
25709.1	23743.1	25135.1	1	F39
25710.1	23743.1	25135.1	1	F39
25826.1	24078.1	24371.1	2	F39
25827.1	24078.1	24371.1	2	F39
25828.1	24078.1	24371.1	1	F39
25829.1	24405.1	24367.1	2	F39
25830.1	24405.1	24367.1	1	F39
25831.1	24405.1	24367.1	1	F39
25832.1	24344.1	24370.1	2	F39
25833.1	24344.1	24370.1	1	F39
25848.1	24081.1	25004.1	2	F39
25849.1	24081.1	25004.1	1	F39
25850.1	24368.1	24373.1	2	F39
25851.1	24368.1	24373.1	2	F39
25852.1	24343.1	24476.1	2	F39
25853.1	24343.1	24476.1	1	F39
25854.1	24343.1	24476.1	1	F39
25855.1	24083.1	24482.1	2	F39
25856.1	24083.1	24482.1	1	F39
25857.1	24083.1	24482.1	1	F39
28005.1	23798.1	25136.1	2	F39
28006.1	23798.1	25136.1	2	F39
28007.1	23798.1	25136.1	1	F39
28009.1	24250.1	25003.1	2	F39
28010.1	24250.1	25003.1	2	F39
28011.1	24250.1	25003.1	1	F39
28077.1	24409.1	24358.1	2	F39
28078.1	24409.1	24358.1	2	F39
28079.1	24409.1	24358.1	1	F39
28256.1	24687.1	24082.1	2	F39
28257.1	24687.1	24082.1	1	F39
28341.1	23765.1	24479.1	2	F39
28343.1	23765.1	24479.1	1	F39
28915.1	25137.1	24408.1	2	F39
28916.1	25137.1	24408.1	2	F39
28917.1	25137.1	24408.1	1	F39
28918.1	23741.1	24021.1	2	F39
28919.1	23741.1	24021.1	2	F39
29147.1	22820.1	22674.1	2	F40
29148.1	22820.1	22674.1	1	F40
29149.1	22820.1	22674.1	1	F40
29150.1	22504.1	22520.1	1	F40
29151.1	22504.1	22520.1	1	F40
29152.1	22820.1	22674.1	2	F40
29153.1	22718.1	22762.1	2	F40
29154.1	22718.1	22762.1	1	F40
29264.1	22877.1	22717.1	2	F40
29265.1	22877.1	22717.1	1	F40
29266.1	22877.1	22717.1	1	F40
29267.1	22535.1	22503.1	2	F40
29268.1	22535.1	22503.1	2	F40
29269.1	22535.1	22503.1	1	F40
29270.1	22763.1	22508.1	2	F40
29271.1	22763.1	22508.1	1	F40
29332.1	22506.1	22851.1	2	F40
29333.1	22506.1	22851.1	2	F40
29334.1	22506.1	22851.1	1	F40
29335.1	22530.1	22677.1	2	F40
29336.1	22530.1	22677.1	1	F40
29337.1	22549.1	22764.1	2	F40
29338.1	22549.1	22764.1	1	F40
29339.1	22721.1	22822.1	2	F40
29340.1	22549.1	22764.1	1	F40
29341.1	22721.1	22822.1	1	F40
29342.1	22676.1	22854.1	2	F40
29343.1	22676.1	22854.1	1	F40
29344.1	22713.1	22768.1	2	F40
29346.1	22767.1	22878.1	2	F40
29347.1	22767.1	22878.1	1	F40
29469.1	22765.1	25690.1	2	F40
29470.1	22765.1	25690.1	1	F40
29471.1	22765.1	25690.1	1	F40
30006.1	22526.1	28005.1	2	F40
30007.1	22526.1	28005.1	2	F40
30009.1	22716.1	25850.1	1	F40
30010.1	22716.1	25850.1	1	F40
30011.1	22523.1	22675.1	1	F40
30015.1	22712.1	25692.1	1	F40
30017.1	22716.1	25850.1	2	F40
30018.1	22712.1	25692.1	2	F40
30019.1	22791.1	25861.1	2	F40
30021.1	22550.1	28010.1	1	F40
30022.1	22550.1	28010.1	1	F40
30023.1	25705.1	28009.1	1	F40
30024.1	22725.1	25701.1	1	F40
30025.1	22850.1	25689.1	2	F40
30026.1	22550.1	28010.1	2	F40
30027.1	25697.1	28077.1	2	F40
30028.1	22725.1	25701.1	2	F40
30029.1	22850.1	25689.1	1	F40
30030.1	22769.1	25855.1	1	F40
30031.1	22850.1	25689.1	1	F40
30032.1	22855.1	25693.1	1	F40
30033.1	22787.1	25698.1	1	F40
30034.1	22787.1	25698.1	1	F40
30035.1	25697.1	28077.1	1	F40
30036.1	22855.1	25693.1	2	F40
30037.1	22855.1	25693.1	2	F40
30039.1	22769.1	25855.1	2	F40
30040.1	25833.1	25848.1	2	F40
30041.1	25833.1	25848.1	2	F40
30042.1	25833.1	25848.1	1	F40
30043.1	22509.1	28915.1	2	F40
30044.1	22509.1	28915.1	1	F40
30045.1	22509.1	28915.1	1	F40
30046.1	22531.1	25851.1	2	F40
30089.1	22681.1	25832.1	2	F40
30091.1	22681.1	25832.1	1	F40
30092.1	22728.1	28078.1	1	F40
30117.1	25709.1	25826.1	2	F40
30118.1	25709.1	25826.1	1	F40
30119.1	28917.1	25827.1	2	F40
30120.1	28917.1	25827.1	1	F40
30264.1	22504.1	22520.1	2	F40
30265.1	22826.1	25829.1	2	F40
30266.1	22826.1	25829.1	2	F40
30267.1	22826.1	25829.1	1	F40
30268.1	28343.1	22825.1	2	F40
30269.1	28343.1	22825.1	1	F40
30270.1	28343.1	22825.1	1	F40
30304.1	22722.1	28242.1	2	F40
30305.1	22722.1	28242.1	1	F40
30306.1	22722.1	28242.1	1	F40
30307.1	22523.1	22675.1	2	F40
30308.1	25830.1	22824.1	2	F40
30309.1	25830.1	22824.1	1	F40
30310.1	22880.1	22823.1	2	F40
30311.1	22880.1	22823.1	1	F40
30363.1	25862.1	22785.1	2	F40
30364.1	25862.1	22785.1	2	F40
30365.1	25862.1	22785.1	1	F40
30366.1	22553.1	28341.1	2	F40
30367.1	22553.1	28341.1	1	F40
30368.1	22553.1	28341.1	1	F40
30369.1	22526.1	28005.1	1	F40
30370.1	28007.1	22505.1	2	F40
30371.1	28007.1	22505.1	1	F40
30372.1	28007.1	22505.1	1	F40
30373.1	28007.1	22505.1	2	F40
30374.1	25710.1	22551.1	2	F40
30375.1	25710.1	22551.1	1	F40
30466.1	22522.1	22879.1	2	F40
30467.1	22522.1	22879.1	1	F40
30469.1	25853.1	22848.1	2	F40
30470.1	25853.1	22848.1	2	F40
30471.1	25853.1	22848.1	1	F40
30472.1	25849.1	25852.1	2	F40
30478.1	28920.1	22524.1	2	F40
30479.1	28920.1	22524.1	1	F40
30480.1	25700.1	22532.1	2	F40
30481.1	25700.1	22532.1	1	F40
30482.1	25700.1	22532.1	1	F40
30483.1	25691.1	22711.1	2	F40
30484.1	25691.1	22711.1	2	F40
30485.1	25691.1	22711.1	1	F40
30486.1	28079.1	22723.1	2	F40
30487.1	28079.1	22723.1	2	F40
30488.1	28079.1	22723.1	1	F40
30489.1	25854.1	22789.1	2	F40
30490.1	25854.1	22789.1	1	F40
30491.1	25854.1	22789.1	1	F40
30492.1	25699.1	28256.1	2	F40
30493.1	25699.1	28256.1	1	F40
30494.1	25699.1	28256.1	1	F40
30495.1	25860.1	28918.1	2	F40
30496.1	25860.1	28918.1	1	F40
30601.1	25640.1	28255.1	2	F40
30602.1	25640.1	28255.1	2	F40
30603.1	25640.1	28255.1	1	F40
30604.1	25856.1	25707.1	2	F40
30605.1	25856.1	25707.1	1	F40
30606.1	25856.1	25707.1	1	F40
30607.1	25828.1	28916.1	2	F40
30608.1	25828.1	28916.1	1	F40
30609.1	22527.1	28919.1	2	F40
30610.1	22527.1	28919.1	2	F40
30611.1	22527.1	28919.1	1	F40
30612.1	22554.1	25695.1	2	F40
30613.1	22554.1	25695.1	1	F40
30614.1	22554.1	25695.1	1	F40
30941.1	28243.1	25696.1	2	F40
30942.1	28243.1	25696.1	1	F40
30943.1	28243.1	25696.1	1	F40
30944.1	25687.1	22876.1	2	F40
30945.1	25687.1	22876.1	2	F40
30946.1	25687.1	22876.1	1	F40
30947.1	25687.1	22876.1	1	F40
30949.1	25688.1	28006.1	2	F40
31040.1	30467.1	30019.1	2	F41
31041.1	30467.1	30019.1	1	F41
31042.1	30467.1	30019.1	1	F41
31043.1	30011.1	30089.1	2	F41
31044.1	30011.1	30089.1	1	F41
31045.1	30091.1	30264.1	2	F41
31046.1	30091.1	30264.1	2	F41
31047.1	30091.1	30264.1	1	F41
31048.1	30042.1	30266.1	2	F41
31049.1	30042.1	30266.1	1	F41
31050.1	30042.1	30266.1	1	F41
31051.1	30306.1	30268.1	2	F41
31052.1	30306.1	30268.1	2	F41
31054.1	29266.1	30307.1	2	F41
31101.1	29338.1	30020.1	2	F41
31102.1	29338.1	30020.1	1	F41
31103.1	29265.1	30117.1	2	F41
31104.1	29265.1	30117.1	2	F41
31105.1	29265.1	30117.1	1	F41
31106.1	30613.1	30039.1	2	F41
31107.1	30613.1	30039.1	1	F41
31108.1	30613.1	30039.1	1	F41
31109.1	30120.1	30308.1	2	F41
31110.1	30120.1	30308.1	2	F41
31112.1	30369.1	30363.1	2	F41
31113.1	30369.1	30363.1	1	F41
31114.1	30369.1	30363.1	1	F41
31115.1	30603.1	29152.1	2	F41
31116.1	30603.1	29152.1	1	F41
31161.1	30605.1	30370.1	2	F41
31162.1	29340.1	30489.1	2	F41
31163.1	30605.1	30370.1	1	F41
31164.1	29340.1	30489.1	2	F41
31165.1	30605.1	30370.1	1	F41
31166.1	29340.1	30489.1	1	F41
31167.1	29345.1	30374.1	2	F41
31168.1	29345.1	30374.1	1	F41
31169.1	29345.1	30374.1	1	F41
31170.1	29336.1	30604.1	2	F41
31171.1	29336.1	30604.1	2	F41
31172.1	29336.1	30604.1	1	F41
31173.1	30367.1	29339.1	1	F41
31401.1	30491.1	30310.1	2	F41
31402.1	30491.1	30310.1	2	F41
31403.1	30491.1	30310.1	1	F41
31404.1	30311.1	30480.1	2	F41
31405.1	30311.1	30480.1	1	F41
31406.1	30311.1	30480.1	1	F41
31407.1	30608.1	30470.1	2	F41
31426.1	30371.1	30466.1	2	F41
31427.1	30371.1	30466.1	2	F41
31428.1	30371.1	30466.1	1	F41
31429.1	30044.1	30472.1	2	F41
31430.1	30044.1	30472.1	1	F41
31431.1	30044.1	30472.1	1	F41
31432.1	30024.1	30948.1	2	F41
31433.1	30024.1	30948.1	2	F41
31434.1	30023.1	30945.1	2	F41
31435.1	30023.1	30945.1	1	F41
31436.1	30023.1	30945.1	1	F41
31437.1	30305.1	30484.1	2	F41
31438.1	30305.1	30484.1	1	F41
31439.1	30305.1	30484.1	1	F41
31471.1	30942.1	30090.1	2	F41
31472.1	30942.1	30090.1	1	F41
31473.1	30942.1	30090.1	1	F41
31474.1	30473.1	30949.1	2	F41
31476.1	30473.1	30949.1	1	F41
31477.1	30092.1	30941.1	2	F41
31478.1	30092.1	30941.1	1	F41
31480.1	30471.1	30483.1	2	F41
31481.1	30309.1	30486.1	2	F41
31482.1	30471.1	30483.1	1	F41
31483.1	30946.1	29268.1	2	F41
31484.1	30946.1	29268.1	1	F41
31485.1	30946.1	29268.1	1	F41
31486.1	30471.1	30483.1	2	F41
31487.1	30309.1	30486.1	1	F41
31501.1	30014.1	30609.1	2	F41
31502.1	30014.1	30609.1	2	F41
31504.1	30490.1	30495.1	2	F41
31505.1	30490.1	30495.1	1	F41
31506.1	30490.1	30495.1	1	F41
31507.1	30493.1	30607.1	2	F41
31508.1	30493.1	30607.1	1	F41
31682.1	30365.1	30492.1	2	F41
31683.1	30365.1	30492.1	1	F41
31684.1	30365.1	30492.1	1	F41
31685.1	30009.1	30601.1	2	F41
31686.1	30009.1	30601.1	2	F41
31687.1	30009.1	30601.1	1	F41
31689.1	30611.1	30612.1	2	F41
31690.1	30611.1	30612.1	1	F41
31691.1	29149.1	30469.1	2	F41
31692.1	29149.1	30469.1	1	F41
35214.1	30047.1	30038.1	2	F41
35215.1	30047.1	30038.1	2	F41
35216.1	29150.1	29153.1	2	F41
35217.1	29150.1	29153.1	1	F41
35218.1	29150.1	29153.1	1	F41
35219.1	29343.1	29337.1	2	F41
35220.1	29343.1	29337.1	1	F41
35247.1	30032.1	30026.1	2	F41
35248.1	30032.1	30026.1	1	F41
35249.1	30032.1	30026.1	1	F41
35254.1	30033.1	29264.1	1	F41
35304.1	30015.1	29342.1	2	F41
35305.1	30015.1	29342.1	2	F41
35307.1	29341.1	29344.1	2	F41
35308.1	29341.1	29344.1	1	F41
35309.1	29341.1	29344.1	1	F41
35312.1	30013.1	30027.1	2	F41
35313.1	30013.1	30027.1	2	F41
35314.1	30013.1	30027.1	1	F41
35315.1	29269.1	30040.1	2	F41
35317.1	29269.1	30040.1	1	F41
35351.1	29347.1	30046.1	2	F41
35352.1	29347.1	30046.1	1	F41
35353.1	29347.1	30046.1	1	F41
35354.1	29154.1	29267.1	2	F41
35355.1	29154.1	29267.1	1	F41
35356.1	30012.1	29270.1	2	F41
35357.1	30012.1	29270.1	2	F41
35358.1	30012.1	29270.1	1	F41
35519.1	30029.1	30006.1	2	F41
35520.1	30029.1	30006.1	2	F41
35521.1	30029.1	30006.1	1	F41
35522.1	30022.1	30008.1	2	F41
35523.1	30022.1	30008.1	1	F41
35526.1	30022.1	30008.1	1	F41
35527.1	30034.1	30017.1	2	F41
35528.1	30034.1	30017.1	1	F41
35529.1	30031.1	30043.1	2	F41
35530.1	30031.1	30043.1	1	F41
35531.1	30031.1	30043.1	1	F41
35532.1	30035.1	29333.1	2	F41
35533.1	30035.1	29333.1	2	F41
35534.1	30035.1	29333.1	1	F41
35535.1	29470.1	30007.1	2	F41
35536.1	29470.1	30007.1	1	F41
35963.1	30269.1	30304.1	2	F41
35964.1	30269.1	30304.1	1	F41
35965.1	30479.1	29346.1	2	F41
35966.1	30479.1	29346.1	2	F41
35967.1	30479.1	29346.1	1	F41
35968.1	30270.1	30018.1	2	F41
35969.1	30270.1	30018.1	1	F41
35970.1	30270.1	30018.1	1	F41
35971.1	30267.1	30036.1	2	F41
35972.1	30267.1	30036.1	2	F41
35974.1	29148.1	30119.1	2	F41
35975.1	29148.1	30119.1	1	F41
35977.1	30016.1	30265.1	2	F41
35978.1	30016.1	30265.1	1	F41
33701.1	35317.1	35250.1	2	F42
33702.1	35317.1	35250.1	2	F42
33703.1	35317.1	35250.1	1	F42
33704.1	35218.1	35351.1	2	F42
33705.1	35218.1	35351.1	1	F42
33706.1	35218.1	35351.1	1	F42
33707.1	35967.1	35214.1	2	F42
33708.1	35967.1	35214.1	1	F42
33709.1	35353.1	35357.1	2	F42
33710.1	35353.1	35357.1	1	F42
33711.1	35353.1	35357.1	1	F42
33712.1	31049.1	35312.1	2	F42
33713.1	31049.1	35312.1	2	F42
33714.1	35978.1	35527.1	2	F42
33715.1	35978.1	35527.1	1	F42
33716.1	35978.1	35527.1	1	F42
33717.1	35970.1	35520.1	2	F42
33718.1	35970.1	35520.1	1	F42
33719.1	35970.1	35520.1	1	F42
33720.1	35248.1	35977.1	2	F42
33722.1	35248.1	35977.1	1	F42
33723.1	31044.1	35532.1	2	F42
33725.1	35973.1	31040.1	2	F42
33726.1	35973.1	31040.1	2	F42
33727.1	35973.1	31040.1	1	F42
33728.1	35526.1	31052.1	2	F42
33729.1	35526.1	31052.1	1	F42
33730.1	35526.1	31052.1	1	F42
33731.1	35975.1	35972.1	2	F42
33732.1	35975.1	35972.1	1	F42
33734.1	35217.1	35968.1	2	F42
33735.1	35217.1	35968.1	2	F42
33736.1	35217.1	35968.1	1	F42
33737.1	35316.1	35963.1	2	F42
33738.1	35316.1	35963.1	1	F42
33739.1	35355.1	31048.1	2	F42
33740.1	35355.1	31048.1	1	F42
33741.1	35355.1	31048.1	1	F42
33742.1	35251.1	31045.1	2	F42
33743.1	35251.1	31045.1	2	F42
33744.1	35251.1	31045.1	1	F42
33745.1	35352.1	31043.1	2	F42
33746.1	35352.1	31043.1	1	F42
33747.1	31173.1	31101.1	2	F42
33748.1	31173.1	31101.1	1	F42
33749.1	35254.1	31109.1	2	F42
33750.1	35254.1	31109.1	1	F42
33751.1	31169.1	35354.1	2	F42
33752.1	31169.1	35354.1	1	F42
33753.1	31169.1	35354.1	1	F42
33754.1	35969.1	31106.1	2	F42
33755.1	35969.1	31106.1	2	F42
33756.1	35969.1	31106.1	1	F42
33757.1	35531.1	31167.1	2	F42
33758.1	35531.1	31167.1	1	F42
33759.1	31108.1	31164.1	2	F42
33760.1	31108.1	31164.1	2	F42
33761.1	31108.1	31164.1	1	F42
33762.1	31105.1	31112.1	2	F42
33763.1	31105.1	31112.1	1	F42
33764.1	31105.1	31112.1	1	F42
33765.1	31042.1	31171.1	2	F42
33766.1	31042.1	31171.1	1	F42
33767.1	31172.1	35356.1	2	F42
33768.1	31172.1	35356.1	1	F42
33769.1	35528.1	31170.1	2	F42
33770.1	35528.1	31170.1	1	F42
33771.1	31102.1	31054.1	2	F42
33772.1	31102.1	31054.1	1	F42
33773.1	31111.1	31162.1	2	F42
33774.1	31111.1	31162.1	1	F42
33775.1	31428.1	35522.1	2	F42
33776.1	31428.1	35522.1	1	F42
33777.1	31431.1	35219.1	2	F42
33778.1	31431.1	35219.1	1	F42
33779.1	31435.1	35304.1	2	F42
33782.1	31406.1	35305.1	1	F42
33783.1	35220.1	31426.1	2	F42
33784.1	35220.1	31426.1	1	F42
33785.1	35309.1	31433.1	2	F42
33786.1	35309.1	31433.1	1	F42
33787.1	35964.1	31475.1	2	F42
33788.1	35964.1	31475.1	1	F42
33789.1	31438.1	31481.1	2	F42
33790.1	31438.1	31481.1	1	F42
33791.1	35306.1	35529.1	2	F42
33793.1	35306.1	35529.1	1	F42
33794.1	35534.1	31474.1	2	F42
33795.1	35534.1	31474.1	1	F42
33796.1	35534.1	31474.1	1	F42
33797.1	35976.1	31480.1	2	F42
33798.1	35976.1	31480.1	1	F42
33799.1	31684.1	35307.1	2	F42
33800.1	31684.1	35307.1	2	F42
33852.1	35358.1	31161.1	2	F42
33855.1	31684.1	35307.1	1	F42
33856.1	31487.1	31104.1	2	F42
33857.1	31487.1	31104.1	2	F42
33858.1	31472.1	35974.1	1	F42
33859.1	31472.1	35974.1	1	F42
33860.1	31683.1	35310.1	2	F42
33861.1	31683.1	35310.1	1	F42
33862.1	31683.1	35310.1	1	F42
33863.1	31484.1	31429.1	2	F42
33864.1	31484.1	31429.1	2	F42
33865.1	31484.1	31429.1	1	F42
33866.1	31690.1	31483.1	2	F42
33867.1	31690.1	31483.1	1	F42
33868.1	35311.1	31103.1	2	F42
33869.1	35311.1	31103.1	1	F42
33870.1	35311.1	31103.1	1	F42
33871.1	31116.1	35247.1	2	F42
33873.1	31116.1	35247.1	1	F42
33874.1	31692.1	35215.1	2	F42
33876.1	31482.1	35252.1	2	F42
33877.1	31482.1	35252.1	2	F42
33878.1	31482.1	35252.1	1	F42
33880.1	31041.1	31502.1	1	F42
33882.1	35536.1	31685.1	2	F42
33883.1	35536.1	31685.1	1	F42
33884.1	31687.1	31402.1	2	F42
33885.1	31687.1	31402.1	2	F42
33886.1	31687.1	31402.1	1	F42
33887.1	35221.1	31682.1	2	F42
33888.1	35221.1	31682.1	1	F42
33889.1	35221.1	31682.1	1	F42
33890.1	31478.1	35519.1	2	F42
33891.1	31478.1	35519.1	2	F42
33892.1	31478.1	35519.1	1	F42
33893.1	31408.1	31688.1	2	F42
33894.1	31408.1	31688.1	1	F42
33895.1	31408.1	31688.1	1	F42
34453.1	35308.1	31471.1	2	F42
34454.1	35308.1	31471.1	2	F42
34455.1	35308.1	31471.1	1	F42
34456.1	31403.1	31501.1	2	F42
34457.1	31403.1	31501.1	1	F42
34458.1	31403.1	31501.1	1	F42
34459.1	31485.1	31507.1	2	F42
34460.1	31485.1	31507.1	1	F42
36354.1	33719.1	33713.1	2	F43
36355.1	33719.1	33713.1	1	F43
36356.1	33744.1	33749.1	2	F43
36357.1	33744.1	33749.1	2	F43
36358.1	33744.1	33749.1	1	F43
36359.1	33752.1	33725.1	2	F43
36360.1	33752.1	33725.1	1	F43
36361.1	33752.1	33725.1	1	F43
36362.1	33724.1	33747.1	2	F43
36363.1	33724.1	33747.1	2	F43
36364.1	33724.1	33747.1	1	F43
36365.1	33854.1	33773.1	2	F43
36366.1	33854.1	33773.1	1	F43
36367.1	33854.1	33773.1	1	F43
36368.1	33729.1	33852.1	2	F43
36369.1	33729.1	33852.1	1	F43
36370.1	33748.1	33767.1	2	F43
36371.1	33748.1	33767.1	1	F43
36372.1	33748.1	33767.1	1	F43
36373.1	33766.1	33712.1	2	F43
36374.1	33766.1	33712.1	1	F43
36375.1	33727.1	33751.1	2	F43
36376.1	33727.1	33751.1	2	F43
36377.1	33727.1	33751.1	1	F43
36378.1	33776.1	33701.1	2	F43
36379.1	33776.1	33701.1	2	F43
36380.1	33776.1	33701.1	1	F43
36381.1	33703.1	33775.1	2	F43
36382.1	33703.1	33775.1	1	F43
36383.1	33703.1	33775.1	1	F43
36384.1	33770.1	33797.1	2	F43
36385.1	33770.1	33797.1	1	F43
36386.1	33790.1	33762.1	2	F43
36387.1	33790.1	33762.1	1	F43
36388.1	33798.1	33769.1	2	F43
36389.1	33798.1	33769.1	1	F43
36390.1	33798.1	33769.1	1	F43
36391.1	33795.1	33781.1	2	F43
36392.1	33795.1	33781.1	2	F43
36393.1	33795.1	33781.1	1	F43
36394.1	33722.1	33785.1	2	F43
36395.1	33722.1	33785.1	2	F43
36396.1	33722.1	33785.1	1	F43
36397.1	33715.1	33791.1	2	F43
36398.1	33715.1	33791.1	1	F43
36399.1	33715.1	33791.1	1	F43
36400.1	33716.1	33792.1	2	F43
36401.1	33716.1	33792.1	1	F43
36402.1	33788.1	33771.1	2	F43
36403.1	33788.1	33771.1	2	F43
36404.1	33788.1	33771.1	1	F43
36405.1	33733.1	33783.1	2	F43
36406.1	33733.1	33783.1	1	F43
36407.1	33733.1	33783.1	1	F43
36408.1	33761.1	33789.1	2	F43
36409.1	33761.1	33789.1	1	F43
36410.1	33772.1	33794.1	2	F43
36411.1	33772.1	33794.1	2	F43
36412.1	33772.1	33794.1	1	F43
36413.1	33780.1	33728.1	1	F43
36414.1	33780.1	33728.1	1	F43
36415.1	33710.1	33787.1	2	F43
36416.1	33710.1	33787.1	1	F43
36417.1	33740.1	33779.1	2	F43
36418.1	33740.1	33779.1	2	F43
36419.1	33740.1	33779.1	1	F43
36420.1	33855.1	33745.1	2	F43
36421.1	33855.1	33745.1	1	F43
36422.1	33855.1	33745.1	1	F43
36423.1	33862.1	33760.1	1	F43
36424.1	33750.1	33863.1	2	F43
36425.1	33750.1	33863.1	2	F43
36426.1	33750.1	33863.1	1	F43
36427.1	33732.1	33860.1	2	F43
36428.1	33732.1	33860.1	1	F43
36429.1	33732.1	33860.1	1	F43
36430.1	33861.1	33739.1	2	F43
36431.1	33861.1	33739.1	1	F43
36432.1	33861.1	33739.1	1	F43
36433.1	33867.1	33777.1	2	F43
36434.1	33867.1	33777.1	2	F43
36435.1	33867.1	33777.1	1	F43
36436.1	33778.1	33866.1	2	F43
36437.1	33778.1	33866.1	2	F43
36438.1	33778.1	33866.1	1	F43
36439.1	33738.1	33871.1	2	F43
36440.1	33738.1	33871.1	1	F43
36441.1	33738.1	33871.1	1	F43
36442.1	33768.1	33876.1	2	F43
36443.1	33768.1	33876.1	1	F43
36444.1	33859.1	33709.1	2	F43
36445.1	33859.1	33709.1	1	F43
36446.1	33875.1	33757.1	2	F43
36447.1	33875.1	33757.1	1	F43
36448.1	33870.1	33759.1	2	F43
36449.1	33870.1	33759.1	1	F43
36450.1	33763.1	33874.1	2	F43
36452.1	34458.1	33704.1	2	F43
36454.1	34458.1	33704.1	1	F43
36455.1	33878.1	33737.1	2	F43
36456.1	33878.1	33737.1	2	F43
36457.1	33878.1	33737.1	1	F43
36458.1	33888.1	33734.1	2	F43
36459.1	33888.1	33734.1	1	F43
36460.1	34457.1	33742.1	2	F43
36462.1	33894.1	33754.1	2	F43
36463.1	33894.1	33754.1	1	F43
36464.1	33894.1	33754.1	1	F43
36465.1	33880.1	33872.1	2	F43
36466.1	33880.1	33872.1	2	F43
36467.1	33880.1	33872.1	1	F43
36468.1	33892.1	33877.1	2	F43
36469.1	33892.1	33877.1	2	F43
36470.1	33892.1	33877.1	1	F43
36471.1	33865.1	33879.1	2	F43
36472.1	33865.1	33879.1	1	F43
36473.1	33865.1	33879.1	1	F43
36474.1	33736.1	33882.1	2	F43
