Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
12773,tan,M,F9,12/14/1997,Su,10493,10942,10942,C20,,,3/10/1998,13033,,,C26
12778,tan,F,F9,12/14/1997,Su,10493,10942,10942,C20,,,2/23/1998,12617,,,C8
12788,black,F,F9,12/14/1997,Su,10929,10524,10524,C23,,,3/13/1998,13114,,,C28
12796,black,M,F9,12/14/1997,Su,10529,10959,10959,C25,,,2/23/1998,12677,,,C10
12809,black,M,F9,12/14/1997,Su,10963,10692,10692,C27,,,3/10/1998,13026,,,C24
12820,tan,M,F9,12/15/1997,M,10693,10947,10947,C21,,,4/17/1998,12987,,,C22
12821,tan,F,F9,12/15/1997,M,10960,10885,10885,C26,,,2/23/1998,12759,,,C12
12828,white,M,F9,12/15/1997,M,10960,10885,10885,C26,,,3/13/1998,13063,,,C27
12830,tan,M,F9,12/15/1997,M,10969,10502,10502,C29,,,3/3/1998,12956,,,C18
12837,black,F,F9,12/15/1997,M,10969,10502,10502,C29,,,3/16/1998,13135,,,C30
12882,black,M,F9,12/18/1997,Th,10997,10800,10800,C32,,,2/27/1998,12660,,,C13
12886,black,M,F9,12/21/1997,Su,10638,10899,10899,C13,,,3/16/1998,13271,,,C39
12889,black,F,F9,12/21/1997,Su,10638,10899,10899,C13,,,3/4/1998,12976,,,C20
12908,white,F,F9,12/22/1997,M,11016,10672,10672,C36,,,3/16/1998,13157,,,C31
12944,white,M,F9,12/23/1997,Tu,10741,11017,11017,C33,,,3/3/1998,12674,,,C16
12955,tan,M,F9,12/23/1997,Tu,11075,10839,10839,C39,,,3/3/1998,12703,,,C19
12956,tan,F,F9,12/23/1997,Tu,11075,10839,10839,C39,,,3/3/1998,12830,,,C18
12976,black,M,F9,12/24/1997,W,10956,11040,11040,C35,,,3/4/1998,12889,,,C20
12984,black,M,F9,12/25/1997,Th,10457,10931,10931,C19,,,4/16/1998,12726,,,C23
12987,black,F,F9,12/25/1997,Th,10457,10931,10931,C19,,,4/17/1998,12820,,,C22
13021,B,M,F9,12/28/1997,Su,11118,10954,10954,C43,,,3/16/1998,13196,,,C38
13026,W,F,F9,12/28/1997,Su,11118,10954,10954,C43,,,3/10/1998,12809,,,C24
13033,T,F,F9,12/30/1997,Tu,10779,11111,11111,C40,,,3/10/1998,12773,,,C26
13057,W,M,F9,12/31/1997,W,10873,10976,10976,C28,,,3/16/1998,13207,,,C36
13063,B,F,F9,12/31/1997,W,10873,10976,10976,C28,,,3/13/1998,12828,,,C27
13088,W,M,F9,1/2/1999,F,11264,11172,11172,C46,,,4/7/1998,13584,,,C65
13115,B,F,F9,1/2/1999,F,11408,11228,11228,C57,,,4/2/1998,13550,,,C54
13135,B,M,F9,1/3/1998,Sa,10936,11251,11251,C45,,,3/16/1998,12837,,,C30
13144,B,F,F9,1/3/1998,Sa,11149,11352,11352,C47,,,3/16/1998,13200,,,C35
13153,W,M,F9,1/3/1998,Sa,11149,11352,11352,C47,,,4/7/1998,13576,,,C64
13155,B,F,F9,1/3/1998,Sa,11346,11237,11237,C51,,,3/18/1998,13308,,,C40
13157,B,M,F9,1/3/1998,Sa,11346,11237,11237,C51,,,3/16/1998,12908,,,C31
13184,B,M,F9,1/4/1998,Su,11163,11334,11334,C48,,,3/16/1998,12767,,,C33
13196,W,F,F9,1/4/1998,Su,11317,11268,11268,C50,,,3/16/1998,13021,,,C38
13200,W,M,F9,1/4/1998,Su,11355,11180,11180,C52,,,3/16/1998,13144,,,C35
13203,W,F,F9,1/4/1998,Su,11355,11180,11180,C52,,,3/25/1998,13385,,,C44
13207,W,F,F9,1/4/1998,Su,11256,11436,11436,C54,,,3/16/1998,13057,,,C36
13240,B,F,F9,1/5/1998,M,11233,11072,11072,C44,,,4/7/1998,13593,,,C61
13242,T,M,F9,1/5/1998,M,11233,11072,11072,C44,,,3/30/1998,13448,,,C48
13247,B,M,F9,1/5/1998,M,11178,11365,11365,C49,,,4/7/1998,13628,,,C66
13252,W,F,F9,1/5/1998,M,11178,11365,11365,C49,,,4/7/1998,13579,,,C62
13256,B,M,F9,1/5/1998,M,11394,11162,11162,C56,,,3/18/1998,13304,,,C41
13271,T,F,F9,1/5/1998,M,11531,11207,11207,C65,,,3/16/1998,12886,,,C39
13282,W,F,F9,1/7/1998,W,11157,11555,11555,C60,,,4/2/1998,13522,,,C55
13284,T,M,F9,1/7/1998,W,11157,11555,11555,C60,,,4/2/1998,13521,,,C57
13298,B,M,F9,1/7/1998,W,11353,11533,11533,C61,,,4/2/1998,13553,,,C58
13304,B,F,F9,1/7/1998,W,11430,11545,11545,C62,,,3/18/1998,13256,,,C41
13308,T,M,F9,1/7/1998,W,11430,11545,11545,C62,,,3/18/1998,13155,,,C40
13346,B,F,F9,1/12/1998,M,11524,11495,11495,C64,,,4/17/1998,13918,,,C81
13366,B,F,F9,1/13/1998,Tu,11741,11159,11159,C74,,,3/25/1998,13397,,,C46
13375,B,F,F9,1/14/1998,W,11186,11571,11571,C66,,,4/7/1998,13583,,,C63
13385,B,M,F9,1/14/1998,W,11186,11571,11571,C66,,,3/25/1998,13203,,,C44
13393,B,M,F9,1/14/1998,W,11552,11607,11607,C68,,,4/10/1998,13850,,,C72
13397,B,M,F9,1/14/1998,W,11426,11702,11702,C72,,,3/25/1998,13366,,,C46
13416,B,F,F9,1/15/1998,Th,11398,11666,11666,C71,,,,13416,,,C67
13435,W,M,F9,1/16/1998,F,11766,11465,11465,C79,,,4/10/1998,13833,,,C73
13443,B,F,F9,1/16/1998,F,11766,11465,11465,C79,,,4/7/1998,13643,,,C68
13448,B,F,F9,1/16/1998,F,11792,11616,11616,C82,,,3/30/1998,13242,,,C48
13453,,F,F9,1/17/1998,Sa,11209,11780,11780,C77,,,4/7/1998,13610,,,C60
13456,,M,F9,1/17/1998,Sa,11209,11780,11780,C77,,,4/2/1998,13518,,,C52
13468,W,F,F9,1/17/1998,Sa,11275,11765,11765,C78,,,,13482,,,C51
13477,B,F,F9,1/19/1998,M,11336,11824,11824,C84,,,4/2/1998,13513,,,C56
13482,B,M,F9,1/19/1998,M,11336,11824,11824,C84,,,3/30/1998,13468,,,C51
13501,B,M,F9,1/22/1998,Th,11749,11411,11411,C76,,,4/22/1998,14112,,,C87
13513,B,M,F9,1/22/1998,Th,11231,11831,11831,C83,,,4/2/1998,13477,,,C56
13518,B,F,F9,1/22/1998,Th,11231,11831,11831,C83,,,4/2/1998,13456,,,C52
13521,B,F,F9,1/22/1998,Th,11664,11845,11845,C85,,,4/2/1998,13284,,,C57
13522,B,M,F9,1/22/1998,Th,11664,11845,11845,C85,,,4/2/1998,13282,,,C55
13534,B,M,F9,1/22/1998,Th,11737,11865,11865,C89,,,4/10/1998,13842,,,C74
13544,W,F,F9,1/22/1998,Th,11864,11655,11655,C90,,,4/10/1998,13858,,,C76
13550,W,M,F9,1/22/1998,Th,11864,11655,11655,C90,,,4/2/1998,13115,,,C54
13552,B,M,F9,1/22/1998,Th,11910,11642,11642,C95,,,4/10/1998,13847,,,C71
13553,B,F,F9,1/22/1998,Th,11910,11642,11642,C95,,,4/2/1998,13298,,,C58
13565,W,M,F9,1/22/1998,Th,11922,11790,11790,C97,,,4/10/1998,13865,,,C78
13576,B,F,F9,1/23/1998,F,11822,11512,11512,C86,,,4/7/1998,13153,,,C64
13579,B,M,F9,1/23/1998,F,11822,11512,11512,C86,,,4/7/1998,13252,,,C62
13583,W,M,F9,1/23/1998,F,11838,11712,11712,C88,,,4/7/1998,13375,,,C63
13584,W,F,F9,1/23/1998,F,11838,11712,11712,C88,,,4/7/1998,13088,,,C65
13593,B,M,F9,1/23/1998,F,11617,11949,11949,C92,,,4/7/1998,13240,,,C61
13595,B,F,F9,1/23/1998,F,11617,11949,11949,C92,,,4/7/1998,13657,,,C69
13604,T,F,F9,1/23/1998,F,11948,11314,11314,C99,,,4/10/1998,13849,,,C75
13610,B,M,F9,1/23/1998,F,11948,11314,11314,C99,,,4/7/1998,13453,,,C60
13622,B,M,F9,1/25/1998,Su,11834,11526,11526,C87,,,4/7/1998,13416,,,C67
13628,B,F,F9,1/25/1998,Su,11834,11526,11526,C87,,,4/7/1998,13247,,,C66
13631,W,M,F9,1/27/1998,Tu,11938,11590,11590,C98,,,4/22/1998,14079,,,C85
13634,T,F,F9,1/27/1998,Tu,11938,11590,11590,C98,,,4/17/1998,14002,,,C84
13639,T,F,F9,1/27/1998,Tu,11973,11739,11739,C105,,,4/10/1998,13840,,,C77
13643,W,M,F9,1/27/1998,Tu,11973,11739,11739,C105,,,4/7/1998,13443,,,C68
13652,T,F,F9,1/27/1998,Tu,11991,11930,11930,C107,,,4/10/1998,13834,,,C79
13657,B,M,F9,1/27/1998,Tu,11991,11930,11930,C107,,,4/7/1998,13595,,,C69
13833,B,F,F9,1/30/1998,F,11506,11344,11344,C63,,,4/10/1998,13435,,,C73
13834,B,M,F9,1/30/1998,F,11506,11344,11344,C63,,,4/10/1998,13652,,,C79
13840,B,M,F9,1/30/1998,F,11608,11750,11750,C75,,,4/10/1998,13639,,,C77
13842,W,F,F9,1/30/1998,F,11608,11750,11750,C75,,,4/10/1998,13534,,,C74
13847,W,F,F9,1/29/1998,Th,11931,11467,11467,C102,,,4/10/1998,13552,,,C71
13849,W,M,F9,1/30/1998,F,11701,11978,11978,C100,,,4/10/1998,13604,,,C75
13850,W,F,F9,1/30/1998,F,11701,11978,11978,C100,,,4/10/1998,13393,,,C72
13858,T,M,F9,1/30/1998,F,11596,11974,11974,C104,,,4/10/1998,13544,,,C76
13860,B,M,F9,1/30/1998,F,11984,11798,11798,C103,,,4/17/1998,13917,,,C80
13865,B,F,F9,1/30/1998,F,11984,11798,11798,C103,,,4/10/1998,13565,,,C78
13917,T,F,F9,1/31/1998,Sa,11510,11989,11989,C106,,,4/17/1998,13860,,,C80
13918,T,M,F9,1/31/1998,Sa,11510,11989,11989,C106,,,4/17/1998,13346,,,C81
13994,B,M,F9,2/4/1998,W,11919,11770,11770,C96,2/25/1998,,,13634,,,C84
13995,B,F,F9,2/4/1998,W,11919,11770,11770,C96,,,4/22/1998,14121,,,C88
14079,B,F,F9,2/7/1998,Sa,10870,11106,11106,C41,,,4/22/1998,13631,,,C85
14112,T,F,F9,2/11/1998,W,11557,11908,11908,C91,,,4/22/1998,13501,,,C87
14121,B,M,F9,2/11/1998,W,11557,11908,11908,C91,,,4/22/1998,13995,,,C88
