Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
46690,W,F,F25,3/20/2003,Th,44675,44549,44549,C60,,,7/6/2003,46651,,,C27
46697,B,F,F25,3/20/2003,Th,44645,44760,44760,C61,,,7/6/2003,46334,,,C14
46708,W,M,F25,3/20/2003,Th,44772,44171,44171,C63,,,7/6/2003,46624,,,C34
46717,W,F,F25,3/20/2003,Th,44559,44833,44833,C65,,,7/6/2003,46836,,,C51
46719,W,M,F25,3/20/2003,Th,44559,44833,44833,C65,,,7/6/2003,47081,,,C78
46725,B,F,F25,3/20/2003,Th,44821,44211,44211,C67,,,7/6/2003,46286,,,C12
46734,W,F,F25,3/20/2003,Th,44895,44351,44351,C70,,,7/6/2003,46831,,,C48
46737,W,M,F25,3/20/2003,Th,44895,44351,44351,C70,,,7/6/2003,46528,,,C35
46738,W,M,F25,3/20/2003,Th,44895,44351,44351,C70,,,7/6/2003,46568,,,C36
46745,T,F,F25,3/20/2003,Th,44808,45016,45016,C77,,,7/6/2003,46952,,,C69
46746,B,M,F25,3/20/2003,Th,44808,45016,45016,C77,,,7/6/2003,46287,,,C38
46750,W,F,F25,3/20/2003,Th,44808,45016,45016,C77,,,7/6/2003,46468,,,C37
46758,B,M,F25,3/20/2003,Th,45203,45262,45262,C83,,,7/6/2003,46642,,,C63
46760,B,F,F25,3/20/2003,Th,45203,45262,45262,C83,,,7/6/2003,46888,,,C60
46762,T,M,F25,3/20/2003,Th,45203,45262,45262,C83,,,7/6/2003,46681,,,C39
46768,B,F,F25,3/20/2003,Th,45263,44991,44991,C84,,,7/6/2003,46685,,,C32
46772,T,F,F25,3/20/2003,Th,45263,44991,44991,C84,,,7/6/2003,46637,,,C26
46798,B,F,F25,3/21/2003,F,44208,44189,44189,C3,,,7/6/2003,46615,,,C58
46799,B,M,F25,3/21/2003,F,44208,44189,44189,C3,,,7/6/2003,46886,,,C42
46802,B,M,F25,3/21/2003,F,44208,44189,44189,C3,,,7/6/2003,46446,,,C43
46806,T,F,F25,3/21/2003,F,44172,44218,44218,C7,,,7/6/2003,46601,,,C55
46809,W,M,F25,3/21/2003,F,44172,44218,44218,C7,,,7/6/2003,47220,,,C86
46824,B,F,F25,3/21/2003,F,44342,44141,4414,C15,,,7/6/2003,46390,,,C49
46826,B,F,F25,3/21/2003,F,44342,44141,4414,C15,,,7/6/2003,46965,,,C70
46829,W,F,F25,3/21/2003,F,44360,44387,44387,C17,,,7/6/2003,46613,,,C57
46831,W,M,F25,3/21/2003,F,44360,44387,44387,C17,,,7/6/2003,46734,,,C48
46835,B,F,F25,3/21/2003,F,44207,44591,44591,C34,,,,,,,
46836,B,M,F25,3/21/2003,F,44207,44591,44591,C34,,,7/6/2003,46717,,,C51
46842,B,M,F25,3/21/2003,F,44519,44563,44563,C35,,,7/6/2003,46584,,,C52
46843,B,M,F25,3/21/2003,F,44519,44563,44563,C35,,,7/6/2003,46672,,,C53
46845,B,F,F25,3/21/2003,F,44519,44563,44563,C35,,,7/6/2003,46585,,,C54
46851,W,M,F25,3/21/2003,F,44258,44568,44568,C41,,,7/6/2003,46942,,,C67
46856,W,F,F25,3/21/2003,F,44258,44568,44568,C41,,,7/6/2003,47079,,,C77
46865,B,M,F25,3/21/2003,F,44373,44576,44576,C43,,,7/6/2003,47033,,,C74
46877,W,M,F25,3/21/2003,F,44755,44322,44322,C62,,,7/6/2003,46464,,,C59
46886,W,F,F25,3/21/2003,F,44169,44827,44827,C66,,,7/6/2003,46799,,,C42
46888,W,M,F25,3/21/2003,F,44169,44827,44827,C66,,,7/6/2003,46760,,,C60
46894,B,F,F25,3/21/2003,F,45097,44600,44600,C82,,,7/6/2003,46352,,,C47
46897,W,M,F25,3/21/2003,F,45097,44600,44600,C82,,,7/6/2003,46317,,,C62
46900,T,F,F25,3/21/2003,F,45097,44600,44600,C82,,,7/6/2003,46300,,,C50
46935,B,M,F25,3/22/2003,Sa,44426,44402,44402,C24,,,,,,,
46936,W,M,F25,3/22/2003,Sa,44426,44402,44402,C24,,,,,,,
46939,B,M,F25,3/24/2003,M,44589,44477,44477,C57,,,,,,,
46950,T,F,F25,3/24/2003,M,44254,44810,44810,C64,,,7/6/2003,46359,,,C64
46952,T,M,F25,3/24/2003,M,44254,44810,44810,C64,,,7/6/2003,46745,,,C69
46960,T,F,F25,3/24/2003,M,44903,44814,44814,C78,,,7/6/2003,46386,,,C65
46965,T,M,F25,3/24/2003,M,44903,44814,44814,C78,,,7/6/2003,46826,,,C70
47019,W,F,F25,3/27/2003,Th,44593,44242,44242,C49,,,7/6/2003,46678,,,C72
47023,W,M,F25,3/27/2003,Th,44593,44242,44242,C49,,,7/6/2003,47026,,,C71
47026,W,F,F25,3/27/2003,Th,44593,44242,44242,C49,,,7/6/2003,47023,,,C71
47033,B,F,F25,3/29/2003,Sa,44453,44228,44228,C28,,,7/6/2003,46865,,,C74
47036,T,F,F25,3/29/2003,Sa,44453,44228,44228,C28,,,7/6/2003,46654,,,C75
47077,T,M,F25,3/31/2003,M,44333,44253,44253,C11,,,7/6/2003,46383,,,C76
47079,W,M,F25,3/31/2003,M,44333,44253,44253,C11,,,7/6/2003,46856,,,C77
47081,W,F,F25,3/31/2003,M,44333,44253,44253,C11,,,7/6/2003,46719,,,C78
47085,B,M,F25,4/1/2003,Tu,44905,45196,45196,C80,,,7/6/2003,47161,,,C84
47088,B,F,F25,4/1/2003,Tu,44905,45196,45196,C80,,,7/6/2003,46555,,,C79
47157,W,F,F25,4/8/2003,Tu,44393,44139,44139,C19,,,7/6/2003,46479,,,C83
47158,W,M,F25,4/8/2003,Tu,44393,44139,44139,C19,,,7/6/2003,47260,,,C89
47160,W,F,F25,4/8/2003,Tu,44446,44484,44484,C27,,,7/6/2003,46433,,,C82
47161,W,F,F25,4/8/2003,Tu,44446,44484,44484,C27,,,7/6/2003,47085,,,C84
47164,B,M,F25,4/8/2003,Tu,45232,45276,45276,C86,,,7/6/2003,46620,,,C85
47169,B,M,F25,4/8/2003,Tu,45232,45276,45276,C86,,,7/6/2003,46391,,,C10
47218,B,F,F25,4/11/2003,F,44638,44251,44251,C53,,,,,,,
47220,B,F,F25,4/11/2003,F,44638,44251,44251,C53,,,7/6/2003,46809,,,C86
47223,T,M,F25,4/11/2003,F,44638,44251,44251,C53,,,,,,,
47260,B,F,F25,4/13/2003,Su,44757,45007,45007,C76,,,7/6/2003,47158,,,C89
47263,B,M,F25,4/13/2003,Su,44757,45007,45007,C76,,,7/6/2003,47306,,,C90
47303,B,M,F25,4/16/2003,W,44293,44907,44907,C71,,,7/6/2003,47475,,,C91
47305,W,F,F25,4/16/2003,W,44293,44907,44907,C71,,,7/6/2003,47483,,,C92
47306,W,F,F25,4/16/2003,W,44293,44907,44907,C71,,,7/6/2003,47263,,,C90
47475,T,F,F25,4/30/2003,W,44963,45199,45199,C81,,,7/6/2003,47303,,,C91
47483,W,M,F25,4/30/2003,W,44963,45199,45199,C81,,,7/6/2003,47305,,,C92
47583,B,F,F25,5/9/2003,F,44622,44590,44590,C51,,,7/6/2003,47675,,,C94
47586,B,M,F25,5/9/2003,F,44622,44590,44590,C51,,,7/6/2003,47685,,,C96
47588,B,F,F25,5/9/2003,F,44622,44590,44590,C51,,,7/6/2003,47216,,,C93
47675,B,M,F25,5/16/2003,F,44283,44389,44389,C22,,,7/6/2003,47592,,,C94
47676,W,M,F25,5/16/2003,F,44283,44389,44389,C22,,,7/6/2003,47684,,,C95
47684,W,F,F25,5/19/2003,M,44268,44899,44899,C54,,,7/6/2003,47676,,,C95
47685,B,F,F25,5/19/2003,M,44268,44899,44899,C54,,,7/6/2003,47586,,,C96
