Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
62250,T,F,F31,6/1/2005,W,60676,60766,60766,C87,,,9/13/05,62387,,,C78
62263,B,M,F31,6/1/2005,W,60106,60897,60897,C90,,,9/13/05,61793,,,C75
62265,B,F,F31,6/1/2005,W,60106,60897,60897,C90,,,9/13/05,61956,,,C58
62271,T,F,F31,6/2/2005,Th,60706,60046,60046,C15,,,9/13/05,61797,,,C37
62276,W,M,F31,6/2/2005,Th,60706,60046,60046,C15,,,9/13/05,62031,,,C42
62298,W,F,F31,6/5/2005,Su,60548,60726,60726,C84,,,9/13/05,62163,,,C80
62308,B,F,F31,6/6/2005,M,60948,60828,60828,C88,,,9/13/05,61630,,,C2
62311,B,M,F31,6/6/2005,M,60948,60828,60828,C88,,,9/13/05,62020,,,C74
62315,B,M,F31,6/7/2005,Tu,60369,60126,60126,C18,,,9/13/05,62015,,,C21
62318,W,F,F31,6/7/2005,Tu,60369,60126,60126,C18,,,9/13/05,62054,,,C32
62328,W,F,F31,6/10/2005,F,60306,60373,60373,C37,,,9/13/05,61859,,,C43
62329,T,M,F31,6/10/2005,F,60306,60373,60373,C37,,,9/13/05,62080,,,C77
62366,B,M,F31,6/12/2005,Su,60783,60949,60949,C93,,,9/13/05,62173,,,C81
62385,B,F,F31,6/14/2005,Tu,60082,60385,60385,C40,,,9/13/05,61780,,,C34
62387,B,M,F31,6/14/2005,Tu,60082,60385,60385,C40,,,9/13/05,62250,,,C78
62462,B,F,F31,6/21/2005,Tu,59916,60566,60566,C62,,,9/13/05,62036,,,C66
62463,B,M,F31,6/21/2005,Tu,59916,60566,60566,C62,,,9/13/05,61935,,,C60
62483,W,F,F31,6/22/2005,W,60296,60365,60365,C31,,,9/13/05,61714,,,C19
62503,B,M,F31,7/1/2005,F,60405,60546,60546,C78,,,9/13/05,61955,,,C68
62509,T,F,F31,7/1/2005,F,60405,60546,60546,C78,,,9/13/05,62153,,,C79
62519,W,F,F31,7/3/2005,Su,60268,60608,60608,C67,,,9/13/05,62603,,,C82
62523,B,M,F31,7/3/2005,Su,60268,60608,60608,C67,,,9/13/05,62599,,,C83
62599,T,F,F31,7/26/2005,Tu,60036,59914,59914,C2,,,9/13/05,62523,,,C83
62603,B,M,F31,7/26/2005,Tu,60036,59914,59914,C2,,,9/13/05,62519,,,C82
