Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
4998,tan,M,F5,11/8/1996,F,2611,2625,2625,C1-13,,4/1/1997,2/12/1997,5612,7459-7470,35515,C1-34
5006,black,M,F5,11/8/1996,F,2631,2648,2648,C1-14,,4/18/1997,2/4/1997,5135,7024-7034,35508,C1-22
5007,tan,F,F5,11/8/1996,F,2631,2648,2648,C1-14,,4/2/1997,2/4/1997,4828,7313-7320,35510,C1-11
5018,white,F,F5,11/8/1996,F,2644,2551,2551,C1-15,,3/27/1997,2/4/1997,4716,7207-7216,3-20-977,C1-9
5041,black,F,F5,11/8/1996,F,2585,2695,2695,C1-19,,3/31/1997,2/4/1997,4719,7539-7545,35518,C1-10
5050,black,M,F5,11/8/1996,F,2585,2695,2695,C1-19,,3/28/1997,2/4/1997,4889,7217-7226,35509,C1-16
5056,black,M,F5,11/8/1996,F,2688,2391,2391,C1-28,,,2/4/1997,5305,7073-7085,35508,C1-23
5058,black,M,F5,11/8/1996,F,2688,2391,2391,C1-28,,3/28/1997,4/4/1997,4833,6989-6993,35508,C1-17
5060,black,F,F5,11/8/1996,F,2688,2391,2391,C1-28,,3/28/1997,4/4/1997,5066,6994-7005,35508,C1-18
5066,white,M,F5,11/8/1996,F,2527,2761,2761,C1-29,,3/28/1997,2/4/1997,5060,6994-7005,35508,C1-18
5070,black,F,F5,11/8/1996,F,2527,2761,2761,C1-29,,3/17/1997,2/3/1997,4640,ALL DEAD,,
5084,tan,M,F5,11/8/1996,F,2711,2745,2745,C1-23,,3/28/1997,2/4/1997,4921,7006-7011,35508,C1-19
5088,black,F,F5,11/8/1996,F,2711,2745,2745,C1-23,,4/24/1997,2/10/1997,5571,ALL DEAD,,
5111,black,F,F5,11/9/1996,Sa,2653,2396,2396,C1-16,,4/1/1997,2/4/1997,4976,7227-7236,35509,C1-20
5113,black,M,F5,11/9/1996,Sa,2653,2396,2396,C1-16,,3/28/1997,2/4/1997,4590,7012-7023,35508,C1-21
5135,white,F,F5,11/10/1996,Su,2593,2597,2597,C1-9,12/1/1996,,,5006,7370-7380,35512,C1-29
5136,white,M,F5,11/10/1996,Su,2593,2597,2597,C1-9,,3/31/1997,2/10/1997,5570,,,
5196,black,M,F5,11/20/1996,W,2972,2986,2986,C2-1,,4/25/1997,2/4/1997,5434,7109-7118,35508,
5202,tan,F,F5,11/20/1996,W,2972,2986,2986,C2-1,,4/3/1997,2/17/1997,5785,7579-7587,35505,C2-20
5296,tan,F,F5,11/21/1996,Th,2958,3254,3254,C1-31,,4/2/1997,2/4/1997,5617,7519-7528,35517,C1-35
5298,white,M,F5,11/21/1996,Th,2958,3254,3254,C1-31,,4/3/1997,2/18/1997,5941,7661-7668,35528,C1-43
5305,white,F,F5,11/21/1996,Th,2958,3254,3254,C1-31,,3/28/1997,2/4/1997,5056,7073-7085,35508,C1-23
5345,white,F,F5,11/23/1996,Sa,2985,3064,3064,C2-2,,3/31/1997,2/17/1997,5784,7640-7649,35527,C2-9
5348,white,F,F5,11/23/1996,Sa,2985,3064,3064,C2-2,,4/2/1997,2/14/1997,5757,7500-7507,35516,C2-5
5350,white,M,F5,11/23/1996,Sa,2985,3064,3064,C2-2,,4/14/1997,2/24/1997,6028,7776-7783,35528,C2-13
5432,tan,M,F5,11/25/1996,M,3069,3074,3074,C2-3,,5/7/1997,2/7/1997,5495,7331-7339,35510,C2-2
5434,tan,F,F5,11/25/1996,M,3069,3074,3074,C2-3,,3/31/1997,2/4/1997,5196,7109-7118,35508,C2-1
5436,tan,M,F5,11/25/1996,M,3069,3074,3074,C2-3,,4/22/1997,,5707,8033-8043,35538,C2-3
5496,white,F,F5,11/29/1996,F,3320,2976,2976,C2-4,,4/2/1997,2/14/1997,5706,7488-7499,35516,C2-4
5503,white,M,F5,11/29/1996,F,3320,2976,2976,C2-4,,,2/24/1997,5814,,,
5507,tan,M,F5,11/29/1996,F,3333,3378,3378,C1-34,,3/26/1997,2/7/1997,4639,7136-7146,35509,C1-25
5510,white,F,F5,11/29/1996,F,3333,3378,3378,C1-34,,4/2/1997,2/7/1997,4939,7357-7369,35512,C1-24
5525,white,F,F5,11/30/1996,Sa,3274,2960,2960,C1-32,,3/28/1997,2/10/1997,5581,7438-7448,35514,C1-28
5528,tan,M,F5,11/30/1996,Sa,3274,2960,2960,C1-32,,3/31/1997,2/10/1997,5580,7386-7398,35512,C1-26
5530,black,M,F5,11/30/1996,Sa,3274,2960,2960,C1-32,,3/31/1997,2/10/1997,4988,7381-7385,35512,C1-27
5570,black,F,F5,12/1/1996,Su,3379,3345,3345,C1-35,,4/2/1997,2/10/1997,5136,7370-7380,35512,C1-29
5571,black,M,F5,12/1/1996,Su,3379,3345,3345,C1-35,,4/25/1997,2/10/1997,5088,DEAD:8225-8232,35543,C1- 31
5572,black,M,F5,12/1/1996,Su,3379,3345,3345,C1-35,,4/1/1997,2/10/1997,4940,7471-7478,35516,C1-31
5580,,F,F5,11/30/1996,Sa,3394,3387,3387,C1-37,,4/2/1997,2/10/1997,5528,7386-7398,35517,C1-26
5581,,M,F5,11/30/1996,Sa,3394,3387,3387,C1-37,,3/31/1997,2/10/1997,5525,7438-7448,35514,C1-28
5588,tan,F,F5,12/2/1996,M,3384,2782,2782,C1-36,,4/2/1997,2/10/1997,4914,7399-7411,35512,C1-32
5589,white,M,F5,12/2/1996,M,3384,2782,2782,C1-36,,6/3/1997,3/7/1997,6481,8110-8119,35539,C1-48
5591,tan,F,F5,12/2/1996,M,3384,2782,2782,C1-36,,4/3/1997,2/14/1997,5750,7569-7578,35505,C1-39
5601,white,M,F5,12/4/1996,W,2720,2676,2676,C1-26,,4/2/1997,2/17/1997,5870,7620-7630,35527,C1-41
5612,black,F,F5,12/4/1996,W,3337,3055,3055,C1-33,,3/28/1997,2/12/1997,4998,7459-7470: NO 7460 ,35515,C1-34
5617,black,M,F5,12/4/1996,W,2780,3475,3475,C1-38,,4/1/1997,2/12/1997,5296,7519-7528,35517,C1-35
5619,black,M,F5,12/4/1996,W,2780,3475,3475,C1-38,3/13/1997,4/1/1997,2/12/1997,4974,7479-7487,35516,C1-36
5621,white,F,F5,12/4/1996,W,2780,3475,3475,C1-38,,4/2/1997,2/12/1997,4717,7508-7518,35517,C1-33
5627,tan,F,F5,12/4/1996,W,3483,3329,3329,C1-39,,4/8/1997,2/17/1997,5867,7656-7660,35528,C1-42
5637,white,F,F5,12/4/1996,W,3511,3269,3269,C2-67,12/25/1996,,,5432,,,
5644,black,M,F5,12/4/1996,W,3511,3269,3269,C2-67,12/25/1996,,2/24/1997,6046,,,
5646,white,M,F5,12/4/1996,W,3511,3269,3269,C2-67,,,2/24/1997,6053,,,
5657,black,F,F5,12/5/1996,Th,3518,3504,3504,C2-7,12/26/1996,,,6058,,,
5658,black,M,F5,12/5/1996,Th,3518,3504,3504,C2-7,,,,5843,,,
5676,white,M,F5,12/5/1996,Th,3528,3512,3512,C2-8,,4/14/1997,2/24/1997,6024,7802-7 810,35529,C2-14
5689,white,M,F5,12/5/1996,Th,3795,3818,3818,C-19,,4/25/1997,3/5/1997,6333,8071-8078,35538,C2-30
5690,black,F,F5,12/5/1996,Th,3795,3818,3818,C-19,,4/21/1997,3/7/1997,6406,8183-8188,35540,C2-47
5706,white,M,F5,12/6/1996,F,3217,3529,3529,C2-5,,4/1/1997,2/14/1997,5496,7488-7499,35516,C2-4
5707,black,F,F5,12/6/1996,F,3217,3529,3529,C2-5,,4/23/1997,,5436,8033-8043,35538,C2-3
5741,black,M,F5,12/6/1996,F,3485,3661,3661,C1-41,,4/21/1997,3/7/1997,6475,ALL DEAD,,C1-49
5747,black,F,F5,12/6/1996,F,3485,3661,3661,C1-41,,4/23/1997,3/11/1997,6495,8204-8213,35542,C1-52
5750,black,M,F5,12/6/1996,F,3485,3661,3661,C1-41,,4/1/1997,2/14/1997,5591,7569-7578,35505,C1-39
5757,black,M,F5,12/6/1996,F,3744,3225,3225,C2-15,,4/2/1997,2/14/1997,5348,7500-7508,35516,C2-5
5761,black,F,F5,12/6/1996,F,3744,3225,3225,C2-15,,4/23/1997,3/5/1997,6341,8025-8032,35538,C2-36
5765,black,M,F5,12/6/1996,F,3257,3667,3667,C1-40,,4/1/1997,2/14/1997,4915,7529-7538,35517,C1-40
5776,tan,M,F5,12/7/1996,Sa,3756,3494,3494,C2-17,,4/28/1997,3/7/1997,6433,8329-8336,35547,C2- 38
5783,black,M,F5,12/7/1996,Sa,3403,3762,3762,C2-12,,4/14/1997,2/24/1997,5958,7784-7793,35528,C2-11
5784,black,M,F5,12/7/1996,Sa,3403,3762,3762,C2-12,,4/3/1997,2/17/1997,5345,7640-7649,35527,C2-9
5785,white,M,F5,12/7/1996,Sa,3746,3777,3777,C2-16,,4/3/1997,2/17/1997,5202,7579-7587,35505,C2-10
5788,white,F,F5,12/7/1996,Sa,3746,3777,3777,C2-16,,4/24/1997,3/7/1997,6435,8092-8101,35539,C2-51
5792,black,F,F5,12/7/1996,Sa,3746,3777,3777,C2-16,,4/23/1997,3/5/1997,6282,7981-7991,35537,C2-34
5814,black,F,F5,12/7/1996,Sa,3505,3803,3803,C2-13,,4/16/1997,2/24/1997,5503,7794-7801,35529,C2-7
5817,black,F,F5,12/7/1996,Sa,3505,3803,3803,C2-13,,4/21/1997,3/7/1997,6424,8125-8134,35539,C2-50
5822,white,F,F5,12/7/1996,Sa,3209,3645,3645,C2-10,,4/22/1997,3/3/1997,6166,7907-7912,35535,C2-23
5823,black,M,F5,12/7/1996,Sa,3209,3645,3645,C2-10,,4/22/1997,3/4/1997,6261,7962-7973,35537,C2-25
5829,white,F,F5,12/7/1996,Sa,3209,3645,3645,C2-10,,4/23/1997,3/5/1997,6327,7945-7954,35536,C2-35
5832,black,M,F5,12/7/1996,Sa,3080,3617,3617,C2-9,,4/18/1997,2/24/1997,6051,,,
5835,black,F,F5,12/7/1996,Sa,3080,3617,3617,C2-9,,4/22/1997,3/3/1997,6158,7874-7877,35533,C2-22
5843,black,F,F5,12/7/1996,Sa,3610,3743,3743,C2-14,,4/3/1997,2/17/1997,5658,7631-7639,35527,C2-8
5844,white,M,F5,12/7/1996,Sa,3610,3743,3743,C2-14,,4/25/1997,3/7/1997,6441,8120-8121,35539,C2-38
5867,black,M,F5,12/8/1996,Su,3059,3835,3835,C1-44,,4/8/1997,2/17/1997,5627,7656-7660,35528,C1-42
5870,black,F,F5,12/8/1996,Su,3059,3835,3835,C1-44,,4/3/1997,2/17/1997,5601,7620-7630,35527,C1-41
5880,tan,F,F5,12/8/1996,Su,3270,3605,3605,C2-11,,4/24/1997,3/4/1997,6265,8138-8145,35540,C2-28
5883,white,M,F5,12/8/1996,Su,3270,3605,3605,C2-11,,4/18/1997,3/3/1997,6176,7902-7906,35535,C2-20
5939,black,M,F5,12/10/1996,Tu,3838,3281,3281,C1-45,,4/22/1997,3/4/1997,6201,8013-8021,4/18/1997,C1-44
5941,black,F,F5,12/10/1996,Tu,3838,3281,3281,C1-45,,4/8/1997,2/18/1997,5298,7661-68,4/8/1997,C1-43
5958,black,F,F5,12/13/1996,F,3235,3941,3941,C2-23,,4/8/1997,2/24/1997,5783,7784-7793,4/8/1997,C2-11
5961,black,M,F5,12/13/1996,F,3235,3941,3941,C2-23,,4/25/1997,3/5/1997,6293,8218-8224,4/23/1997,C2-32
6020,black,M,F5,12/14/1996,Sa,3948,3207,3207,C2-24,,5/8/1997,3/7/1997,6458,8102-8109,4/19/1997,C2-53
6024,black,F,F5,12/14/1996,Sa,3948,3207,3207,C2-24,,4/16/1997,2/24/1997,5676,7802-7810,4/9/1997,C2-14
6028,black,F,F5,12/14/1996,Sa,3948,3207,3207,C2-24,,4/16/1997,2/24/1997,5350,7776-7783,4/9/1997,C2-13
6046,tan,F,F5,12/16/1996,M,3304,4043,4043,C2-25,,4/28/1997,2/24/1997,5644,8360-8368,4/28/1997,C2-15
6051,tan,F,F5,12/16/1996,M,3304,4043,4043,C2-25,,4/14/1997,2/24/1997,5832,7708-7715,3/23/1997,C2-17
6053,white,F,F5,12/16/1996,M,3775,4044,4044,C2-28,,4/14/1997,2/24/1997,5646,7725-7735,3/23/1997,C2-16
6058,black,M,F5,12/16/1996,M,3775,4044,4044,C2-28,,5/8/1997,2/24/1997,5657,7765-7775,4/8/1997,C2-19
6062,white,M,F5,12/17/1996,Tu,4041,3414,3414,C2-31,,5/8/1997,3/7/1997,6394,8163-8171,4/20/1997,C2-41
6070,white,F,F5,12/17/1996,Tu,4041,3414,3414,C2-31,,4/23/1997,3/7/1997,6405,8196-8203,4/22/1997,C2-46
6094,black,F,F5,12/17/1996,Tu,4025,3400,3400,C2-30,,4/24/1997,3/7/1997,6388,8249-8255,4/24/1997,C2-44
6096,black,M,F5,12/17/1996,Tu,4025,3400,3400,C2-30,,4/24/1997,3/3/1997,6169,8007-8012,4/18/1997,C2-21
6110,black,M,F5,12/18/1996,W,4014,3680,3680,C1-46,,4/25/1997,3/5/1997,6303,8023-8024,4/18/1997,C1-45
6117,black,F,F5,12/18/1996,W,4014,3680,3680,C1-46,,4/24/1997,3/7/1997,6378,8154-8162,4/20/1997,C1-47
6122,white,F,F5,12/18/1996,W,3409,4058,4058,C2-26,,4/23/1997,3/7/1997,6414,8054-8059,4/18/1997,C2-48
6126,white,F,F5,12/18/1996,W,3409,4058,4058,C2-26,,4/23/1997,3/5/1997,6346,7992-7997,4/17/1997,C2-37
6130,white,M,F5,12/18/1996,W,3409,4058,4058,C2-26,,4/25/1997,3/5/1997,6347,7974-7980,4/17/1997,C2-33
6158,white,M,F5,12/23/1996,M,3869,3293,3293,C2-21,,4/18/1997,3/3/1997,5835,7874-7877,4/13/1997,C2-22
6166,white,M,F5,12/23/1996,M,3869,3293,3293,C2-21,,4/18/1997,3/3/1997,5822,7907-7912,4/15/1997,C2-23
6169,white,F,F5,12/23/1996,M,3869,3293,3293,C2-21,,4/23/1997,3/3/1997,6096,8007-8012,4/18/1997,C2-21
6176,black,F,F5,12/23/1996,M,4054,4110,4100,C2-35,,4/22/1997,3/3/1997,5883,7902-7906,4/15/1997,C2-20
6201,black,F,F5,12/24/1996,Tu,3672,4208,4208,C1-49,,4/23/1997,3/4/1997,5939,8013-8021,4/18/1997,C1-44
6231,tan,M,F5,12/24/1996,Tu,4187,4350,4350,C2-48,,4/18/1997,3/4/1997,6236,7922-7932,4/16/1997,C2-26
6233,black,M,F5,12/24/1996,Tu,4187,4350,4350,C2-48,,4/25/1997,3/4/1997,6239,7878-7887 **,4/14/1997,C2-27
6236,white,F,F5,12/24/1996,Tu,4274,4295,4295,C2-48,,4/23/1997,3/4/1997,6231,7922-7932,4/16/1997,C2-26
6238,white,M,F5,12/24/1996,Tu,4274,4295,4295,C2-48,,4/21/1997,3/7/1997,6418,8044-8053,4/18/1997,C2-42
6239,tan,F,F5,12/24/1996,Tu,4274,4295,4295,C2-48,,4/22/1997,3/4/1997,6233,7878-7887**,4/14/1997,C2-27
6261,black,F,F5,12/24/1996,Tu,4333,4078,4078,C2-50,,4/23/1997,3/4/1997,5823,7962-7973,4/17/1997,C2-25
6265,black,M,F5,12/24/1996,Tu,4333,4078,4078,C2-50,,4/22/1997,3/4/1997,5880,8138-8146,4/20/1997,C2-28
6282,black,M,F5,12/25/1996,W,3765,4109,4109,C2-33,,4/21/1997,3/5/1997,5792,7981-7991,4/17/1997,C2-34
6291,black,M,F5,12/25/1996,W,3950,4143,4143,C2-34,,4/24/1997,3/7/1997,6387,8122-8124,4/19/1997,C2-43
6292,tan,M,F5,12/25/1996,W,3950,4143,4143,C2-34,,4/29/1997,3/19/1997,6606,8378-8385,4/29/1997,C2-57
6293,white,F,F5,12/25/1996,W,3950,4143,4143,C2-34,,4/24/1997,3/5/1997,5961,8218-8224,4/23/1997,C2-32
6303,tan,F,F5,12/25/1996,W,2785,4100,4100,C1-47,,4/23/1997,3/5/1997,6110,8023-8024,4/18/1997,C1-45
6327,white,M,F5,12/25/1996,W,3606,4243,4243,C2-40,,4/18/1997,3/5/1997,5829,7945-7954,4/16/1997,C2-35
6333,tan,F,F5,12/25/1996,W,4138,4256,4256,C2-42,,4/23/1997,3/5/1997,5689,8071-8078,4/18/1997,C2-30
6341,tan,M,F5,12/25/1996,W,4138,4256,4256,C2-42,,4/22/1997,3/5/1997,5761,8025-8032,4/18/1997,C2-36
6344,tan,M,F5,12/25/1996,W,4138,4256,4256,C2-42,,4/29/1997,3/14/1997,6550,8337-8347,4/27/1997,C2-55
6346,tan,M,F5,12/25/1996,W,4258,3867,3867,C2-44,,4/22/1997,3/5/1997,6126,7992-7997,4/17/1997,C2-37
6347,tan,F,F5,12/25/1996,W,4258,3867,3867,C2-44,,4/23/1997,3/5/1997,6130,7974-7980,4/17/1997,C2-33
6349,black,F,F5,12/25/1996,W,4258,3867,3867,C2-44,,5/6/1997,3/7/1997,6398,8444-8449,5/5/1997,C2-45
6378,black,M,F5,12/26/1996,Th,4104,3488,3488,C1-48,,5/8/1997,3/7/1997,6117,8154-8162,4/20/1997,C1-47
6387,white,F,F5,12/26/1996,Th,4080,3526,3526,C2-36,,4/21/1997,3/7/1997,6291,8122-8124,4/19/1997,C2-43
6388,white,M,F5,12/26/1996,Th,4080,3526,3526,C2-36,,4/28/1997,,6094,8249-8255,4/24/1997,C2-44
6394,black,F,F5,12/26/1996,Th,4165,3759,3759,C2-39,,4/24/1997,3/7/1997,6062,8163-8171,4/20/1997,C2-41
6398,black,M,F5,12/26/1996,Th,4165,3759,3759,C2-39,,5/7/1997,3/7/1997,6349,8444-8449,5/5/1997,C2-45
6403,white,F,F5,12/26/1996,Th,4071,4302,4302,C2-47,,4/29/1997,3/14/1997,6554,8369-8377,4/29/1997,C2-56
6405,white,M,F5,12/26/1996,Th,4071,4302,4302,C2-47,,4/24/1997,3/7/1997,6070,8196-8203,4/22/1997,C2-46
6406,black,M,F5,12/26/1996,Th,4071,4302,4302,C2-47,,5/7/1997,3/7/1997,5690,8183-8188,4/30/1997,C2-47
6414,black,M,F5,12/26/1996,Th,3632,4180,4180,C2-41,,5/7/1997,3/7/1997,6122,8054-8059,4/18/1997,C2-48
6418,black,F,F5,12/26/1996,Th,4046,4331,4331,C2-45,,4/23/2007,3/7/1997,6238,8044-8053,4/18/1997,C2-42
6424,black,M,F5,12/26/1996,Th,4046,4331,4331,C2-45,,4/24/1997,3/7/1997,5817,8125-8134,4/19/1997,C2-50
6433,white,F,F5,12/26/1996,Th,4346,4139,4139,C2-51,,5/1/1997,3/7/1997,5776,8329-8336,4/27/1997,C2-38
6435,black,M,F5,12/26/1996,Th,4346,4139,4139,C2-51,,5/8/1997,3/7/1997,5788,8092-8101,4/19/1997,C2-51
6441,white,F,F5,12/26/1996,Th,4082,4026,4026,C2-37,,4/21/1997,3/7/1997,5844,8120-8121,4/19/1997,C2-39
6458,black,F,F5,12/27/1996,F,3636,4020,4020,C2-27,,4/24/1997,3/7/1997,6020,8102-8109,4/19/1997,C2-53
6462,white,M,F5,12/27/1996,F,3636,4020,4020,C2-27,,5/8/1997,3/7/1997,6505,8401-8413,5/2/1997,C2-54
6475,black,F,F5,12/27/1996,F,4264,4424,4424,C1-51,,4/23/1997,3/7/1997,5741,ALL DEAD,,C1-49
6481,tan,F,F5,12/27/1996,F,4264,4424,4424,C1-51,,4/24/1997,3/7/1997,5589,8110-8119,4/19/1997,C1-48
6495,white,M,F5,12/28/1996,Sa,4419,4267,4267,C1-52,,4/28/1997,3/11/1997,5747,8204-8213,4/22/1997,C1-52
6505,tan,F,F5,12/26/1996,Th,4306,3747,3747,C2-49,,5/2/1997,3/7/1997,6462,8401-8413,5/2/1997,C2-54
6507,black,F,F5,12/26/1996,Th,4306,3747,3747,C2-49,,5/7/1997,3/19/1997,6605,8426-8434,5/2/1997,C2-58
6550,black,F,F5,1/1/1997,W,3496,4157,4157,C2-32,,5/1/1997,3/14/1997,6344,8337-8347,4/27/1997,C2-55
6554,black,M,F5,1/1/1997,W,3496,4157,4157,C2-32,,5/1/1997,3/14/1997,6403,8369-8377,4/29/1997,C2-56
6605,black,M,F5,1/8/1997,W,3872,3628,3628,C2-22,,5/2/1997,3/19/1997,6507,8426-8434,5/2/1997,C2-58
6606,black,F,F5,1/8/1997,W,3872,3628,3628,C2-22,,4/29/1997,3/19/1997,6292,8378-8385,4/29/1997,C2-57
