Animal #,C,Sex,Gen.,D.O.B.,Day,Sire,Dam,Nurse,Strain,Dead,Nec.,Mated,To,Toe-Clip,Weaned,Strain
51214,B,M,F27,11/20/2003,Th,49370,49009,49009,C60,,,4/14/2004,50987,,,C61
51226,W,F,F27,11/20/2003,Th,49139,49277,49277,C61,,,4/13/2004,51027,,,C55
51231,W,M,F27,11/20/2003,Th,48816,49371,49371,C62,,,4/14/2004,51633,,,C63
51235,W,F,F27,11/20/2003,Th,48816,49371,49371,C62,,,4/13/2004,51426,,,C59
51239,,M,F27,11/20/2003,Th,49393,48818,48818,C65,,,4/14/2004,50846,,,C66
51241,,M,F27,11/20/2003,Th,49393,48818,48818,C65,,,4/14/2004,51700,,,C67
51245,B,M,F27,11/20/2003,Th,49434,49268,49268,C70,,,4/14/2004,51674,,,C72
51250,B,F,F27,11/20/2003,Th,49434,49268,49268,C70,,,4/13/2004,51211,,,C60
51251,B,F,F27,11/20/2003,Th,49199,49479,49479,C72,,,4/13/2004,51196,,,C54
51264,B,M,F27,11/20/2003,Th,49514,49361,49361,C74,,,4/14/2004,50879,,,C76
51268,B,F,F27,11/20/2003,Th,49514,49361,49361,C74,,,,,,,
51272,T,M,F27,11/20/2003,Th,49521,49411,49411,C75,,,4/14/2004,51475,,,C77
51274,T,F,F27,11/20/2003,Th,49521,49411,49411,C75,,,4/14/2004,51729,,,C5
51276,T,F,F27,11/20/2003,Th,49521,49411,49411,C75,,,4/13/2004,50917,,,C65
51281,B,F,F27,11/20/2003,Th,48785,49516,49516,C76,,,4/13/2004,51164,,,C47
51285,T,M,F27,11/20/2003,Th,48785,49516,49516,C76,,,4/14/2004,51633,,,C78
51287,T,F,F27,11/20/2003,Th,48785,49516,49516,C76,,,4/14/2004,51667,,,C17
51297,W,M,F27,11/20/2003,Th,49269,49554,49554,C77,,,4/14/2004,51121,,,C80
51305,,M,F27,11/20/2003,Th,48783,49516,49516,C78,,,4/14/2004,50863,,,C81
51313,W,F,F27,11/20/2003,Th,49643,49039,49039,C81,,,4/13/2004,51191,,,C53
51321,B,M,F27,11/20/2003,Th,49108,49705,49705,C86,,,4/13/2004,51405,,,C88
51323,B,F,F27,11/20/2003,Th,49108,49705,49705,C86,,,4/13/2004,50898,,,C42
51327,W,F,F27,11/20/2003,Th,49108,49705,49705,C86,,,4/14/2004,51686,,,C84
51331,B,F,F27,11/20/2003,Th,48904,49738,49738,C87,,,4/13/2004,50913,,,C57
51332,B,M,F27,11/20/2003,Th,48904,49738,49738,C87,,,4/13/2004,51039,,,C89
51337,B,M,F27,11/20/2003,Th,49732,49675,49675,C89,,,4/13/2004,51417,,,C91
51344,B,F,F27,11/20/2003,Th,49754,49437,49437,C92,,,4/14/2004,51676,,,C48
51346,B,M,F27,11/20/2003,Th,49754,49437,49437,C92,,,4/14/2004,50833,,,C94
51352,B,F,F27,11/20/2003,Th,49754,49437,49437,C92,,,4/13/2004,51020,,,C50
51356,B,M,F27,11/20/2003,Th,48786,49751,49751,C93,,,4/14/2004,50927,,,C95
51358,B,F,F27,11/20/2003,Th,48786,49751,49751,C93,,,4/13/2004,50969,,,C90
51367,B,F,F27,11/20/2003,Th,49785,49524,49524,C94,,,4/14/2004,51038,,,C8
51374,B,M,F27,11/20/2003,Th,49785,49524,49524,C94,,,4/13/2004,51190,,,C96
51377,T,M,F27,11/20/2003,Th,49742,50000,50000,C95,,,4/14/2004,51613,,,C97
51379,T,F,F27,11/20/2003,Th,49742,50000,50000,C95,,,4/14/2004,51136,,,C35
51381,T,M,F27,11/20/2003,Th,49742,50000,50000,C95,,,4/13/2004,50888,,,C98
51398,W,M,F27,11/21/2003,F,48990,49007,49007,C14,,,4/13/2004,50923,,,C11
51400,B,F,F27,11/21/2003,F,48990,49007,49007,C14,,,4/13/2004,50979,,,C12
51405,B,F,F27,11/21/2003,F,49073,48967,48967,C19,,,4/13/2004,51321,,,C88
51407,B,M,F27,11/21/2003,F,49073,48967,48967,C19,,,4/13/2004,50920,,,C14
51417,B,F,F27,11/21/2003,F,48821,49151,49151,C25,,,4/13/2004,51337,,,C91
51419,W,M,F27,11/21/2003,F,49222,48937,48937,C30,,,4/13/2004,50899,,,C27
51421,W,F,F27,11/21/2003,F,49222,48937,48937,C30,,,4/14/2004,51617,,,C75
51424,W,F,F27,11/21/2003,F,49365,48980,48980,C59,,,4/13/2004,50865,,,C16
51426,W,M,F27,11/21/2003,F,49365,48980,48980,C59,,,4/13/2004,51235,,,C59
51447,B,F,F27,11/22/2003,Sa,49284,48822,48822,C36,,,4/14/2004,51577,,,C39
51451,T,F,F27,11/22/2003,Sa,49284,48822,48822,C36,,,4/13/2004,51513,,,C70
51454,T,M,F27,11/22/2003,Sa,49284,48822,48822,C36,,,4/14/2004,51134,,,C33
51459,T,M,F27,11/22/2003,Sa,49292,49105,49105,C37,,,4/13/2004,51509,,,C34
51463,B,F,F27,11/22/2003,Sa,49292,49105,49105,C37,,,4/14/2004,51100,,,C22
51467,B,M,F27,11/22/2003,Sa,48999,49253,49253,C45,,,4/13/2004,51574,,,C43
51475,B,F,F27,11/22/2003,Sa,48999,49253,49253,C45,,,4/14/2004,51272,,,C77
51477,B,M,F27,11/22/2003,Sa,48999,49253,49253,C45,,,4/14/2004,51111,,,C44
51507,W,M,F27,11/24/2003,M,49239,49255,49255,C32,,,4/14/2004,51094,,,C29
51509,W,F,F27,11/24/2003,M,48705,49081,49081,C52,,,4/13/2004,51459,,,C34
51513,T,M,F27,11/24/2003,M,49084,49407,49407,C68,,,4/13/2004,51451,,,C70
51516,B,F,F27,11/24/2003,M,49084,49407,49407,C68,,,4/13/2004,50858,,,C7
51574,W,F,F27,11/25/2003,Tu,49314,49032,49032,C42,,,4/13/2004,51467,,,C43
51577,W,M,F27,11/25/2003,Tu,49314,49032,49032,C42,,,4/14/2004,51447,,,C39
51579,W,F,F27,11/25/2003,Tu,49405,49233,49233,C66,,,4/14/2004,50924,,,C69
51581,W,M,F27,11/25/2003,Tu,49405,49233,49233,C66,,,4/14/2004,50940,,,C68
51613,B,F,F27,11/27/2003,Th,49475,48919,48919,C73,,,4/14/2004,51377,,,C97
51617,B,M,F27,11/27/2003,Th,49475,48919,48919,C73,,,4/14/2004,51421,,,C75
51633,W,F,F27,11/28/2003,F,48941,49697,49697,C83,,,4/14/2004,51231,,,C63
51634,W,M,F27,11/28/2003,F,48941,49697,49697,C83,,,4/13/2004,51151,,,C85
51649,T,F,F27,11/29/2003,Sa,49413,48960,48960,C69,,,4/13/2004,50842,,,C3
51667,W,M,F27,11/30/2003,Su,49144,49042,49042,C23,,,4/14/2004,51287,,,C17
51669,T,F,F27,11/30/2003,Su,49144,49042,49042,C23,,,4/14/2004,52021,,,C31
51674,B,F,F27,11/30/2003,Su,49012,49264,49264,C48,,,4/14/2004,51245,,,C72
51676,B,M,F27,11/30/2003,Su,49012,49264,49264,C48,,,4/14/2004,51344,,,C48
51686,W,M,F27,11/30/2003,Su,49676,48923,48923,C82,,,4/14/2004,51327,,,C84
51694,W,M,F27,12/1/2003,M,49157,49283,49283,C63,,,4/13/2004,51142,,,C64
51726,W,F,F27,12/2/2003,Tu,48863,48972,48972,C6,,,4/14/2004,51107,,,C23
51729,W,M,F27,12/2/2003,Tu,48863,48972,48972,C6,,,4/14/2004,51274,,,C5
51735,W,M,F27,12/2/2003,Tu,48877,48838,48838,C7,,,4/14/2004,51088,,,C6
51739,W,F,F27,12/2/2003,Tu,48877,48838,48838,C7,,,4/13/2004,50829,,,C1
51743,T,F,F27,12/2/2003,Tu,49016,48825,48825,C16,,,4/14/2004,50989,,,C40
51749,B,M,F27,12/2/2003,Tu,49016,48825,48825,C16,,,4/14/2004,50903,,,C13
51807,B,F,F27,12/8/2003,M,49749,49074,49074,C90,,,4/14/2004,50959,,,C87
51810,B,M,F27,12/8/2003,M,49749,49074,49074,C90,,,4/14/2004,50910,,,C92
51914,W,F,F27,12/13/2003,Sa,47400,47401,47401,19-8,,,4/14/2004,51356,,,C95
52016,W,F,F27,12/13/2003,Sa,47400,47401,47401,19-8,,,4/14/2004,50835,,,C2
52021,T,M,F27,12/21/2003,Su,49251,48810,48810,C34,,,4/14/2004,51669,,,
52143,B,F,F27,12/28/2003,Su,49695,48933,48933,C84,,,4/14/2004,52240,,,
52144,B,M,F27,12/28/2003,Su,49695,48933,48933,C84,,,4/14/2004,52242,,,
52240,T,M,F27,1/5/2004,M,49556,49342,49342,C80,,,C82,52143,,,
52242,W,F,F27,1/5/2004,M,49556,49342,49342,C80,,,C86,52144,,,
